pk,jsondata,language_pk,source_pk,version
2502,,697,5672,1
2503,,1420,1844,1
2504,,1853,2246,1
2505,,2365,1299,1
2506,,1524,131,1
2507,,2096,3107,1
2508,,249,1286,1
2509,,1896,249,1
2510,,2427,2947,1
2511,,1183,1655,1
2512,,616,5641,1
2513,,2190,5428,1
2514,,1139,4050,1
2515,,2016,5613,1
2516,,1336,4733,1
2517,,1518,5493,1
2518,,1957,2583,1
2519,,2529,4588,1
2520,,2548,1370,1
2521,,342,3299,1
2522,,2355,3710,1
2523,,2296,669,1
2524,,965,1723,1
2525,,915,3159,1
2526,,2508,4050,1
2527,,767,1914,1
2528,,2034,99,1
2529,,589,1628,1
2530,,360,5568,1
2531,,2078,854,1
2532,,2495,1491,1
2533,,2482,3046,1
2534,,2357,2723,1
2535,,1995,1178,1
2536,,2080,676,1
2537,,2002,4412,1
2538,,575,2565,1
2539,,1529,4551,1
2540,,1475,2254,1
2541,,1813,2840,1
2542,,1596,4858,1
2543,,2392,548,1
2544,,2066,3162,1
2545,,2516,5673,1
2546,,2447,376,1
2547,,2424,1939,1
2548,,1350,5391,1
2549,,2109,5037,1
2550,,53,1198,1
2551,,1912,5323,1
2552,,263,2940,1
2553,,1320,2944,1
2554,,2139,5443,1
2555,,2539,452,1
2556,,827,3887,1
2557,,957,1882,1
2558,,2042,906,1
2559,,1958,896,1
2560,,2551,2941,1
2561,,2442,1953,1
2562,,1363,297,1
2563,,2498,1717,1
2564,,2365,1906,1
2566,,711,1903,1
2567,,1103,4121,1
2568,,1892,2781,1
2569,,1022,4434,1
2570,,806,1451,1
2571,,427,3693,1
2572,,2309,4272,1
2573,,2518,1940,1
2574,,557,2979,1
2575,,1504,4047,1
2576,,2212,2469,1
2577,,2186,1218,1
2578,,1411,4375,1
2579,,1959,308,1
2580,,3,2045,1
2581,,1980,1337,1
2582,,2065,5451,1
2583,,2485,219,1
2584,,2304,2600,1
2585,,2008,4893,1
2586,,441,5360,1
2587,,363,1133,1
2588,,1900,2703,1
2589,,2365,2687,1
2590,,2480,4050,1
2591,,2453,586,1
2592,,2491,523,1
2593,,2272,5381,1
2594,,2016,4001,1
2595,,2531,4579,1
2596,,2305,5254,1
2597,,1356,4012,1
2598,,1702,2681,1
2599,,862,3177,1
2600,,2521,663,1
2601,,1861,1468,1
2602,,2385,491,1
2603,,2015,4226,1
2604,,1169,1828,1
2605,,2037,1934,1
2606,,2525,4954,1
2607,,2531,3710,1
2608,,2310,3770,1
2609,,2487,4071,1
2610,,2182,1555,1
2611,,1630,3280,1
2612,,2273,1122,1
2613,,2525,1963,1
2614,,2286,3781,1
2615,,1288,3919,1
2616,,2160,3134,1
2617,,1913,2484,1
2618,,184,4092,1
2619,,2543,1086,1
2620,,2523,1941,1
2621,,817,4329,1
2622,,1765,5327,1
2623,,2023,4482,1
2624,,1607,2539,1
2625,,2507,4042,1
2626,,301,5539,1
2627,,2043,3416,1
2628,,572,3749,1
2629,,1595,5250,1
2630,,2137,602,1
2631,,2011,5603,1
2632,,414,4423,1
2633,,2374,4577,1
2634,,1983,2674,1
2635,,2218,2847,1
2636,,889,3383,1
2637,,364,3474,1
2638,,1535,34,1
2639,,604,5387,1
2640,,2202,95,1
2641,,1485,2845,1
2642,,2330,4564,1
2643,,2294,5369,1
2644,,2260,3933,1
2645,,1611,203,1
2646,,323,5391,1
2647,,1815,3241,1
2648,,2284,1186,1
2649,,1803,4428,1
2650,,2426,3933,1
2651,,2051,2107,1
2652,,1931,4420,1
2653,,1642,2500,1
2654,,2282,3406,1
2655,,2490,1516,1
2656,,1830,2735,1
2657,,1165,4280,1
2658,,2447,1559,1
2659,,2131,4663,1
2660,,2407,2950,1
2661,,1952,3113,1
2662,,2460,367,1
2663,,1152,3933,1
2664,,1170,3252,1
2665,,2433,4211,1
2666,,2152,634,1
2667,,2502,4050,1
2668,,2535,3066,1
2669,,1199,3933,1
2670,,1063,3183,1
2671,,1148,6116,1
2672,,1292,4520,1
2673,,2349,204,1
2674,,444,4070,1
2675,,1678,3389,1
2676,,1804,2716,1
2677,,2350,1510,1
2678,,1504,1147,1
2679,,2597,6245,1
2680,,2429,5271,1
2681,,1435,2314,1
2682,,2219,475,1
2683,,2066,1172,1
2684,,901,1442,1
2685,,1400,2832,1
2686,,2227,3898,1
2687,,1561,4410,1
2688,,1440,4270,1
2689,,2522,3965,1
2690,,2461,4517,1
2691,,2330,2171,1
2692,,2018,3503,1
2693,,1263,164,1
2694,,2342,3410,1
2695,,2320,318,1
2697,,2467,991,1
2698,,977,3747,1
2699,,1191,382,1
2700,,2356,3867,1
2701,,264,5623,1
2702,,2105,3869,1
2703,,873,2920,1
2704,,2022,3728,1
2705,,2147,1432,1
2706,,2503,1965,1
2707,,1839,1424,1
2708,,2154,4883,1
2709,,1627,5649,1
2710,,2345,4166,1
2711,,1189,560,1
2712,,1383,4743,1
2713,,412,5513,1
2714,,423,5391,1
2715,,2205,4214,1
2716,,2059,4050,1
2717,,925,4659,1
2719,,208,5674,1
2720,,729,5290,1
2721,,2548,3772,1
2722,,1853,4524,1
2723,,1645,3253,1
2724,,2391,3514,1
2725,,1086,3375,1
2726,,1345,848,1
2727,,1126,3488,1
2728,,2172,2322,1
2729,,1919,2080,1
2730,,2387,4208,1
2731,,1945,3164,1
2732,,2048,2406,1
2733,,2359,43,1
2734,,203,5673,1
2735,,324,1307,1
2736,,2458,253,1
2737,,1255,6680,1
2738,,2361,4270,1
2739,,1155,4811,1
2740,,2392,2872,1
2741,,2304,2990,1
2742,,2516,5022,1
2743,,2374,3799,1
2744,,1770,3703,1
2745,,920,5498,1
2746,,2087,261,1
2747,,2488,4325,1
2748,,2191,124,1
2749,,2351,5605,1
2750,,708,4468,1
2751,,2346,4019,1
2752,,2469,1340,1
2753,,1840,2457,1
2754,,1492,780,1
2755,,1558,5401,1
2756,,1908,680,1
2757,,2330,4272,1
2758,,595,1835,1
2760,,2537,4272,1
2761,,2547,1573,1
2762,,1140,2053,1
2763,,2423,575,1
2764,,2238,1627,1
2765,,1720,2462,1
2766,,2529,3404,1
2767,,271,1033,1
2768,,2362,4050,1
2769,,181,2969,1
2770,,2392,4634,1
2771,,2509,4050,1
2772,,1086,4139,1
2773,,567,3299,1
2774,,1849,2860,1
2775,,233,1033,1
2776,,1298,1804,1
2777,,2234,1189,1
2778,,2301,2637,1
2779,,2235,5151,1
2780,,2668,6442,1
2781,,2528,1936,1
2782,,2537,626,1
2783,,2094,656,1
2784,,1420,85,1
2785,,2415,2159,1
2786,,2072,2792,1
2787,,2148,3374,1
2788,,888,1646,1
2789,,2302,3890,1
2790,,1884,804,1
2791,,1924,234,1
2792,,2018,5673,1
2793,,2042,441,1
2794,,426,5365,1
2795,,1472,3853,1
2796,,1575,4610,1
2797,,2523,5673,1
2798,,1372,2210,1
2799,,2030,4050,1
2801,,2258,1780,1
2802,,1370,1735,1
2803,,2500,4270,1
2804,,2544,1633,1
2805,,2359,2850,1
2806,,2446,1162,1
2807,,2495,1950,1
2808,,2280,689,1
2809,,2009,451,1
2810,,2511,5261,1
2811,,2231,4272,1
2812,,2112,938,1
2813,,735,5162,1
2814,,2235,3904,1
2815,,2409,3774,1
2816,,1811,4074,1
2817,,1475,4540,1
2818,,2374,3599,1
2819,,672,1706,1
2820,,1981,362,1
2821,,1524,129,1
2822,,2631,6217,1
2823,,1459,4358,1
2824,,2043,5694,1
2825,,2508,4973,1
2826,,1637,2975,1
2827,,2242,3933,1
2828,,2238,867,1
2829,,543,4624,1
2830,,1329,894,1
2831,,749,3905,1
2832,,786,5609,1
2833,,2286,3412,1
2834,,1775,4044,1
2835,,2229,1973,1
2836,,1101,4780,1
2837,,1195,3266,1
2838,,609,4650,1
2839,,2331,3511,1
2840,,2352,5105,1
2841,,2447,4454,1
2842,,2218,1202,1
2843,,1403,3215,1
2844,,2264,5391,1
2845,,1921,3651,1
2846,,30,6719,1
2847,,1780,513,1
2848,,1896,5194,1
2849,,1363,4952,1
2850,,1007,5490,1
2851,,1061,4817,1
2852,,2228,2556,1
2853,,1775,4270,1
2854,,2610,6617,1
2855,,2278,2732,1
2856,,1993,4270,1
2857,,1026,1091,1
2858,,2304,5507,1
2859,,1080,4270,1
2860,,2435,4270,1
2861,,2287,4944,1
2862,,2207,5526,1
2863,,927,4799,1
2864,,1125,1322,1
2865,,497,2117,1
2866,,2086,569,1
2867,,2387,4272,1
2868,,105,4044,1
2869,,1676,1586,1
2870,,1482,4700,1
2871,,1824,2022,1
2872,,2048,820,1
2873,,229,3669,1
2874,,841,4622,1
2875,,2296,2049,1
2876,,1049,2450,1
2877,,2191,2093,1
2878,,2172,1754,1
2879,,2386,3047,1
2880,,291,5698,1
2881,,2546,496,1
2882,,328,5708,1
2883,,2535,5668,1
2884,,1091,4771,1
2885,,2306,4050,1
2886,,2009,396,1
2887,,2333,207,1
2888,,2376,2767,1
2889,,1459,536,1
2890,,1298,3743,1
2891,,1557,3281,1
2892,,1128,845,1
2893,,2510,206,1
2895,,2514,4422,1
2896,,2526,349,1
2897,,2544,3670,1
2898,,2185,2714,1
2899,,475,5529,1
2900,,2474,940,1
2901,,1760,1226,1
2902,,2511,4582,1
2903,,2446,679,1
2904,,925,3736,1
2905,,2537,5169,1
2906,,2347,264,1
2907,,2678,4154,1
2908,,2313,3048,1
2909,,2141,2543,1
2910,,1246,3294,1
2911,,2217,920,1
2912,,2549,2319,1
2913,,2456,5223,1
2914,,1053,1835,1
2915,,2435,102,1
2916,,2308,3931,1
2917,,2147,4709,1
2918,,892,4479,1
2919,,1844,4137,1
2920,,2549,2952,1
2921,,1865,161,1
2922,,2363,294,1
2923,,2135,613,1
2924,,1414,1436,1
2925,,1857,2944,1
2926,,2544,3056,1
2927,,1905,4522,1
2928,,2514,4923,1
2929,,1627,4006,1
2930,,2100,1909,1
2931,,1922,5160,1
2932,,1559,3632,1
2933,,472,5354,1
2934,,2428,1347,1
2935,,1715,2366,1
2936,,2440,160,1
2937,,1048,3127,1
2938,,2453,4418,1
2939,,144,4029,1
2940,,1270,257,1
2941,,680,1821,1
2942,,2547,5120,1
2943,,702,1830,1
2944,,2017,4146,1
2945,,2205,5403,1
2946,,2391,4050,1
2947,,2053,464,1
2948,,943,4818,1
2949,,2196,3587,1
2950,,2531,1067,1
2951,,2371,533,1
2952,,2443,2048,1
2953,,1561,16,1
2954,,2491,247,1
2955,,1958,4535,1
2956,,473,5440,1
2957,,2428,1756,1
2958,,2383,844,1
2959,,915,3286,1
2960,,2391,2955,1
2961,,2385,492,1
2962,,1370,1833,1
2963,,1851,5391,1
2964,,1960,3391,1
2965,,598,4547,1
2966,,1650,2114,1
2967,,1939,2944,1
2968,,600,1651,1
2969,,842,7267,1
2970,,2020,3875,1
2971,,2191,4687,1
2972,,2079,5624,1
2973,,1373,5273,1
2974,,42,1099,1
2975,,2133,672,1
2976,,2044,2736,1
2977,,2447,2963,1
2978,,2540,3523,1
2979,,2214,2332,1
2980,,2468,1032,1
2981,,2157,809,1
2982,,2322,358,1
2983,,1695,2110,1
2984,,2411,4871,1
2985,,1408,2657,1
2986,,1622,2250,1
2987,,2372,2184,1
2988,,2366,4270,1
2989,,106,3718,1
2990,,2286,467,1
2991,,2364,3304,1
2992,,1558,416,1
2993,,1469,4093,1
2994,,1204,5135,1
2995,,2194,3556,1
2996,,2515,1984,1
2997,,2132,848,1
2998,,1772,2694,1
2999,,2550,3710,1
3000,,940,1035,1
3001,,1017,4462,1
3002,,2374,2557,1
3003,,2186,1870,1
3004,,1356,306,1
3005,,259,1172,1
3006,,2250,4,1
3007,,2409,3401,1
3008,,1129,1274,1
3009,,2345,3668,1
3010,,2371,3517,1
3011,,2364,3562,1
3012,,2040,1332,1
3013,,2065,568,1
3014,,2291,3129,1
3015,,1948,4885,1
3016,,2193,157,1
3017,,2424,109,1
3018,,2547,3097,1
3019,,2431,838,1
3020,,1095,5576,1
3021,,2447,3101,1
3022,,2408,590,1
3023,,2055,2886,1
3024,,2030,4147,1
3025,,461,5532,1
3026,,2223,477,1
3027,,728,3285,1
3028,,2528,3122,1
3029,,2392,1960,1
3030,,1407,5582,1
3031,,2481,4992,1
3032,,1901,2227,1
3033,,1647,5067,1
3034,,2187,2662,1
3035,,288,4445,1
3036,,1647,5331,1
3037,,1633,4270,1
3038,,653,1599,1
3039,,1268,3797,1
3040,,1847,1046,1
3041,,2537,1978,1
3042,,2071,115,1
3043,,2070,2215,1
3044,,1084,4128,1
3045,,2522,5673,1
3047,,1541,5517,1
3048,,1863,2514,1
3049,,2458,4727,1
3050,,988,1686,1
3051,,1805,2448,1
3052,,1487,7055,1
3053,,1145,4821,1
3054,,2185,3613,1
3055,,2143,2682,1
3056,,1730,3199,1
3057,,1609,2925,1
3058,,2306,2085,1
3059,,663,5391,1
3060,,2148,5232,1
3061,,1731,2758,1
3062,,2182,6326,1
3063,,2500,515,1
3064,,2333,2053,1
3065,,2246,3133,1
3066,,1115,4853,1
3067,,2267,2052,1
3068,,2374,4629,1
3069,,2216,2482,1
3070,,914,4753,1
3071,,2666,6158,1
3072,,2389,9,1
3073,,2542,4915,1
3074,,1156,1272,1
3075,,2205,5174,1
3076,,2090,876,1
3077,,496,5329,1
3078,,2539,4586,1
3079,,1880,2464,1
3080,,1039,3030,1
3081,,2026,2139,1
3082,,1266,845,1
3083,,15,4473,1
3084,,1521,2141,1
3085,,2594,6147,1
3086,,2290,3655,1
3088,,2526,5147,1
3089,,1705,2654,1
3090,,2549,4553,1
3091,,2177,79,1
3092,,908,4548,1
3093,,1995,3276,1
3094,,1838,3958,1
3095,,743,434,1
3096,,987,1547,1
3097,,1944,5099,1
3098,,2445,784,1
3099,,605,1851,1
3100,,753,4505,1
3101,,929,5594,1
3102,,1865,3933,1
3103,,1355,288,1
3104,,2547,5601,1
3105,,2415,848,1
3106,,1485,2843,1
3107,,1383,1271,1
3108,,2520,195,1
3109,,2546,2035,1
3110,,2502,1331,1
3111,,2096,1642,1
3112,,2445,323,1
3113,,2201,1926,1
3114,,2546,5610,1
3115,,2533,4994,1
3116,,429,3933,1
3117,,1529,611,1
3118,,1568,1077,1
3119,,2522,3065,1
3120,,2375,77,1
3121,,2170,6300,1
3122,,1611,4345,1
3123,,2112,4935,1
3124,,485,5358,1
3125,,2260,2563,1
3126,,2455,9,1
3127,,338,5334,1
3128,,1503,2878,1
3129,,2225,181,1
3130,,2228,3933,1
3131,,2416,4050,1
3132,,1585,2534,1
3133,,2456,860,1
3134,,1292,67,1
3135,,706,5150,1
3136,,2274,3088,1
3137,,2134,3933,1
3138,,1949,2312,1
3139,,2450,4050,1
3140,,1352,4082,1
3141,,1866,470,1
3142,,2416,2945,1
3143,,1451,3984,1
3144,,1689,2641,1
3145,,2131,596,1
3146,,2228,4050,1
3147,,825,3386,1
3148,,2216,2124,1
3149,,1288,4465,1
3150,,2387,2249,1
3151,,1133,2454,1
3152,,2506,212,1
3153,,2382,913,1
3154,,2361,878,1
3155,,2193,3763,1
3156,,780,1213,1
3157,,949,3843,1
3158,,2290,1714,1
3159,,2440,1529,1
3160,,1980,522,1
3161,,2476,5391,1
3162,,2622,2519,1
3163,,1050,4406,1
3164,,2283,796,1
3165,,2127,5552,1
3166,,1761,5208,1
3167,,1138,3198,1
3168,,538,1462,1
3169,,2339,4270,1
3170,,1234,5456,1
3171,,2537,1991,1
3172,,2638,7194,1
3173,,2384,5079,1
3174,,1187,848,1
3175,,2211,5673,1
3176,,2356,4104,1
3177,,2255,581,1
3178,,1380,5673,1
3179,,2511,5026,1
3180,,1678,3471,1
3181,,2526,1542,1
3182,,2435,2988,1
3183,,2172,3096,1
3184,,2500,2990,1
3185,,871,1367,1
3186,,2195,33,1
3187,,2033,840,1
3188,,624,3409,1
3189,,2184,4051,1
3190,,696,1812,1
3191,,1476,3534,1
3192,,2374,2220,1
3193,,2473,5673,1
3194,,2514,2956,1
3195,,2511,4272,1
3196,,2000,2851,1
3197,,1893,486,1
3198,,1946,2690,1
3199,,1164,3006,1
3200,,1818,2938,1
3201,,1707,1777,1
3202,,2544,4205,1
3203,,796,3285,1
3204,,2548,4272,1
3205,,1109,4373,1
3206,,1380,4272,1
3207,,1173,5407,1
3208,,2496,4991,1
3209,,444,5674,1
3210,,1861,1091,1
3211,,1475,5648,1
3212,,2428,5692,1
3213,,2347,3933,1
3214,,2021,2944,1
3215,,892,1810,1
3216,,1948,864,1
3217,,1931,1104,1
3218,,1836,2883,1
3219,,517,5201,1
3220,,2065,3352,1
3221,,1865,5353,1
3222,,2433,1121,1
3223,,225,1003,1
3224,,2536,1167,1
3225,,2356,3547,1
3226,,1620,2452,1
3227,,747,1730,1
3228,,2144,5673,1
3229,,2009,230,1
3230,,2161,2536,1
3231,,2442,1951,1
3232,,873,4038,1
3233,,1625,4353,1
3234,,2419,1312,1
3235,,2000,1887,1
3236,,2244,818,1
3237,,2272,5146,1
3238,,2387,5436,1
3239,,2084,2729,1
3240,,2375,3392,1
3241,,2091,2831,1
3242,,308,3929,1
3243,,1812,3027,1
3244,,1509,3819,1
3245,,820,4467,1
3246,,2092,1467,1
3247,,2329,2057,1
3248,,2657,7065,1
3249,,915,4852,1
3250,,1289,4815,1
3251,,1930,2198,1
3252,,1851,3179,1
3253,,2539,4272,1
3254,,230,1058,1
3255,,2512,630,1
3256,,935,4763,1
3257,,1446,3489,1
3258,,1421,3191,1
3259,,1067,3742,1
3260,,2155,2236,1
3261,,2042,5572,1
3262,,2529,2467,1
3263,,2343,1920,1
3264,,165,4090,1
3265,,2123,2678,1
3266,,2018,1829,1
3267,,424,5318,1
3268,,2414,5536,1
3269,,2647,7317,1
3270,,2257,693,1
3271,,1334,3822,1
3272,,378,4320,1
3273,,2444,1316,1
3274,,2264,2761,1
3275,,2264,277,1
3276,,971,3502,1
3277,,1172,4822,1
3278,,2243,890,1
3279,,1776,420,1
3280,,652,1599,1
3281,,2531,4179,1
3282,,1439,1842,1
3283,,777,1612,1
3284,,1169,1049,1
3285,,2544,2163,1
3286,,924,1013,1
3287,,792,1604,1
3288,,1993,2811,1
3289,,2521,5673,1
3290,,2361,5480,1
3291,,2534,5218,1
3292,,1244,848,1
3293,,1323,2944,1
3294,,1338,2103,1
3295,,2185,3086,1
3296,,2211,5305,1
3297,,1782,3963,1
3298,,2163,4966,1
3299,,2060,5599,1
3300,,1782,2939,1
3301,,2299,5673,1
3302,,932,3275,1
3303,,2537,4593,1
3304,,2289,4087,1
3305,,2252,1511,1
3306,,1686,3497,1
3307,,691,4282,1
3308,,2502,2012,1
3309,,2215,1577,1
3310,,968,4735,1
3311,,1749,2807,1
3312,,545,1238,1
3313,,2529,1146,1
3314,,1325,236,1
3315,,861,4913,1
3316,,597,1218,1
3317,,2521,3088,1
3318,,2487,2222,1
3319,,2272,3798,1
3320,,896,1575,1
3321,,2286,4104,1
3322,,1104,4141,1
3323,,2114,2108,1
3324,,2129,5339,1
3325,,2210,4669,1
3326,,2513,1961,1
3327,,2419,2223,1
3328,,1802,2409,1
3329,,1534,2062,1
3330,,2516,2927,1
3331,,2361,4781,1
3332,,1450,2644,1
3333,,2357,75,1
3334,,2535,4496,1
3335,,2046,1669,1
3336,,308,5673,1
3337,,2323,3933,1
3338,,2531,3119,1
3339,,2309,3000,1
3340,,429,4104,1
3341,,1437,2505,1
3342,,676,2493,1
3343,,1420,186,1
3344,,2415,62,1
3345,,2099,2234,1
3346,,2109,4180,1
3347,,1311,4419,1
3348,,1338,5456,1
3349,,807,1850,1
3350,,179,1321,1
3351,,1776,851,1
3352,,2612,6718,1
3353,,2199,4407,1
3354,,2359,171,1
3355,,2180,5547,1
3356,,2303,1014,1
3357,,2200,2652,1
3358,,1204,4731,1
3359,,1320,1425,1
3360,,1549,3254,1
3361,,2286,734,1
3362,,1734,2149,1
3363,,1960,2754,1
3364,,59,1016,1
3365,,2211,5399,1
3366,,2437,96,1
3367,,2509,4989,1
3368,,2126,454,1
3369,,2104,5473,1
3370,,2140,4270,1
3372,,1685,553,1
3373,,2279,3564,1
3374,,514,1877,1
3375,,2145,4913,1
3376,,2534,4270,1
3377,,965,1722,1
3378,,2186,5278,1
3379,,777,462,1
3380,,2473,2990,1
3381,,1267,1195,1
3382,,744,4627,1
3383,,2496,2784,1
3384,,436,5563,1
3385,,541,1350,1
3386,,1653,848,1
3387,,1840,4387,1
3388,,2531,5159,1
3389,,2321,57,1
3390,,1739,2225,1
3391,,2225,1348,1
3392,,558,3933,1
3393,,2351,1803,1
3394,,2318,406,1
3395,,28,1280,1
3396,,2322,359,1
3397,,183,5476,1
3398,,2540,3064,1
3399,,1098,2646,1
3400,,490,3768,1
3401,,1298,1352,1
3402,,2509,783,1
3403,,2307,2516,1
3404,,1276,1082,1
3405,,601,5437,1
3406,,1472,2067,1
3407,,2337,1581,1
3408,,2532,4430,1
3409,,2544,1848,1
3410,,2402,5584,1
3411,,521,1397,1
3412,,1529,1638,1
3413,,162,4095,1
3414,,2102,1061,1
3415,,2081,2207,1
3416,,2533,4572,1
3417,,2245,2167,1
3418,,298,4677,1
3419,,121,1089,1
3420,,2209,1447,1
3421,,2299,4481,1
3422,,2327,1463,1
3423,,1404,3038,1
3424,,2393,691,1
3425,,1811,1485,1
3426,,1368,848,1
3427,,892,1440,1
3428,,2521,1301,1
3429,,2272,1565,1
3430,,1073,3834,1
3431,,2520,4050,1
3432,,2537,4699,1
3433,,2215,5673,1
3434,,2194,4439,1
3435,,2225,4270,1
3436,,2012,4270,1
3437,,2452,335,1
3438,,1113,1671,1
3439,,501,5212,1
3440,,2027,4270,1
3441,,2346,5040,1
3442,,2511,1929,1
3443,,2100,2370,1
3444,,2497,687,1
3445,,2299,2670,1
3446,,2355,5261,1
3447,,855,1632,1
3448,,2182,5638,1
3449,,2467,4073,1
3450,,2100,2265,1
3451,,2499,494,1
3452,,1415,899,1
3453,,603,6562,1
3454,,1324,4325,1
3455,,1432,4829,1
3456,,2423,300,1
3457,,1953,2529,1
3458,,2353,1551,1
3459,,2228,4935,1
3460,,1908,3029,1
3461,,899,1571,1
3462,,2353,1761,1
3463,,573,5609,1
3464,,2389,4050,1
3465,,1866,3146,1
3466,,2654,7142,1
3467,,1870,2885,1
3468,,1365,3281,1
3469,,2482,4271,1
3470,,1197,3290,1
3471,,2542,3519,1
3472,,2225,912,1
3473,,2492,5363,1
3474,,929,4693,1
3475,,1180,4813,1
3477,,2258,2423,1
3478,,2405,107,1
3479,,924,1495,1
3480,,1002,4802,1
3481,,2233,3009,1
3482,,549,4102,1
3483,,1201,1488,1
3484,,2262,847,1
3485,,1484,3153,1
3486,,2478,3710,1
3487,,2528,4605,1
3488,,2499,1080,1
3489,,1931,5673,1
3490,,1877,3781,1
3491,,911,4272,1
3493,,1858,1092,1
3494,,2387,5673,1
3495,,1805,4388,1
3496,,2368,4960,1
3497,,1829,4270,1
3498,,1965,5637,1
3499,,2253,4270,1
3500,,2527,858,1
3501,,2205,361,1
3502,,1072,9,1
3503,,969,3118,1
3504,,2551,1861,1
3505,,1284,4170,1
3506,,2213,1568,1
3507,,2543,5072,1
3508,,1857,443,1
3509,,2463,944,1
3510,,2514,3940,1
3511,,1601,3847,1
3512,,2309,211,1
3513,,795,4854,1
3514,,2118,2738,1
3515,,1721,3844,1
3516,,2086,2377,1
3517,,2260,3384,1
3518,,2486,4916,1
3519,,1444,284,1
3520,,43,1210,1
3521,,2471,296,1
3522,,1480,148,1
3523,,1294,1457,1
3524,,2540,4272,1
3525,,2344,959,1
3526,,2469,836,1
3527,,2295,1788,1
3528,,1787,3745,1
3529,,960,5391,1
3530,,1122,1540,1
3531,,952,3233,1
3532,,2050,2806,1
3533,,2361,4050,1
3534,,1152,2906,1
3535,,2478,3397,1
3536,,1380,3561,1
3537,,2447,4719,1
3538,,2292,757,1
3539,,2517,697,1
3540,,1201,1666,1
3541,,906,3826,1
3542,,1841,2123,1
3543,,2341,2571,1
3544,,1874,2465,1
3545,,1501,943,1
3546,,1169,1918,1
3547,,482,5565,1
3548,,1111,6648,1
3549,,1451,4769,1
3550,,2327,2363,1
3551,,2554,5018,1
3552,,2410,4241,1
3553,,1681,2213,1
3554,,655,1599,1
3556,,10,5673,1
3557,,2366,5673,1
3558,,1383,1224,1
3559,,2547,1871,1
3560,,1823,6518,1
3561,,1129,4138,1
3562,,2028,4624,1
3563,,2236,4221,1
3564,,978,2493,1
3565,,2018,4016,1
3566,,1960,1089,1
3567,,1984,1783,1
3568,,2496,3411,1
3569,,2245,3305,1
3570,,1271,434,1
3571,,2420,5673,1
3572,,1346,5391,1
3573,,2385,5427,1
3574,,2302,2460,1
3575,,2020,3481,1
3576,,1956,2160,1
3577,,2035,3630,1
3578,,1249,3654,1
3579,,2067,1418,1
3580,,1678,4730,1
3581,,2134,4228,1
3582,,2346,429,1
3583,,1028,1506,1
3584,,1292,400,1
3585,,1089,4288,1
3586,,2396,1981,1
3587,,2420,3407,1
3588,,1156,3202,1
3589,,111,4053,1
3590,,2241,437,1
3591,,2204,5653,1
3592,,1114,3149,1
3593,,2518,1707,1
3594,,2542,4502,1
3595,,2549,4497,1
3596,,1991,3302,1
3597,,965,1218,1
3598,,1590,4682,1
3599,,1564,2683,1
3600,,1603,2742,1
3601,,2283,2777,1
3602,,1127,3832,1
3603,,1622,3350,1
3604,,1010,2948,1
3606,,2364,392,1
3607,,2549,2809,1
3609,,39,1288,1
3610,,2192,1351,1
3611,,2079,1415,1
3612,,2487,168,1
3613,,1873,2821,1
3614,,2069,4783,1
3615,,2295,862,1
3616,,2537,4218,1
3617,,284,5356,1
3618,,2194,2133,1
3619,,2330,5673,1
3620,,2326,2036,1
3621,,1307,2965,1
3622,,2116,3619,1
3623,,1419,488,1
3624,,454,3451,1
3625,,2533,1971,1
3626,,1109,4113,1
3627,,2268,2605,1
3628,,2184,987,1
3629,,2518,1994,1
3630,,271,4163,1
3631,,2485,5343,1
3632,,1970,325,1
3633,,994,1341,1
3634,,2238,1819,1
3635,,2290,4555,1
3636,,902,5257,1
3637,,1550,4135,1
3638,,1722,3230,1
3639,,1008,5098,1
3640,,489,4043,1
3641,,1779,4050,1
3642,,1963,3969,1
3643,,1514,3487,1
3644,,1742,853,1
3645,,2500,4101,1
3646,,2044,4945,1
3647,,300,1174,1
3648,,1064,5673,1
3649,,2314,2150,1
3650,,2427,932,1
3651,,2496,5003,1
3652,,905,5562,1
3653,,1262,678,1
3654,,2445,882,1
3655,,572,5252,1
3656,,2341,4272,1
3657,,2305,4238,1
3658,,1776,192,1
3659,,1755,3914,1
3660,,1097,2053,1
3661,,1281,1691,1
3662,,2526,761,1
3663,,2550,3907,1
3664,,868,5062,1
3665,,2109,1744,1
3666,,2423,9,1
3667,,172,4191,1
3668,,2225,4236,1
3669,,2547,1645,1
3670,,1301,3231,1
3671,,2375,4959,1
3672,,866,5609,1
3673,,2448,4050,1
3674,,558,3882,1
3676,,2275,2186,1
3677,,835,4935,1
3678,,1325,5103,1
3679,,2457,320,1
3680,,2011,5081,1
3681,,610,1789,1
3682,,2428,5631,1
3683,,1767,3933,1
3684,,1830,4678,1
3685,,2434,1481,1
3686,,1902,4726,1
3687,,2217,5635,1
3688,,1008,4189,1
3689,,2543,1937,1
3690,,1370,1908,1
3691,,2155,1858,1
3692,,2523,4019,1
3693,,1889,5505,1
3694,,2111,394,1
3695,,2097,3838,1
3696,,354,4632,1
3697,,825,5296,1
3698,,1023,4773,1
3699,,2180,992,1
3700,,598,1005,1
3701,,2510,4602,1
3702,,855,1359,1
3703,,1641,5154,1
3704,,1559,4508,1
3705,,2537,4156,1
3706,,1649,1236,1
3707,,509,3385,1
3708,,2458,859,1
3709,,2323,4514,1
3710,,884,4122,1
3711,,2226,2937,1
3712,,2186,2619,1
3713,,1837,4158,1
