pk,jsondata,language_pk,identifier_pk,description,version
1232,,2086,1271,,1
1233,,2226,297,,1
1234,,322,568,,1
1235,,2232,1571,,1
1236,,1582,81,,1
1237,,1808,1204,,1
1238,,1692,946,,1
1239,,383,988,,1
1240,,1128,995,,1
1241,,665,353,,1
1242,,1590,342,,1
1243,,1443,219,,1
1244,,539,1828,,1
1245,,2184,1791,,1
1246,,2378,522,,1
1247,,1048,1449,,1
1248,,1066,350,,1
1249,,317,487,,1
1250,,2443,487,,1
1251,,1289,10,,1
1252,,660,254,,1
1253,,1062,131,,1
1254,,489,693,,1
1255,,1247,834,,1
1256,,2311,834,,1
1257,,1307,684,,1
1258,,1115,610,,1
1260,,2379,1013,,1
1261,,685,1125,,1
1263,,1575,1784,,1
1264,,1352,519,,1
1265,,884,1035,,1
1266,,36,212,,1
1267,,1210,43,,1
1268,,958,819,,1
1269,,2482,897,,1
1270,,1053,1442,,1
1271,,916,1257,,1
1272,,187,1257,,1
1273,,461,1664,,1
1274,,841,1664,,1
1275,,1960,1592,,1
1276,,327,1592,,1
1277,,32,1592,,1
1278,,121,1592,,1
1279,,1423,1592,,1
1280,,1182,924,,1
1281,,2505,246,,1
1282,,1976,762,,1
1283,,1217,228,,1
1284,,1820,1969,,1
1285,,967,1969,,1
1286,,2015,1969,,1
1287,,1629,1969,,1
1288,,852,1969,,1
1289,,495,1969,,1
1290,,493,1969,,1
1291,,494,1969,,1
1292,,262,1969,,1
1293,,778,1969,,1
1294,,178,1179,,1
1295,,1417,1858,,1
1296,,842,1697,,1
1297,,1302,413,,1
1298,,1673,1142,,1
1299,,2302,1364,,1
1300,,2672,1801,,1
1301,,1705,719,,1
1303,,139,824,,1
1304,,2453,675,,1
1305,,1485,1630,,1
1306,,1375,1741,,1
1307,,2489,1077,,1
1308,,1415,1003,,1
1309,,2296,1434,,1
1310,,1986,1656,,1
1311,,119,670,,1
1312,,2075,436,,1
1313,,2477,842,,1
1314,,700,782,,1
1315,,1741,1711,,1
1316,,234,1711,,1
1317,,758,1711,,1
1318,,2182,1711,,1
1319,,999,1316,,1
1320,,2281,1774,,1
1321,,2515,1925,,1
1322,,1570,1504,,1
1323,,86,549,,1
1324,,2178,1247,,1
1325,,1563,1309,,1
1326,,868,352,,1
1327,,349,752,,1
1328,,1640,630,,1
1329,,2338,1070,,1
1330,,2503,1948,,1
1331,,1777,753,,1
1332,,90,570,,1
1333,,1216,194,,1
1334,,1496,122,,1
1335,,1175,711,,1
1336,,242,1803,,1
1337,,1616,1341,,1
1338,,2081,1267,,1
1339,,221,1620,,1
1340,,2341,1620,,1
1341,,457,1646,,1
1342,,826,1340,,1
1343,,2091,229,,1
1344,,996,887,,1
1345,,1760,795,,1
1346,,1642,734,,1
1347,,2089,1764,,1
1348,,1050,1531,,1
1349,,2194,1544,,1
1350,,527,469,,1
1351,,1829,329,,1
1352,,1028,423,,1
1353,,1538,187,,1
1354,,962,1812,,1
1355,,1774,1312,,1
1356,,2462,142,,1
1357,,1599,657,,1
1358,,2385,1378,,1
1359,,1116,620,,1
1360,,2028,1365,,1
1361,,2071,86,,1
1362,,740,1454,,1
1363,,882,839,,1
1364,,1648,1900,,1
1365,,2360,1418,,1
1366,,2222,936,,1
1367,,379,951,,1
1368,,791,492,,1
1369,,2537,492,,1
1370,,515,221,,1
1371,,2069,15,,1
1372,,908,3,,1
1373,,2123,309,,1
1374,,1946,78,,1
1375,,2143,112,,1
1376,,629,41,,1
1377,,1270,1467,,1
1378,,1553,378,,1
1379,,694,733,,1
1380,,904,1757,,1
1381,,1765,1870,,1
1382,,1613,1154,,1
1383,,2673,1672,,1
1384,,2026,971,,1
1385,,436,1424,,1
1386,,545,721,,1
1387,,1132,884,,1
1388,,729,1292,,1
1389,,1567,1976,,1
1390,,2214,330,,1
1391,,1406,1262,,1
1392,,542,1484,,1
1393,,737,1411,,1
1394,,138,854,,1
1395,,1333,1849,,1
1396,,2027,214,,1
1397,,2427,375,,1
1398,,1456,179,,1
1399,,2542,694,,1
1400,,2371,938,,1
1401,,1678,409,,1
1402,,1017,132,,1
1403,,1420,1465,,1
1404,,1850,1749,,1
1407,,1853,1787,,1
1408,,87,561,,1
1409,,2514,1702,,1
1410,,425,1332,,1
1411,,2481,587,,1
1412,,1069,482,,1
1413,,294,286,,1
1414,,1077,764,,1
1416,,2074,404,,1
1417,,2438,802,,1
1418,,538,605,,1
1419,,1409,1122,,1
1420,,1407,1082,,1
1421,,927,1710,,1
1422,,1012,1860,,1
1423,,2676,1403,,1
1424,,834,1514,,1
1425,,1909,1291,,1
1426,,1001,1367,,1
1427,,1346,171,,1
1428,,1285,1838,,1
1429,,1790,207,,1
1430,,7,37,,1
1431,,992,1117,,1
1432,,858,892,,1
1433,,2271,1252,,1
1434,,768,1883,,1
1435,,1554,919,,1
1436,,2247,241,,1
1437,,2044,757,,1
1438,,938,1105,,1
1439,,57,1171,,1
1440,,1789,61,,1
1441,,1044,963,,1
1442,,2048,1255,,1
1443,,1711,1953,,1
1444,,2242,1692,,1
1445,,2117,577,,1
1446,,378,949,,1
1447,,1855,1348,,1
1448,,196,472,,1
1449,,733,754,,1
1450,,2062,867,,1
1451,,359,821,,1
1452,,52,444,,1
1453,,2428,380,,1
1455,,934,998,,1
1456,,840,1651,,1
1457,,1510,539,,1
1458,,1060,26,,1
1459,,2507,271,,1
1460,,1089,1319,,1
1461,,959,1769,,1
1462,,332,667,,1
1463,,1857,1920,,1
1464,,595,1499,,1
1465,,1595,1426,,1
1466,,1730,1057,,1
1467,,1091,1462,,1
1468,,382,983,,1
1469,,1942,1416,,1
1470,,310,390,,1
1471,,1202,527,,1
1472,,1218,231,,1
1473,,1559,1211,,1
1474,,1597,625,,1
1475,,2325,1788,,1
1476,,1973,1943,,1
1477,,47,360,,1
1478,,736,1386,,1
1479,,1579,1918,,1
1480,,1756,706,,1
1481,,1034,744,,1
1482,,11,69,,1
1483,,2674,14,,1
1484,,847,1798,,1
1485,,2449,1875,,1
1486,,2416,1234,,1
1487,,2415,889,,1
1488,,1259,1297,,1
1489,,2265,1518,,1
1490,,1913,1545,,1
1491,,880,767,,1
1492,,611,1721,,1
1493,,120,1872,,1
1494,,2298,1674,,1
1495,,576,1910,,1
1496,,1200,1539,,1
1497,,1033,737,,1
1498,,1067,381,,1
1499,,2498,1047,,1
1500,,872,859,,1
1501,,2313,859,,1
1502,,1546,526,,1
1503,,1506,1850,,1
1504,,731,137,,1
1505,,616,726,,1
1506,,1166,1754,,1
1507,,106,652,,1
1508,,1484,1628,,1
1509,,1686,1377,,1
1510,,2094,1198,,1
1511,,915,1572,,1
1512,,1306,904,,1
1513,,1255,1018,,1
1514,,485,1895,,1
1515,,371,931,,1
1516,,1362,1044,,1
1517,,1129,1044,,1
1518,,292,1265,,1
1519,,1350,291,,1
1520,,1883,1696,,1
1521,,2,11,,1
1522,,2533,181,,1
1523,,647,181,,1
1524,,648,181,,1
1525,,649,181,,1
1526,,650,181,,1
1527,,651,181,,1
1528,,652,181,,1
1529,,653,181,,1
1530,,654,181,,1
1531,,655,181,,1
1532,,656,181,,1
1533,,646,181,,1
1534,,158,1001,,1
1535,,6,36,,1
1536,,88,563,,1
1537,,2540,563,,1
1538,,1377,1865,,1
1539,,1518,1114,,1
1540,,1027,420,,1
1541,,2294,1149,,1
1542,,1002,1371,,1
1543,,1403,976,,1
1544,,2235,484,,1
1545,,1804,879,,1
1546,,2339,7,,1
1547,,1359,804,,1
1548,,637,104,,1
1549,,2330,1428,,1
1550,,340,1748,,1
1551,,389,1084,,1
1552,,2176,604,,1
1553,,2167,183,,1
1554,,559,1104,,1
1555,,1229,443,,1
1556,,2556,443,,1
1557,,807,849,,1
1558,,1450,460,,1
1559,,2130,789,,1
1560,,1729,1199,,1
1561,,1670,127,,1
1562,,1283,1818,,1
1563,,342,716,,1
1564,,1233,556,,1
1565,,1147,1439,,1
1566,,1081,921,,1
1567,,2499,1728,,1
1568,,1712,40,,1
1569,,2413,281,,1
1570,,1552,797,,1
1571,,1864,399,,1
1572,,1313,965,,1
1573,,2174,529,,1
1574,,1361,1286,,1
1575,,2191,1286,,1
1576,,1199,1509,,1
1577,,195,1324,,1
1578,,1102,166,,1
1579,,963,1833,,1
1580,,2132,202,,1
1581,,1586,1712,,1
1582,,1702,1712,,1
1583,,1031,551,,1
1584,,793,456,,1
1585,,712,1036,,1
1586,,2467,1431,,1
1587,,2675,1431,,1
1588,,739,1431,,1
1589,,2297,1653,,1
1590,,853,28,,1
1591,,1674,236,,1
1592,,1246,826,,1
1593,,499,56,,1
1594,,313,669,,1
1595,,580,1808,,1
1596,,814,958,,1
1597,,1414,1254,,1
1598,,673,533,,1
1599,,1932,1169,,1
1600,,897,1412,,1
1601,,1812,1322,,1
1602,,2142,572,,1
1603,,1647,392,,1
1604,,1424,1590,,1
1605,,29,160,,1
1606,,2500,749,,1
1607,,1600,664,,1
1608,,2403,530,,1
1609,,2432,1584,,1
1610,,2352,1584,,1
1611,,956,1731,,1
1612,,2335,1067,,1
1613,,1082,993,,1
1614,,1152,1945,,1
1615,,2361,1980,,1
1616,,2541,941,,1
1617,,2188,400,,1
1618,,1814,21,,1
1619,,20,119,,1
1620,,1577,119,,1
1621,,1520,1235,,1
1622,,2374,48,,1
1623,,1543,433,,1
1624,,307,373,,1
1625,,1917,1800,,1
1626,,1557,1137,,1
1627,,397,1137,,1
1628,,1365,1137,,1
1629,,1112,1026,,1
1630,,1980,1383,,1
1631,,2121,1494,,1
1632,,167,1052,,1
1633,,362,864,,1
1634,,2006,1273,,1
1635,,1405,1027,,1
1636,,1869,751,,1
1637,,532,531,,1
1638,,1340,18,,1
1640,,1952,731,,1
1641,,1614,1206,,1
1642,,2493,1218,,1
1643,,1161,1546,,1
1644,,1422,1546,,1
1645,,1663,1546,,1
1646,,1481,1541,,1
1647,,1935,1049,,1
1648,,46,355,,1
1649,,261,1281,,1
1650,,227,1281,,1
1651,,190,1281,,1
1652,,1475,1281,,1
1653,,339,701,,1
1654,,1704,1460,,1
1655,,1268,1460,,1
1656,,741,1460,,1
1657,,587,1460,,1
1658,,206,1460,,1
1659,,208,1460,,1
1660,,207,1460,,1
1661,,444,1460,,1
1662,,1413,1224,,1
1663,,1499,295,,1
1664,,153,978,,1
1665,,2175,728,,1
1666,,1782,1793,,1
1667,,393,1130,,1
1668,,798,617,,1
1669,,96,906,,1
1670,,2315,985,,1
1671,,572,1229,,1
1672,,353,779,,1
1673,,922,1201,,1
1674,,1834,809,,1
1675,,720,256,,1
1676,,2070,75,,1
1677,,1391,489,,1
1678,,1092,1307,,1
1679,,1507,686,,1
1680,,99,612,,1
1681,,2012,1089,,1
1682,,2437,1015,,1
1683,,392,1127,,1
1684,,738,1410,,1
1685,,2085,1521,,1
1686,,1225,1298,,1
1687,,613,1480,,1
1688,,1311,968,,1
1689,,1169,521,,1
1690,,2215,395,,1
1691,,435,1423,,1
1692,,1013,647,,1
1693,,2303,1376,,1
1694,,384,991,,1
1695,,1805,899,,1
1696,,2008,1444,,1
1697,,1321,1259,,1
1698,,225,1666,,1
1699,,226,1666,,1
1700,,2180,1666,,1
1701,,2098,926,,1
1702,,2068,1358,,1
1703,,1139,1358,,1
1704,,148,954,,1
1705,,464,1699,,1
1706,,465,1699,,1
1707,,609,1699,,1
1708,,245,428,,1
1709,,523,415,,1
1710,,2677,1144,,1
1711,,2305,1522,,1
1712,,1326,1366,,1
1713,,140,874,,1
1714,,751,677,,1
1715,,366,929,,1
1716,,2322,1743,,1
1717,,1143,1079,,1
1718,,1707,1511,,1
1719,,1179,844,,1
1720,,2051,1835,,1
1721,,914,141,,1
1722,,2328,435,,1
1723,,2108,1813,,1
1724,,1815,1506,,1
1725,,2383,1064,,1
1726,,1569,1469,,1
1727,,2411,1249,,1
1728,,796,554,,1
1729,,1224,397,,1
1730,,1893,506,,1
1731,,684,632,,1
1732,,2446,813,,1
1733,,136,829,,1
1734,,2113,829,,1
1735,,43,1072,,1
1736,,1079,548,,1
1737,,2092,367,,1
1738,,424,1277,,1
1739,,638,124,,1
1740,,1310,713,,1
1741,,548,1880,,1
1742,,1324,1325,,1
1743,,1086,1031,,1
1744,,1626,1733,,1
1745,,598,1549,,1
1746,,142,882,,1
1747,,1023,1289,,1
1748,,997,1289,,1
1749,,2320,696,,1
1750,,2105,1548,,1
1751,,1660,1342,,1
1752,,1860,88,,1
1753,,2346,774,,1
1754,,380,953,,1
1755,,567,1178,,1
1756,,671,425,,1
1757,,1068,189,,1
1758,,228,1671,,1
1759,,1688,905,,1
1760,,1005,1456,,1
1761,,2023,1902,,1
1762,,898,1420,,1
1763,,1265,1420,,1
1764,,434,1420,,1
1765,,1385,261,,1
1766,,1806,956,,1
1767,,1888,114,,1
1768,,803,745,,1
1769,,346,745,,1
1770,,1742,1759,,1
1771,,2519,564,,1
1772,,534,564,,1
1773,,321,564,,1
1774,,446,1524,,1
1775,,1058,1937,,1
1776,,1632,973,,1
1777,,2404,1352,,1
1778,,39,258,,1
1779,,1105,258,,1
1780,,91,580,,1
1781,,1040,1017,,1
1782,,1488,1718,,1
1783,,1452,470,,1
1784,,2106,1598,,1
1785,,583,1413,,1
1786,,772,856,,1
1787,,2097,856,,1
1788,,1615,1280,,1
1789,,1536,1847,,1
1790,,1949,216,,1
1791,,1410,1145,,1
1792,,1494,20,,1
1793,,1212,1825,,1
1794,,472,1751,,1
1795,,2032,1751,,1
1796,,743,1481,,1
1797,,1957,1334,,1
1798,,1863,589,,1
1799,,220,1595,,1
1800,,18,1595,,1
1801,,2548,1595,,1
1802,,925,518,,1
1803,,1643,755,,1
1804,,696,755,,1
1805,,836,1936,,1
1806,,1460,337,,1
1807,,1681,337,,1
1808,,952,337,,1
1809,,2185,1967,,1
1810,,1991,251,,1
1811,,597,1543,,1
1812,,1512,831,,1
1813,,337,682,,1
1814,,247,1845,,1
1815,,2100,1010,,1
1816,,674,462,,1
1817,,2236,1516,,1
1818,,1198,1479,,1
1819,,864,209,,1
1820,,905,1351,,1
1821,,1469,332,,1
1822,,955,1685,,1
1823,,1720,642,,1
1824,,1971,1855,,1
1825,,1462,894,,1
1826,,1800,640,,1
1827,,2347,1661,,1
1828,,1288,1971,,1
1829,,2101,1115,,1
1830,,1416,1353,,1
1831,,1652,1008,,1
1832,,867,243,,1
1833,,730,759,,1
1834,,2538,63,,1
1835,,2312,107,,1
1836,,492,1966,,1
1837,,2021,438,,1
1838,,1657,1176,,1
1839,,2195,1694,,1
1840,,1542,410,,1
1841,,2491,1361,,1
1842,,1544,474,,1
1843,,1349,278,,1
1844,,2190,869,,1
1845,,1604,847,,1
1846,,1844,557,,1
1847,,1894,672,,1
1848,,795,597,,1
1849,,222,1627,,1
1850,,1428,1738,,1
1851,,1467,1074,,1
1852,,1083,1000,,1
1853,,68,541,,1
1854,,69,541,,1
1855,,70,541,,1
1856,,71,541,,1
1857,,72,541,,1
1858,,73,541,,1
1859,,74,541,,1
1860,,75,541,,1
1861,,77,541,,1
1862,,78,541,,1
1863,,79,541,,1
1864,,82,541,,1
1865,,83,541,,1
1866,,80,541,,1
1867,,76,541,,1
1868,,2539,541,,1
1869,,1766,1102,,1
1870,,788,322,,1
1871,,437,1427,,1
1872,,511,163,,1
1873,,1126,199,,1
1874,,2381,1771,,1
1875,,1478,1501,,1
1876,,702,805,,1
1877,,388,1059,,1
1878,,809,1464,,1
1879,,2406,1526,,1
1880,,1211,100,,1
1881,,1940,1306,,1
1882,,1560,1213,,1
1883,,1170,582,,1
1884,,1111,362,,1
1885,,2129,1388,,1
1886,,535,569,,1
1887,,975,316,,1
1888,,37,1533,,1
1889,,2272,1533,,1
1890,,994,1181,,1
1891,,347,746,,1
1892,,1393,590,,1
1893,,1608,1034,,1
1894,,887,1161,,1
1895,,1300,359,,1
1896,,666,1236,,1
1897,,1514,984,,1
1898,,1773,1299,,1
1899,,1348,226,,1
1900,,928,769,,1
1901,,1817,1723,,1
1902,,1243,1962,,1
1903,,290,242,,1
1904,,1329,1528,,1
1905,,563,948,,1
1906,,1197,1380,,1
1907,,1716,282,,1
1908,,1561,1270,,1
1909,,1076,528,,1
1910,,763,1852,,1
1911,,968,2,,1
1912,,282,184,,1
1913,,596,1527,,1
1914,,279,139,,1
1915,,1752,1574,,1
1916,,816,1020,,1
1917,,442,1451,,1
1918,,2484,933,,1
1919,,939,1637,,1
1920,,1846,1637,,1
1921,,984,1871,,1
1922,,173,1871,,1
1923,,33,1848,,1
1924,,2343,12,,1
1925,,800,306,,1
1926,,2309,38,,1
1927,,703,836,,1
1928,,2141,1827,,1
1929,,752,403,,1
1930,,870,403,,1
1931,,1989,1867,,1
1932,,2445,1116,,1
1933,,877,1116,,1
1934,,1548,537,,1
1935,,175,1151,,1
1936,,894,1373,,1
1937,,906,1932,,1
1938,,2497,881,,1
1939,,2018,304,,1
1940,,1947,106,,1
1941,,1106,298,,1
1942,,1718,559,,1
1943,,2334,609,,1
1944,,1381,23,,1
1945,,432,1407,,1
1946,,1908,1268,,1
1947,,2253,1268,,1
1948,,189,1268,,1
1949,,2061,851,,1
1950,,735,1379,,1
1951,,1347,176,,1
1952,,1703,1458,,1
1953,,271,129,,1
1954,,2522,1820,,1
1955,,2042,718,,1
1956,,2348,558,,1
1957,,2384,1196,,1
1958,,2441,1329,,1
1959,,1682,584,,1
1960,,197,1823,,1
1961,,1046,1219,,1
1962,,623,1956,,1
1963,,1341,479,,1
1964,,2447,283,,1
1965,,2369,799,,1
1966,,2053,1955,,1
1967,,2504,1955,,1
1968,,891,1305,,1
1969,,2283,639,,1
1970,,1477,1354,,1
1971,,2332,1005,,1
1972,,610,1707,,1
1973,,2161,1857,,1
1974,,1281,1400,,1
1975,,1360,1326,,1
1976,,1545,1326,,1
1977,,1856,1326,,1
1978,,1734,1363,,1
1979,,645,168,,1
1980,,116,681,,1
1981,,117,681,,1
1982,,114,681,,1
1983,,113,681,,1
1984,,115,681,,1
1985,,2351,681,,1
1986,,1762,1011,,1
1987,,5,35,,1
1988,,1987,1740,,1
1989,,2112,784,,1
1990,,2331,916,,1
1991,,1791,238,,1
1992,,2054,58,,1
1993,,2447,814,,1
1994,,1492,1810,,1
1995,,2282,1810,,1
1996,,2388,96,,1
1997,,1353,659,,1
1998,,491,1950,,1
1999,,1006,1466,,1
2000,,231,1689,,1
2001,,979,388,,1
2002,,1234,574,,1
2003,,2458,803,,1
2004,,976,321,,1
2005,,860,162,,1
2006,,624,1232,,1
2007,,1425,1622,,1
2008,,1667,1947,,1
2009,,1447,402,,1
2010,,2527,747,,1
2011,,1959,1101,,1
2012,,664,294,,1
2013,,92,502,,1
2014,,748,502,,1
2015,,375,502,,1
2016,,168,502,,1
2017,,1676,268,,1
2018,,497,50,,1
2019,,1969,1802,,1
2020,,1195,1766,,1
2021,,1339,1917,,1
2022,,2269,1184,,1
2023,,26,1496,,1
2024,,2268,1054,,1
2025,,154,980,,1
2026,,1165,387,,1
2027,,1325,1339,,1
2028,,1746,85,,1
2029,,1700,315,,1
2030,,1421,315,,1
2031,,155,987,,1
2032,,2435,771,,1
2033,,287,1208,,1
2034,,1070,622,,1
2035,,2286,1684,,1
2036,,1277,1604,,1
2037,,387,1051,,1
2038,,1109,357,,1
2039,,1304,494,,1
2040,,764,1854,,1
2041,,267,5,,1
2042,,508,97,,1
2043,,2154,703,,1
2044,,1725,152,,1
2045,,2377,152,,1
2046,,2124,741,,1
2047,,1075,730,,1
2048,,1171,656,,1
2049,,961,1795,,1
2050,,1236,619,,1
2051,,2511,619,,1
2052,,2267,1022,,1
2053,,440,1453,,1
2054,,1389,446,,1
2055,,1727,997,,1
2056,,1322,1530,,1
2057,,1184,935,,1
2058,,364,886,,1
2059,,2060,811,,1
2060,,1619,308,,1
2061,,1408,1092,,1
2062,,1903,1092,,1
2063,,338,688,,1
2064,,2531,614,,1
2065,,524,418,,1
2066,,2243,1869,,1
2067,,2166,1523,,1
2068,,771,1907,,1
2069,,2136,1536,,1
2070,,831,1375,,1
2071,,630,1486,,1
2072,,510,970,,1
2073,,531,523,,1
2074,,2020,377,,1
2075,,1910,134,,1
2076,,1412,1185,,1
2077,,1601,723,,1
2078,,687,649,,1
2079,,2210,1569,,1
2080,,1371,1704,,1
2081,,2137,901,,1
2082,,586,1446,,1
2083,,54,458,,1
2084,,55,458,,1
2085,,56,458,,1
2086,,2345,458,,1
2087,,770,1892,,1
2088,,1398,736,,1
2089,,786,1360,,1
2090,,295,288,,1
2092,,628,6,,1
2093,,1887,70,,1
2094,,1099,33,,1
2095,,1493,1822,,1
2096,,9,46,,1
2097,,283,195,,1
2098,,2240,1183,,1
2099,,1335,1862,,1
2100,,2079,1111,,1
2101,,2402,417,,1
2102,,1875,1146,,1
2103,,2025,1368,,1
2104,,530,515,,1
2105,,1809,1221,,1
2106,,1994,481,,1
2107,,688,285,,1
2108,,689,285,,1
2109,,1248,876,,1
2110,,1290,637,,1
2111,,1386,828,,1
2112,,918,1745,,1
2113,,1256,1191,,1
2114,,1562,1007,,1
2115,,179,1119,,1
2116,,2080,1119,,1
2117,,1621,1513,,1
2118,,900,1589,,1
2119,,1337,323,,1
2120,,2059,440,,1
2121,,1879,1308,,1
2122,,945,1278,,1
2123,,1758,727,,1
2124,,129,786,,1
2125,,1916,1778,,1
2126,,2189,1815,,1
2127,,1014,1929,,1
2128,,1527,1508,,1
2129,,1602,812,,1
2130,,2355,1471,,1
2131,,1193,1251,,1
2132,,254,448,,1
2133,,536,579,,1
2134,,749,240,,1
2135,,300,327,,1
2136,,1572,756,,1
2137,,132,794,,1
2138,,2342,1888,,1
2139,,1930,196,,1
2140,,2238,634,,1
2141,,1528,1554,,1
2142,,1963,1591,,1
2143,,573,1283,,1
2144,,463,1670,,1
2145,,240,1321,,1
2146,,1761,1477,,1
2147,,2200,99,,1
2148,,1183,1830,,1
2149,,1694,1033,,1
2150,,2095,1551,,1
2151,,1842,1180,,1
2152,,709,1679,,1
2153,,2513,1344,,1
2154,,1661,1344,,1
2155,,734,1344,,1
2156,,827,1344,,1
2157,,2072,233,,1
2158,,2518,90,,1
2159,,2258,90,,1
2160,,1714,90,,1
2161,,970,90,,1
2162,,504,90,,1
2163,,636,90,,1
2164,,12,90,,1
2165,,855,90,,1
2166,,503,90,,1
2167,,635,90,,1
2168,,2036,90,,1
2169,,633,90,,1
2170,,505,90,,1
2171,,641,149,,1
2172,,2218,738,,1
2173,,1114,776,,1
2174,,2372,1730,,1
2175,,723,1212,,1
2176,,481,1805,,1
2177,,253,1919,,1
2178,,2333,471,,1
2179,,1776,1498,,1
2180,,892,1425,,1
2181,,203,1425,,1
2182,,84,543,,1
2183,,2460,982,,1
2184,,1611,1094,,1
2185,,526,427,,1
2186,,2401,191,,1
2187,,620,890,,1
2188,,1858,53,,1
2189,,27,157,,1
2190,,1440,146,,1
2191,,162,146,,1
2192,,878,661,,1
2193,,964,1877,,1
2194,,1225,913,,1
2195,,1795,477,,1
2196,,251,1904,,1
2197,,1464,940,,1
2198,,1188,990,,1
2199,,719,1100,,1
2200,,1797,566,,1
2201,,983,497,,1
2202,,40,263,,1
2203,,1974,116,,1
2204,,2480,45,,1
2205,,1226,405,,1
2206,,1919,4,,1
2207,,2370,1874,,1
2208,,1677,1614,,1
2209,,1372,1614,,1
2210,,1043,1158,,1
2211,,1881,1676,,1
2212,,1736,1491,,1
2213,,257,1939,,1
2214,,255,1939,,1
2215,,256,1939,,1
2216,,490,1939,,1
2217,,2230,1230,,1
2218,,152,975,,1
2219,,1025,296,,1
2220,,2241,1625,,1
2221,,883,888,,1
2222,,93,382,,1
2223,,2310,248,,1
2224,,126,766,,1
2225,,1316,1203,,1
2226,,151,1600,,1
2227,,210,1600,,1
2228,,219,1600,,1
2229,,218,1600,,1
2230,,592,1600,,1
2231,,212,1600,,1
2232,,946,1415,,1
2233,,1056,1922,,1
2234,,578,346,,1
2235,,296,293,,1
2236,,1912,293,,1
2237,,514,218,,1
2238,,1896,698,,1
2239,,2246,136,,1
2240,,1576,1790,,1
2241,,1282,1188,,1
2242,,124,714,,1
2243,,105,651,,1
2244,,2284,1894,,1
2245,,724,1226,,1
2246,,500,311,,1
2247,,789,349,,1
2248,,2535,486,,1
2249,,1922,215,,1
2250,,1786,9,,1
2251,,2454,806,,1
2252,,1298,253,,1
2253,,1205,1755,,1
2254,,695,739,,1
2255,,1895,683,,1
2256,,549,858,,1
2257,,1315,1086,,1
2258,,935,1012,,1
2259,,1840,1124,,1
2260,,721,1113,,1
2261,,53,445,,1
2262,,1160,175,,1
2263,,2274,101,,1
2264,,1442,211,,1
2265,,2419,372,,1
2266,,1531,1616,,1
2267,,1961,524,,1
2268,,2031,1747,,1
2269,,1535,1747,,1
2270,,1988,1747,,1
2271,,471,1747,,1
2272,,2463,644,,1
2273,,2452,1294,,1
2274,,365,896,,1
2275,,1878,1237,,1
2276,,2485,1441,,1
2277,,1279,1663,,1
2278,,1885,1887,,1
2279,,2000,923,,1
2280,,2264,1355,,1
2281,,1689,848,,1
2282,,1827,245,,1
2283,,1759,98,,1
2284,,910,65,,1
2285,,1245,788,,1
2286,,475,1780,,1
2287,,678,422,,1
2288,,1098,1968,,1
2289,,1574,1781,,1
2290,,2260,401,,1
2291,,2494,1106,,1
2292,,312,412,,1
2294,,688,2631,,1
2295,,2345,3220,,1
2296,,54,3220,,1
2297,,55,3220,,1
2298,,56,3220,,1
2299,,101,2585,,1
2300,,1744,3902,,1
2301,,178,3177,,1
2302,,560,3000,,1
2303,,836,2420,,1
2304,,1403,3316,,1
2305,,1797,3647,,1
2306,,125,2688,,1
2307,,1174,2668,,1
2308,,1499,2736,,1
2309,,585,3413,,1
2310,,1926,2809,,1
2311,,1460,2300,,1
2312,,1681,2300,,1
2313,,952,2300,,1
2314,,1345,2151,,1
2315,,2276,2506,,1
2316,,1219,2216,,1
2317,,1484,3566,,1
2318,,1979,3276,,1
2319,,1337,3508,,1
2320,,1872,2902,,1
2321,,1375,3700,,1
2322,,717,2495,,1
2323,,1976,2722,,1
2324,,212,3268,,1
2325,,2173,2479,,1
2326,,660,2218,,1
2327,,770,3849,,1
2328,,1716,2717,,1
2329,,48,2336,,1
2330,,1959,3082,,1
2331,,979,3675,,1
2332,,324,2636,,1
2333,,1807,3112,,1
2334,,1306,2886,,1
2335,,847,2815,,1
2336,,12,2121,,1
2337,,170,3077,,1
2338,,1761,3450,,1
2339,,230,3642,,1
2340,,2383,3040,,1
2341,,2089,3722,,1
2342,,187,3233,,1
2343,,916,3233,,1
2344,,1577,2096,,1
2345,,810,2854,,1
2346,,1080,2854,,1
2347,,1315,3066,,1
2348,,974,2282,,1
2349,,339,2657,,1
2350,,694,2691,,1
2351,,1395,2848,,1
2352,,1518,3113,,1
2353,,2218,2695,,1
2354,,1643,2456,,1
2355,,940,2422,,1
2356,,2405,2422,,1
2357,,941,2422,,1
2358,,396,2422,,1
2359,,2284,2770,,1
2360,,1757,2670,,1
2361,,2039,2306,,1
2362,,2073,2306,,1
2363,,2414,2306,,1
2364,,1890,2306,,1
2365,,44,2306,,1
2366,,303,2306,,1
2367,,304,2306,,1
2368,,1088,3125,,1
2369,,1473,3078,,1
2370,,220,3559,,1
2371,,18,3559,,1
2372,,1745,3919,,1
2373,,1265,2423,,1
2374,,635,3215,,1
2375,,2393,2302,,1
2376,,2176,2302,,1
2377,,1956,2483,,1
2378,,1673,3121,,1
2379,,1756,3597,,1
2380,,937,3043,,1
2381,,898,3391,,1
2382,,434,3391,,1
2383,,1877,3615,,1
2384,,1780,3605,,1
2385,,1149,3605,,1
2386,,858,2867,,1
2387,,1079,2519,,1
2388,,43,3050,,1
2389,,249,3851,,1
2390,,1549,3206,,1
2391,,1053,3420,,1
2392,,1572,2719,,1
