pk,jsondata,id,name,description,markup_description,latitude,longitude,version
1609,,mmb,Mangap-Mbula,,,-5.66666666667,148.083333333,1
1610,,mas,Masa,,,10.5,15.5,1
1611,,mbb,Mbabaram,,,-17.1666666667,145,1
1612,,mea,Meyah,,,-1.16666666667,133.5,1
1613,,mga,Mondunga,,,2.25,21.5,1
1614,,mwe,Mwera,,,-9,39,1
1615,,noc,Nocte,,,27,95.5,1
1616,,ork,Orok,,,49.5,143.5,1
1617,,pwn,Pawnee,,,41,-98.6666666667,1
1618,,pia,Piaroa,,,5,-67,1
1619,,qia,Qiang,,,32,102.666666667,1
1620,,shp,Sahaptin (Northern),,,46.5,-120,1
1621,,saw,Sawu,,,-11.5,121.916666667,1
1622,,sho,Shoshone,,,41,-114,1
1623,,tak,Takia,,,-4.66666666667,146,1
1624,,tnc,Tanacross,,,63.5,-143.5,1
1625,,thk,Thakali,,,29,83.75,1
1627,,tkm,Turkmen,,,40,58,1
1628,,wrw,Warrwa,,,-17.5,123.5,1
1629,,zya,Zapotec (Yatzachi),,,17.2,-96.2,1
1630,,zar,Zarma,,,13.8333333333,2.16666666667,1
1631,,arb,Arabela,,,-2,-75.1666666667,1
1632,,alk,Arop-Lokep,,,-5.38333333333,147.05,1
1633,,awn,Awngi,,,10.8333333333,36.6666666667,1
1634,,bgr,Bagiro,,,4.33333333333,20.5833333333,1
1636,,cde,Carib (De'kwana),,,5.5,-65,1
1637,,chl,Chehalis (Upper),,,46.5833333333,-123,1
1638,,gid,Gidabal,,,-28.4166666667,152.416666667,1
1639,,goe,Goemai,,,8.66666666667,9.75,1
1640,,hma,Hmar,,,24.1666666667,93,1
1642,,kms,Kamass,,,52,92,1
1643,,kar,Kara (in Central African Republic),,,10,23,1
1644,,klw,Kiliwa,,,31.3333333333,-115.666666667,1
1645,,kla,Klao,,,4.75,-8.75,1
1646,,kmo,Koiali (Mountain),,,-9,147.5,1
1647,,kun,Kuna,,,8,-77.3333333333,1
1648,,kxo,Kxoe,,,-17.5,22.5,1
1649,,laa,Laal,,,10,17.6666666667,1
1650,,lot,Lotha,,,26.5,94.25,1
1651,,mdm,Madimadi,,,-34.5,143.5,1
1653,,mbt,Mangbetu,,,2.5,26.5,1
1654,,mbr,Mbara,,,11,15.4166666667,1
1655,,mxj,Mixtec (Jicaltepec),,,16.3333333333,-98,1
1656,,mxy,Mixtec (Yosondúa),,,16.9166666667,-97.5833333333,1
1635,,baq,Baure,,,-13.0833333333,-64.1666666667,2
1591,,cea,Cree (Swampy),,,56,-90,2
1659,,oca,Ocaina,,,-2.75,-71.75,1
1660,,oro,Orokaiva,,,-8.83333333333,148.25,1
1662,,sba,Sáliba (in Colombia),,,6,-70,1
1663,,sna,Shina,,,36,74,1
1664,,tbl,Tabla,,,-2.45,140.416666667,1
1665,,ura,Ura,,,-18.6666666667,169.083333333,1
1666,,wak,Wakhi,,,36.5,72,1
1667,,yok,Yokuts (Yaudanchi),,,36.0833333333,-119.083333333,1
1668,,aar,Aari,,,6,36.5833333333,1
1669,,aga,Agarabi,,,-6.16666666667,146,1
1670,,agt,Anguthimri,,,-12.3333333333,141.833333333,1
1671,,bdm,Badimaya,,,-27.6666666667,118,1
1673,,bmb,Bimoba,,,10.5,0,1
1674,,bgo,Bongo,,,7.5,28.5,1
1675,,bum,Buma,,,-11.6333333333,166.833333333,1
1676,,buu,Buru,,,-3.5,126.5,1
1677,,cai,Chai,,,5.33333333333,35.3333333333,1
1678,,drg,Dargwa,,,42.25,47.4166666667,1
1679,,eud,Eudeve,,,29.1666666667,-109.666666667,1
1680,,fri,Frisian,,,53,5,1
1681,,gln,Golin,,,-6.33333333333,144.75,1
1682,,gul,Gula (in Central African Republic),,,9.5,22.5,1
1684,,jam,Jaminjung,,,-15.0833333333,130.5,1
1685,,kad,Kadugli,,,11,29.6666666667,1
1686,,kau,Kaulong,,,-6.16666666667,149.666666667,1
1687,,kim,Kimaghama,,,-8,138.5,1
1688,,koe,Koegu,,,7,36.0833333333,1
1689,,kkt,Kokota,,,-8,159.133333333,1
1690,,kyk,Kyaka,,,-5.55,144.083333333,1
1691,,lar,Laragia,,,-12.6666666667,130.833333333,1
1692,,lis,Lisu,,,26,98,1
1693,,mlu,Maleu,,,-5.71666666667,148.416666667,1
1695,,mru,Maru,,,23.5,98.5,1
1696,,mno,Mono (in United States),,,38,-119,1
1697,,mwo,Mwotlap,,,-13.5833333333,167.583333333,1
1698,,ngo,Ngoni,,,-11,36,1
1699,,nha,Nhanda,,,-27,114.166666667,1
1700,,ptt,Pattani,,,32.75,76.75,1
1701,,pok,Poko-Rawo,,,-2.83333333333,141.583333333,1
1702,,prk,Purki,,,34.6666666667,76,1
1703,,rit,Ritharngu,,,-12.8333333333,135.5,1
1704,,rwe,Romani (Welsh),,,52,-4,1
1705,,rum,Rumu,,,-7.16666666667,144.25,1
1706,,run,Runga,,,10.3333333333,21,1
1707,,srd,Sardinian,,,40,9,1
1708,,see,Seediq,,,24.1666666667,121.416666667,1
1709,,sor,Sora,,,20,84.3333333333,1
1710,,tlo,Tobelo,,,1.5,128.5,1
1712,,akh,Akha,,,21.8333333333,99.8333333333,1
1713,,ang,Anggor,,,-3.75,141.166666667,1
1714,,arq,Arabic (Iraqi),,,33,44,1
1715,,ass,Assamese,,,26,93,1
1716,,cak,Cakchiquel,,,14.5,-91,1
1717,,cya,Chatino (Yaitepec),,,16.25,-97.25,1
1718,,gon,Gondi,,,19,81,1
1719,,hlp,Hualapai,,,35.5,-113.75,1
1720,,hnd,Hunde,,,-1.16666666667,28.8333333333,1
1721,,hpd,Hup,,,0.166666666667,-69.25,1
1723,,ktl,Katla,,,11.8333333333,29.3333333333,1
1724,,kwn,Kwangali,,,-18,19.5,1
1725,,ldu,Lendu,,,2,30.5,1
1726,,let,Leti,,,-8.2,127.666666667,1
1727,,mae,Mae,,,-16,167.25,1
1728,,mot,Motuna,,,-6.61666666667,155.416666667,1
1729,,mrw,Muruwari,,,-28.75,147,1
1730,,nma,Naga (Mao),,,25.5,94.3333333333,1
1731,,nhm,Nahuatl (Michoacán),,,18.5,-103,1
1732,,nph,Nar-Phu,,,28.6666666667,84.25,1
1683,,irx,Iranxe,,,-13,-58,2
1711,,ycn,Yucuna,,,-0.75,-71,2
1741,,tmo,Tibetan (Modern Literary),,,29.8333333333,91.5,1
1742,,tso,Tsou,,,23.5,120.75,1
1743,,wrn,Warndarang,,,-14.4166666667,135.583333333,1
1744,,yct,Yucatec,,,20,-89,1
1745,,zay,Zayse,,,5.91666666667,37.3333333333,1
1746,,apt,Apatani,,,27.5,93.75,1
1747,,blr,Belorussian,,,54,28,1
1748,,bil,Bilua,,,-7.75,156.666666667,1
1749,,bii,Biri,,,-20.5,146.5,1
1750,,chg,Chang,,,26.3333333333,94.75,1
1751,,cmr,Chin (Mara),,,23,93.1666666667,1
1752,,chs,Chin (Siyin),,,23.8333333333,94,1
1753,,der,Dla (Proper),,,-3.58333333333,141,1
1754,,gan,Great Andamanese,,,12,92.6666666667,1
1755,,grj,Guarijío,,,27.75,-108.666666667,1
1756,,juk,Jukun,,,6.91666666667,10.4166666667,1
1757,,kbl,Kabyle,,,36.5,5,1
1758,,kls,Kalispel,,,48,-117,1
1759,,kaa,Karó (Arára),,,-10.3333333333,-62,1
1761,,kin,Kinyarwanda,,,-2,30,1
1762,,maj,Majang,,,6.75,35,1
1763,,mlg,Malgwa,,,11.5,13.75,1
1764,,man,Mano,,,7,-9,1
1766,,mee,Me'en,,,5,37,1
1767,,moa,Mono-Alu,,,-7.05,155.75,1
1768,,nhh,Nahuatl (Huasteca),,,22,-99,1
1769,,nev,Nevome,,,31,-112.5,1
1771,,ntj,Ngaanyatjarra,,,-26,126.5,1
1772,,nkn,Nkonya,,,7.16666666667,0.25,1
1773,,nym,Nyamwezi,,,-5,33,1
1774,,ocu,Ocuilteco,,,18.9166666667,-99.6666666667,1
1776,,sdw,Sandawe,,,-5,35,1
1777,,sar,Sare,,,-4.5,143.166666667,1
1778,,skk,Sikkimese,,,27.8333333333,88.5,1
1779,,tlf,Telefol,,,-5,141.75,1
1780,,tug,Tuareg (Ahaggar),,,23,6,1
1781,,uld,Uldeme,,,10.95,14.1166666667,1
1782,,uyg,Uyghur,,,40,80,1
1783,,wal,Walman,,,-3.21666666667,142.5,1
1784,,yng,Yingkarta,,,-25.1666666667,114.833333333,1
1785,,zch,Zoque (Chimalapa),,,16.75,-94.75,1
1787,,abm,Alabama,,,32.3333333333,-87.4166666667,1
1788,,ale,Aleut,,,54,-166,1
1789,,amq,Ambai,,,-1.83333333333,136.5,1
1790,,bho,Bhojpuri,,,26,84,1
1792,,cam,Camsá,,,1.16666666667,-77,1
1793,,ckl,Chinook (Lower),,,46.25,-123.5,1
1794,,duk,Duka,,,11.1666666667,5.08333333333,1
1796,,gok,Gokana,,,4.58333333333,7.33333333333,1
1797,,gjj,Guajajara,,,-5,-46,1
1798,,hal,Halia,,,-5.25,154.666666667,1
1799,,hmr,Hamer,,,5,36.5,1
1800,,hui,Huichol,,,22,-104,1
1802,,kbw,Karen (Bwe),,,19.5,97,1
1803,,kok,Kokborok,,,24.3333333333,92.5,1
1804,,kre,Kresh,,,8.5,24.5,1
1805,,kuv,Kuvi,,,18.75,82.6666666667,1
1806,,lgu,Longgu,,,-9.75,160.666666667,1
1807,,msg,Mising,,,28.5,94.8333333333,1
1808,,mut,Mutsun,,,36.8333333333,-121.5,1
1809,,nam,Namia,,,-3.83333333333,141.75,1
1962,,sem,Sema,,,26,94.5,1
1786,,acg,Achagua,,,4.41666666667,-72.25,2
1760,,kem,Kemant,,,12.6666666667,37.4166666667,2
1816,,teo,Teop,,,-5.66666666667,155,1
1818,,xho,Xhosa,,,-32,27,1
1819,,yay,Yay,,,22.4166666667,104.75,1
1820,,zap,Zapotec (Mitla),,,16.8,-96.25,1
1821,,adi,Adioukrou,,,5.41666666667,-4.58333333333,1
1823,,agm,Angami,,,25.6666666667,94.5,1
1824,,atk,Atakapa,,,30,-93.5,1
1825,,bak,Baka (in Cameroon),,,2.58333333333,13.5833333333,1
1826,,brf,Berber (Rif),,,34.5,-4,1
1827,,bra,Brao,,,14.1666666667,107.5,1
1828,,chn,Chantyal,,,28.5833333333,83.4166666667,1
1830,,for,Fore,,,-6.75,145.5,1
1831,,gur,Gurung,,,28.3333333333,84.3333333333,1
1832,,hak,Hakka,,,25,116,1
1833,,izi,Izi,,,6.33333333333,8,1
1835,,krw,Korowai,,,-5.25,140,1
1836,,lmg,Lamang,,,11.25,13.5833333333,1
1837,,lil,Lillooet,,,50.75,-122,1
1838,,mcd,Macedonian,,,41.6666666667,21.75,1
1839,,mny,Margany,,,-27,144.5,1
1840,,mik,Mikir,,,26.3333333333,93.5,1
1841,,mxo,Mixtec (Ocotepec),,,17.1666666667,-97.75,1
1842,,mui,Muinane,,,-1,-72.5,1
1843,,nab,Nabak,,,-6.41666666667,147,1
1844,,nai,Nanai,,,49.5,137,1
1845,,pba,Pima Bajo,,,29,-111,1
1846,,tma,Tama,,,14.5,22,1
1847,,tce,Tarahumara (Central),,,27.5,-107.5,1
1848,,tmn,Temein,,,11.9166666667,29.4166666667,1
1849,,tep,Tepehua (Tlachichilco),,,20.5833333333,-98.25,1
1850,,tir,Tiriyo,,,3.25,-55.75,1
1851,,tsf,Tsafiki,,,-1,-79.3333333333,1
1852,,tnn,Tunen,,,4.75,10.6666666667,1
1853,,tzo,Tzotzil,,,16.5,-92.6666666667,1
1854,,wat,Watjarri,,,-26,117.5,1
1855,,way,Wayampi,,,1,-52,1
1856,,wly,Wolaytta,,,6.83333333333,37.75,1
1857,,yny,Yanyuwa,,,-16.4166666667,137.166666667,1
1858,,aln,Alune,,,-3,128.333333333,1
1859,,ane,Anêm,,,-5.58333333333,149.083333333,1
1860,,abn,Arabana,,,-28.25,136.25,1
1861,,bnj,Bandjalang,,,-28.75,153,1
1862,,cem,Cèmuhî,,,-20.8333333333,165.166666667,1
1863,,chh,Chaha,,,8.112935,37.93267,1
1864,,dga,Dagaare,,,10.5,-2.66666666667,1
1865,,efi,Efik,,,4.91666666667,8.5,1
1866,,ga,Gã,,,5.66666666667,-0.166666666667,1
1867,,gmz,Gumuz,,,12.5,35.8333333333,1
1870,,kkp,Karakalpak,,,43,60,1
1871,,kri,Kipea,,,-10,-37,1
1872,,lal,Lalo,,,25,100.25,1
1873,,lmn,Lamani,,,17,77,1
1874,,lbu,Lunda,,,-10.6666666667,24,1
1875,,mog,Moghol,,,35,62,1
1876,,mor,Mor,,,-2.95,135.75,1
1877,,ngt,Naga (Tangkhul),,,25,94.5,1
1878,,ndj,Ndjébbana,,,-12.1666666667,134.116666667,1
1879,,nyu,Nyulnyul,,,-17,122.833333333,1
1880,,obg,Ogbronuagum,,,4.75,6.86666666667,1
1882,,ten,Tennet,,,4.41666666667,32.5,1
1883,,tes,Teso,,,1.83333333333,33.8333333333,1
1884,,woi,Woisika,,,-8.25,124.833333333,1
2342,,wlf,Wolof,,,15.25,-16,1
1868,,ign,Ignaciano,,,-15.1666666667,-65.4166666667,2
1890,,cpl,Chinantec (Palantla),,,18.8333333333,-96.75,1
1893,,ful,Fulniô,,,-8,-37.5,1
1894,,iqu,Iquito,,,-3.25,-74,1
1895,,ito,Itonama,,,-12.8333333333,-64.3333333333,1
1896,,jav,Javanese,,,-7,111,1
1897,,khl,Khalaj,,,35,50,1
1898,,kik,Kikuyu,,,-0.75,36.75,1
1899,,koi,Koiari,,,-9.5,147.333333333,1
1900,,msn,Maisin,,,-9.5,149.166666667,1
1901,,mdn,Mandan,,,46.5,-102.5,1
1902,,maw,Maninka (Western),,,13,-11,1
1903,,mzc,Mazatec (Chiquihuitlán),,,17.75,-96.9166666667,1
1904,,mba,Mba,,,1,25,1
1906,,mou,Moru,,,4.75,29.75,1
1907,,mgu,Musgu,,,10.8333333333,14.9166666667,1
1908,,nnc,Nancowry,,,8.05,93.5,1
1909,,nue,Nuer,,,8.33333333333,32,1
1910,,pkn,Paakantyi,,,-32.5,142.5,1
1911,,pny,Panyjima,,,-22.8333333333,118.416666667,1
1912,,pul,Puluwat,,,7.33333333333,149.333333333,1
1913,,shl,Shilluk,,,9.66666666667,31.75,1
1914,,sng,Sinaugoro,,,-9.83333333333,147.833333333,1
1915,,tps,Tepehuan (Southeastern),,,23,-104.5,1
1916,,tus,Tuscarora,,,36,-77.5,1
1918,,ywl,Yawelmani,,,35.4166666667,-119,1
1919,,amb,Ambulas,,,-3.83333333333,143,1
1920,,amo,Amo,,,10.3333333333,8.66666666667,1
1922,,bln,Bilin,,,15.75,38.5,1
1923,,bua,Burarra,,,-12.25,134.583333333,1
1925,,cmy,Chontal Maya,,,18.1666666667,-92.5833333333,1
1926,,coc,Cocama,,,-5,-74.5,1
1927,,did,Didinga,,,4.5,33.5,1
1928,,dig,Digaro,,,28.4166666667,96,1
1929,,fas,Fasu,,,-6.58333333333,143.333333333,1
1930,,gim,Gimira,,,7,35.75,1
1931,,guj,Gujarati,,,23,72,1
1932,,jmo,Jur Mödö,,,6,30,1
1933,,krr,Kairiru,,,-3.33333333333,143.583333333,1
1934,,knc,Kugu Nganhcara,,,-14.4166666667,142,1
1935,,mng,Manggarai,,,-8.5,120.333333333,1
1936,,mra,Mara,,,-15,135.166666667,1
1937,,mka,Mauka,,,8.33333333333,-7.5,1
1938,,mtu,Motu,,,-9.33333333333,147,1
1939,,ngk,Ngankikurungkurr,,,-14,130.5,1
1940,,nyi,Nyimang,,,12.1666666667,29.3333333333,1
1941,,plh,Paulohi,,,-3.25,128.75,1
1942,,pme,Pomo (Eastern),,,39,-122.666666667,1
1943,,src,Sarcee,,,52.5,-116,1
1944,,sin,Siona,,,0.333333333333,-76.25,1
1945,,tul,Tulu,,,12.75,75.3333333333,1
1946,,any,Anywa,,,8,33.5,1
1947,,aro,Arosi,,,-10.25,161.333333333,1
1948,,baj,Bajau (Sama),,,-4.33333333333,123,1
1949,,blx,Biloxi,,,30.5,-88.6666666667,1
1950,,cic,Chichewa,,,-14,34,1
1951,,cba,Chumash (Barbareño),,,34.5,-120.25,1
1954,,gds,Gadsup,,,-6.25,146,1
1955,,god,Godoberi,,,42.6666666667,46.0833333333,1
1956,,igs,Ingessana,,,11.5,34,1
1957,,krn,Korana,,,-29.5,20.5,1
1958,,kpe,Kpelle,,,7,-10,1
1959,,mbm,Mbum,,,7.75,13.1666666667,1
1960,,meh,Mehri,,,17,51.5,1
1961,,ngm,Ngambay,,,8.66666666667,16,1
1888,,ath,Athpare,,,27,87.3333333333,2
1892,,fua,Fulfulde (Adamawa),,,9.16666666667,13.5,2
1967,,tvl,Tuvaluan,,,-8.5,179.166666667,1
1968,,uby,Ubykh,,,43.6666666667,39.6666666667,1
1969,,urd,Urdu,,,25,67,1
1970,,wry,Waray (in Australia),,,-13.1666666667,131.25,1
1971,,wrg,Warrgamay,,,-18.5833333333,146.083333333,1
1972,,wmu,Wik Munkan,,,-13.9166666667,141.75,1
1973,,yin,Yindjibarndi,,,-21.75,117.916666667,1
1975,,bfg,Berber (Figuig),,,32.5,-1.5,1
1976,,kmj,Karimojong,,,3,34.1666666667,1
1977,,moo,Mooré,,,12.8333333333,-1.25,1
1978,,moe,Mordvin (Erzya),,,53,45.5,1
1979,,nup,Nupe,,,9.16666666667,5.41666666667,1
1980,,paw,Pawaian,,,-7,145.083333333,1
1981,,pec,Pech,,,15,-85.5,1
1982,,slb,Saliba (in Papua New Guinea),,,-10.5833333333,150.716666667,1
1983,,slo,Slovene,,,46,15,1
1984,,taj,Tajik,,,38.6666666667,70,1
1985,,tmr,Temiar,,,5,101.5,1
1986,,twn,Tiwa (Northern),,,36.5,-105.5,1
1988,,tot,Totonac (Misantla),,,19.9166666667,-96.9166666667,1
1989,,wem,Wembawemba,,,-35.3333333333,144,1
1990,,wik,Wikchamni,,,36.4166666667,-119.083333333,1
1991,,bud,Buduma,,,13.5,14.5,1
1992,,crn,Cornish,,,50.3333333333,-5,1
1993,,egn,Engenni,,,5.16666666667,6.38333333333,1
1994,,ese,Ese Ejja,,,-11,-66,1
1996,,hmi,Huitoto (Minica),,,-0.333333333333,-74,1
1997,,kom,Komo,,,8.75,33.75,1
1998,,kku,Korku,,,22.5,78.5,1
1999,,kmp,Kunimaipa,,,-8,146.833333333,1
2000,,lmp,Lampung,,,-5,105,1
2001,,llm,Lelemi,,,7.33333333333,0.5,1
2002,,lin,Lingala,,,2,18.5,1
2003,,ndo,Ndonga,,,-18,17,1
2004,,naj,Neo-Aramaic (Arbel Jewish),,,36.3833,44.0,1
2005,,nsg,Nisgha,,,55,-130,1
2007,,par,Päri,,,5,32.5,1
2008,,raw,Rawang,,,27.5,97.5,1
2009,,rut,Rutul,,,41.5,47.4166666667,1
2011,,yar,Yareba,,,-9.5,148.5,1
2012,,yes,Yessan-Mayo,,,-4.16666666667,142.583333333,1
2013,,yus,Yupik (Siberian),,,65,-173,1
2014,,yuw,Yuwaalaraay,,,-29.5,148,1
2015,,zai,Zapotec (Isthmus),,,16.416667,-95,1
2016,,arw,Armenian (Western),,,38.5,43.5,1
2017,,baa,Barai,,,-9.33333333333,148.083333333,1
2019,,cti,Chin (Tiddim),,,23.3333333333,93.6666666667,1
2020,,cor,Cora,,,22.1666666667,-104.833333333,1
2021,,djr,Djaru,,,-18.75,128,1
2023,,jab,Jabêm,,,-6.58333333333,147.783333333,1
2024,,kma,Kamaiurá,,,-12.0833333333,-52.5833333333,1
2025,,kuo,Kuot,,,-3.05,151.5,1
2026,,lda,Luganda,,,0.5,32.1666666667,1
2027,,nak,Nakanai,,,-5.58333333333,150.583333333,1
2029,,sro,Siroi,,,-5.5,146,1
2030,,sul,Sulka,,,-5.08333333333,151.916666667,1
2031,,txj,Totonac (Xicotepec de Juárez),,,20.4166666667,-97.8333333333,1
2032,,tri,Trique (Copala),,,17.1666666667,-97.9166666667,1
2033,,xoo,!Xóõ,,,-24,21.5,1
2034,,yul,Yulu,,,8.5,25.25,1
2035,,anj,Anejom,,,-20.2,169.8,1
2036,,asy,Arabic (Syrian),,,34,38,1
1995,,grf,Garífuna,,,15.6666666667,-88,2
2010,,tar,Tariana,,,1,-69.1666666667,2
2028,,plk,Palikur,,,3,-51,2
2006,,nis,Nyishi,,,27.5,93.5,1
2041,,gmw,Gumawana,,,-9.25,150.833333333,1
2042,,kng,Kaingang,,,-26,-52,1
2043,,kmk,Kalmyk,,,44,83,1
2044,,krc,Karachay-Balkar,,,43.5,42,1
2045,,mad,Ma'di,,,3.25,31.5,1
2046,,mnm,Manam,,,-4,145,1
2047,,ndt,Ndut,,,14.9166666667,-16.9166666667,1
2048,,nga,Nganasan,,,71,93,1
2049,,obo,Obolo,,,4.58333333333,7.83333333333,1
2050,,udm,Udmurt,,,57.5,52.5,1
2051,,wbn,Wambon,,,-5.5,140.416666667,1
2052,,wol,Woleaian,,,7.33333333333,143.833333333,1
2053,,ytu,Yukaghir (Tundra),,,69,155,1
2054,,amc,Amahuaca,,,-10.5,-72.5,1
2055,,bai,Bai,,,26,100,1
2056,,bya,Byansi,,,30.1666666667,80.5,1
2057,,cay,Cayapa,,,0.666666666667,-79,1
2058,,chp,Chipewyan,,,59,-106,1
2059,,dji,Djingili,,,-17.75,134,1
2061,,kol,Kolami,,,20,78.5,1
2062,,kry,Koryak,,,61,167,1
2064,,mxp,Mixtec (Peñoles),,,17.0833333333,-96.9166666667,1
2065,,moh,Mohawk,,,43.5,-74.25,1
2066,,mos,Mosetén,,,-14.75,-67.8333333333,1
2067,,nua,Nuaulu,,,-3.25,129.166666667,1
2068,,ute,Ute,,,39,-109,1
2069,,acm,Achumawi,,,41.5,-121,1
2070,,anc,Angas,,,9.5,9.5,1
2071,,api,Apinayé,,,-5.5,-48,1
2072,,bod,Bodo,,,26.8333333333,92,1
2073,,chq,Chinantec (Quiotepec),,,17.5833333333,-96.6666666667,1
2074,,dan,Dan,,,7.5,-8,1
2075,,diz,Dizi,,,6.16666666667,36.5,1
2076,,gud,Gude,,,10.4166666667,13.4166666667,1
2077,,irr,Irarutu,,,-3,133.5,1
2078,,koy,Koya,,,17.5,81.3333333333,1
2079,,men,Menomini,,,45.5,-88.3333333333,1
2080,,mie,Mien,,,25,111,1
2082,,ppi,Pitta Pitta,,,-22.8333333333,140,1
2083,,rem,Remo,,,18,82,1
2084,,rot,Rotuman,,,-12.5,177.066666667,1
2085,,slp,Selepet,,,-6.16666666667,147.166666667,1
2086,,shi,Shiriana,,,3.5,-62.8333333333,1
2087,,tol,Tol,,,14.6666666667,-87,1
2088,,tbu,Tubu,,,16,15,1
2089,,tuc,Tucano,,,0.5,-69.1666666667,1
2090,,ani,//Ani,,,-18.9166666667,21.9166666667,1
2091,,bla,Blackfoot,,,50,-112.666666667,1
2092,,ccp,Cocopa,,,32.3333333333,-115,1
2093,,fut,Futuna-Aniwa,,,-19.5333333333,170.216666667,1
2094,,hum,Huitoto (Murui),,,-1,-73.5,1
2095,,jiv,Jivaro,,,-2.5,-78,1
2096,,kam,Kambera,,,-9.83333333333,120.166666667,1
2097,,kzy,Komi-Zyrian,,,65,55,1
2098,,lao,Lao,,,18,103,1
2099,,lnd,Linda,,,6.5,20.75,1
2100,,mai,Maithili,,,26,86,1
2101,,msl,Masalit,,,13.3333333333,22,1
2102,,nhn,Nahuatl (North Puebla),,,20,-98.25,1
2103,,syu,Salt-Yui,,,-6.28333333333,145.033333333,1
2104,,ser,Seri,,,29,-112,1
2105,,shn,Shona,,,-18,31,1
2106,,sre,Sre,,,11.5,108,1
2107,,tng,Tongan,,,-21.1666666667,-175.166666667,1
2108,,vai,Vai,,,6.91666666667,-11.25,1
2109,,wrl,Warlpiri,,,-20,132.333333333,1
2110,,gum,Gumbaynggir,,,-30.1666666667,152.5,1
2112,,kws,Kawaiisu,,,36,-117.5,1
2113,,kgz,Kirghiz,,,42,75,1
2111,,gwa,Gwari,,,9.5,7,2
2117,,nbr,Ngäbere,,,8.66666666667,-82,1
2118,,niu,Niuean,,,-19.05,-170.116666667,1
2119,,noo,Noon,,,14.8333333333,-16.8333333333,1
2120,,pno,Paiute (Northern),,,42,-118,1
2121,,sal,Salinan,,,36,-121,1
2122,,aly,Alyawarra,,,-22.5,135,1
2123,,cbo,Chácobo,,,-12.1666666667,-66.75,1
2124,,kan,Kana,,,4.75,7.41666666667,1
2126,,kwo,Kwoma,,,-4.16666666667,142.75,1
2127,,mnc,Manchu,,,49.5,127.5,1
2128,,non,Noni,,,6.41666666667,10.5833333333,1
2129,,per,Pero,,,9.58333333333,11,1
2130,,taw,Tawala,,,-10.3333333333,150.666666667,1
2131,,bco,Bella Coola,,,52.5,-126.666666667,1
2132,,ber,Berta,,,10.3333333333,34.6666666667,1
2133,,cso,Chatino (Sierra Occidental),,,16.25,-97.3333333333,1
2134,,cmh,Chemehuevi,,,34.3333333333,-115.166666667,1
2135,,ewo,Ewondo,,,4,12,1
2136,,ksg,Karen (Sgaw),,,18,97,1
2137,,kwk,Kwakw'ala,,,51,-127,1
2138,,mlt,Maltese,,,35.9166666667,14.4166666667,1
2139,,miz,Mizo,,,23.1666666667,92.8333333333,1
2141,,wah,Wahgi,,,-5.83333333333,144.716666667,1
2143,,ata,Atayal,,,24.5,121.333333333,1
2144,,aze,Azerbaijani,,,40.5,48.5,1
2146,,bar,Bari,,,5,31.6666666667,1
2147,,ben,Bengali,,,24,90,1
2148,,but,Buriat,,,52,108,1
2149,,chc,Chechen,,,43.25,45.8333333333,1
2150,,err,Erromangan,,,-18.8333333333,169.166666667,1
2151,,hua,Hua,,,-6.33333333333,145.333333333,1
2153,,jeb,Jebero,,,-5.41666666667,-76.5,1
2154,,jng,Jingpho,,,25.4166666667,97,1
2155,,mme,Mari (Meadow),,,57,48,1
2156,,mby,Mbay,,,8.25,17.5,1
2157,,mpa,Murrinh-Patha,,,-14.6666666667,129.666666667,1
2159,,sno,Saami (Northern),,,69,24,1
2160,,ukr,Ukrainian,,,49,33,1
2161,,was,Washo,,,39.25,-120,1
2162,,yuk,Yukulta,,,-17.3333333333,138.833333333,1
2164,,kya,Kuku-Yalanji,,,-16,145,1
2165,,sah,Sahu,,,1.16666666667,127.5,1
2166,,skp,Selkup,,,65,82,1
2167,,ttu,Tsova-Tush,,,42.5,45.5,1
2168,,wsk,Waskia,,,-4.5,146,1
2169,,alw,Alawa,,,-15.1666666667,134.25,1
2170,,ao,Ao,,,26.5833333333,94.6666666667,1
2171,,apl,Apalaí,,,0,-54,1
2172,,bbw,Bininj Gun-Wok,,,-12.5,133.75,1
2173,,fye,Fyem,,,9.58333333333,9.33333333333,1
2174,,grr,Garrwa,,,-17.0833333333,137.166666667,1
2175,,kgu,Kalkatungu,,,-21,139.5,1
2176,,lai,Lai,,,22.6666666667,93.6666666667,1
2177,,mro,Moro,,,11,30.1666666667,1
2178,,nar,Nara (in Ethiopia),,,15.0833333333,37.5833333333,1
2180,,tvo,Tatar,,,56,49.5,1
2181,,tpn,Tepehuan (Northern),,,26.3333333333,-107,1
2182,,tib,Tibetan (Standard Spoken),,,30,91,1
2184,,udh,Udihe,,,47.6666666667,136.25,1
2185,,zan,Zande,,,4,26,1
2186,,cct,Choctaw,,,32.25,-88.5,1
2187,,cop,Coptic,,,26,32,1
2188,,dgb,Dagbani,,,9.58333333333,-0.5,1
2189,,dum,Dumo,,,-2.68333333333,141.3,1
2646,,bdw,Baham,,,-3.16666666667,132.666666667,1
2142,,wrk,Warekena,,,1.5,-67.5,2
2145,,bae,Baré,,,1,-67,2
2183,,tlp,Tlapanec,,,17.0833333333,-99,2
2163,,kkv,Lusi,,,-5.58333333333,149.666666667,1
2193,,snh,Sinhala,,,7,80.5,1
2194,,tas,Tashlhiyt,,,31,-5,1
