pk,jsondata,value_pk,sentence_pk,description,version
2303,,6092,2092,,1
2304,,3373,2093,,1
2305,,2900,2094,,1
2306,,6412,2095,,1
2307,,6642,2095,,1
2308,,3533,2096,,1
2309,,26760,2097,,1
2310,,9177,2098,,1
2311,,9177,2099,,1
2312,,2734,2100,,1
2313,,46335,2101,,1
2314,,46335,2102,,1
2315,,2841,2103,,1
2316,,25489,2104,,1
2317,,4893,2105,,1
2318,,4893,2106,,1
2319,,3024,2107,,1
2320,,4621,2108,,1
2321,,4621,2109,,1
2322,,3235,2111,,1
2323,,25039,2112,,1
2324,,12208,2113,,1
2325,,9200,2114,,1
2326,,9200,2115,,1
2328,,54205,2063,,1
2329,,54205,2064,,1
2330,,54205,2065,,1
2331,,54205,2066,,1
2332,,54383,2063,,1
2333,,54383,2064,,1
2334,,54383,2065,,1
2335,,54383,2066,,1
2336,,9043,2067,,1
2337,,9043,2068,,1
2338,,9043,2069,,1
2339,,9196,2070,,1
2340,,9196,2071,,1
2341,,3113,2072,,1
2342,,25080,2073,,1
2343,,9146,2074,,1
2344,,9146,2075,,1
2345,,2674,2117,,1
2346,,6038,2118,,1
2347,,27743,2119,,1
2348,,7101,2120,,1
2349,,40969,2122,,1
2350,,41725,2123,,1
2351,,41725,2124,,1
2352,,25057,2125,,1
2353,,54169,2126,,1
2354,,54169,2127,,1
2355,,54169,2128,,1
2356,,54169,2129,,1
2357,,54169,2130,,1
2358,,54348,2126,,1
2359,,54348,2127,,1
2360,,54348,2128,,1
2361,,54348,2129,,1
2362,,54348,2130,,1
2363,,3578,2131,,1
2364,,3715,2132,,1
2365,,12188,2134,,1
2366,,9029,2135,,1
2367,,9029,2136,,1
2368,,9029,2137,,1
2369,,10851,2138,,1
2370,,7081,2139,,1
2371,,24930,2140,,1
2372,,4949,2141,,1
2373,,4949,2142,,1
2374,,4949,2143,,1
2375,,3735,2144,,1
2376,,8918,2145,,1
2377,,12298,2146,,1
2378,,9667,2147,,1
2379,,54130,2148,,1
2380,,54130,2149,,1
2381,,54130,2150,,1
2382,,54130,2151,,1
2383,,25101,2152,,1
2384,,12218,2153,,1
2385,,54197,2154,,1
2386,,54197,2155,,1
2387,,54197,2156,,1
2388,,54197,2157,,1
2389,,54376,2154,,1
2390,,54376,2155,,1
2391,,54376,2156,,1
2392,,54376,2157,,1
2393,,6515,2158,,1
2394,,6727,2158,,1
2395,,2639,2159,,1
2396,,3016,2160,,1
2397,,4932,2161,,1
2398,,4932,2162,,1
2399,,4932,2163,,1
2400,,6566,2164,,1
2401,,6772,2164,,1
2402,,3598,2165,,1
2403,,3090,2166,,1
2404,,2633,2167,,1
2405,,29987,2168,,1
2406,,53955,2176,,1
2407,,24861,2177,,1
2408,,54097,2178,,1
2409,,54097,2179,,1
2410,,54097,2180,,1
2411,,54097,2181,,1
2412,,54097,2182,,1
2413,,54281,2178,,1
2414,,54281,2179,,1
2415,,54281,2180,,1
2416,,54281,2181,,1
2417,,54281,2182,,1
2418,,30933,2183,,1
2419,,53994,2184,,1
2420,,9187,2185,,1
2421,,9187,2186,,1
2422,,9187,2187,,1
2423,,2666,2188,,1
2424,,25164,2189,,1
2425,,4598,2191,,1
2426,,4598,2192,,1
2427,,4598,2193,,1
2428,,3345,2194,,1
2429,,51510,2195,,1
2430,,25168,2196,,1
2431,,6520,2197,,1
2432,,6732,2197,,1
2433,,5883,2198,,1
2434,,6460,2199,,1
2435,,6682,2199,,1
2436,,1285,2200,,1
2437,,1285,2201,,1
2438,,2714,2202,,1
2439,,53985,2203,,1
2440,,3593,2204,,1
2441,,8955,2205,,1
2442,,3364,2206,,1
2443,,608,2207,,1
2444,,608,2208,,1
2445,,54223,2209,,1
2446,,54223,2210,,1
2447,,5980,2211,,1
2448,,25147,2212,,1
2449,,3230,2213,,1
2450,,3660,2214,,1
2451,,11684,2215,,1
2452,,7976,2169,,1
2453,,53924,2170,,1
2454,,27414,2171,,1
2455,,27414,2172,,1
2456,,13724,2217,,1
2457,,35684,2218,,1
2458,,34006,2219,,1
2459,,2756,2220,,1
2460,,4685,2221,,1
2461,,4685,2222,,1
2462,,4685,2223,,1
2463,,4685,2224,,1
2464,,4685,2225,,1
2465,,10665,2226,,1
2466,,24884,2227,,1
2467,,35697,2228,,1
2468,,2503,2229,,1
2469,,3784,2230,,1
2470,,6403,2231,,1
2471,,6633,2231,,1
2472,,25080,2232,,1
2473,,3731,2233,,1
2474,,29214,2234,,1
2475,,3219,2235,,1
2476,,4590,2236,,1
2477,,4590,2237,,1
2478,,54094,2238,,1
2479,,54094,2239,,1
2480,,54094,2240,,1
2481,,54094,2241,,1
2482,,54094,2242,,1
2483,,54278,2238,,1
2484,,54278,2239,,1
2485,,54278,2240,,1
2486,,54278,2241,,1
2487,,54278,2242,,1
2488,,3627,2243,,1
2489,,6556,2244,,1
2490,,6764,2244,,1
2491,,104,2245,,1
2492,,2677,2246,,1
2493,,6486,2247,,1
2494,,6704,2247,,1
2495,,25106,2248,,1
2496,,42777,2249,,1
2497,,12856,2250,,1
2498,,12856,2251,,1
2499,,12856,2252,,1
2500,,12856,2253,,1
2501,,6028,2254,,1
2502,,53949,2255,,1
2503,,6583,2257,,1
2504,,6785,2257,,1
2505,,25038,2258,,1
2506,,25054,2259,,1
2507,,2952,2260,,1
2508,,22255,2261,,1
2509,,22255,2262,,1
2510,,22255,2263,,1
2511,,5985,2264,,1
2512,,2506,2265,,1
2513,,3507,2266,,1
2514,,3638,2267,,1
2515,,3205,2268,,1
2516,,54149,2269,,1
2517,,54149,2270,,1
2518,,54149,2271,,1
2519,,54149,2272,,1
2520,,54149,2273,,1
2521,,54329,2269,,1
2522,,54329,2270,,1
2523,,54329,2271,,1
2524,,54329,2272,,1
2525,,54329,2273,,1
2526,,49288,2274,,1
2527,,49288,2275,,1
2528,,3666,2276,,1
2529,,12265,2277,,1
2530,,3827,2278,,1
2531,,38038,2279,,1
2532,,2699,2280,,1
2533,,24900,2281,,1
2534,,2628,2282,,1
2535,,6377,2283,,1
2536,,6611,2283,,1
2537,,24880,2284,,1
2538,,54160,2285,,1
2539,,54160,2286,,1
2540,,54160,2287,,1
2541,,54160,2288,,1
2542,,54339,2285,,1
2543,,54339,2286,,1
2544,,54339,2287,,1
2545,,54339,2288,,1
2546,,8058,2289,,1
2547,,6592,2290,,1
2548,,6793,2290,,1
2549,,13001,2291,,1
2550,,13001,2292,,1
2551,,13001,2293,,1
2552,,13001,2294,,1
2553,,13001,2295,,1
2554,,13001,2296,,1
2555,,13001,2297,,1
2556,,13001,2298,,1
2557,,13001,2299,,1
2558,,13001,2300,,1
2559,,7070,2301,,1
2560,,25019,2302,,1
2561,,12863,2303,,1
2562,,12863,2304,,1
2563,,12863,2305,,1
2564,,12863,2306,,1
2565,,12863,2307,,1
2566,,12863,2308,,1
2567,,12863,2309,,1
2568,,12863,2310,,1
2569,,12863,2311,,1
2570,,12863,2312,,1
2571,,12863,2313,,1
2572,,12863,2314,,1
2573,,12863,2315,,1
2574,,12863,2316,,1
2575,,25026,2317,,1
2576,,4773,2318,,1
2577,,4773,2319,,1
2578,,3830,2216,,1
2579,,3335,2256,,1
2580,,25106,2320,,1
2581,,12189,2321,,1
2582,,54120,1249,,1
2583,,54120,1250,,1
2584,,54120,1251,,1
2585,,54120,1252,,1
2586,,54120,1253,,1
2587,,54120,1254,,1
2588,,54303,1249,,1
2589,,54303,1250,,1
2590,,54303,1251,,1
2591,,54303,1252,,1
2592,,54303,1253,,1
2593,,54303,1254,,1
2594,,3228,2322,,1
2595,,5937,2323,,1
2596,,3077,2324,,1
2597,,13495,2325,,1
2598,,10110,2326,,1
2599,,25114,2327,,1
2600,,3068,2328,,1
2601,,9018,2329,,1
2602,,3093,2330,,1
2603,,25052,2331,,1
2604,,3480,2332,,1
2605,,6384,2333,,1
2606,,6616,2333,,1
2607,,2842,2334,,1
2608,,2824,2335,,1
2609,,3601,2336,,1
2610,,54965,2337,,1
2611,,3902,2338,,1
2612,,6100,2339,,1
2613,,25053,2340,,1
2614,,3033,2341,,1
2615,,6591,2342,,1
2616,,6792,2342,,1
2617,,24987,2343,,1
2618,,3110,2344,,1
2619,,8955,2346,,1
2620,,3299,2347,,1
2621,,3276,2348,,1
2622,,24911,2349,,1
2623,,5942,2350,,1
2624,,53893,2351,,1
2625,,54031,2352,,1
2626,,6482,2353,,1
2627,,6700,2353,,1
2628,,5994,2354,,1
2629,,12845,2355,,1
2630,,12845,2356,,1
2631,,12845,2357,,1
2632,,12845,2358,,1
2633,,12845,2359,,1
2634,,12845,2360,,1
2635,,12845,2361,,1
2636,,12845,2362,,1
2637,,12845,2363,,1
2638,,12845,2364,,1
2639,,12845,2365,,1
2640,,12845,2366,,1
2641,,12845,2367,,1
2642,,54200,2368,,1
2643,,54200,2369,,1
2644,,54200,2370,,1
2645,,54200,2371,,1
2646,,54378,2368,,1
2647,,54378,2369,,1
2648,,54378,2370,,1
2649,,54378,2371,,1
2650,,9039,2372,,1
2651,,3456,2374,,1
2652,,2521,2375,,1
2653,,3338,2376,,1
2654,,3720,2377,,1
2655,,2570,2378,,1
2656,,6414,2379,,1
2657,,6644,2379,,1
2658,,24867,2380,,1
2659,,8291,2381,,1
2660,,25169,2382,,1
2661,,3563,2383,,1
2662,,10754,2384,,1
2663,,10754,2385,,1
2664,,24954,2386,,1
2665,,2575,2387,,1
2666,,3793,2388,,1
2667,,3642,2389,,1
2668,,24874,2390,,1
2669,,6043,2391,,1
2670,,6478,2392,,1
2671,,6696,2392,,1
2672,,54154,2393,,1
2673,,54154,2394,,1
2674,,54154,2395,,1
2675,,54154,2396,,1
2676,,54154,2397,,1
2677,,54333,2393,,1
2678,,54333,2394,,1
2679,,54333,2395,,1
2680,,54333,2396,,1
2681,,54333,2397,,1
2682,,8851,2398,,1
2683,,29236,2399,,1
2684,,2642,2400,,1
2685,,54161,2401,,1
2686,,54161,2402,,1
2687,,54161,2403,,1
2688,,54161,2404,,1
2689,,54340,2401,,1
2690,,54340,2402,,1
2691,,54340,2403,,1
2692,,54340,2404,,1
2693,,6495,2405,,1
2694,,6711,2405,,1
2695,,25174,2406,,1
2696,,7230,2407,,1
2697,,7230,2408,,1
2698,,25050,2409,,1
2699,,24919,2410,,1
2700,,24891,2411,,1
2701,,3356,2414,,1
2702,,2903,2415,,1
2703,,54133,2416,,1
2704,,54133,2417,,1
2705,,54133,2418,,1
2706,,54133,2419,,1
2707,,54133,2420,,1
2708,,54314,2416,,1
2709,,54314,2417,,1
2710,,54314,2418,,1
2711,,54314,2419,,1
2712,,54314,2420,,1
2713,,6361,2421,,1
2714,,6595,2421,,1
2715,,3218,2422,,1
2716,,3037,2423,,1
2717,,12870,2424,,1
2718,,12870,2425,,1
2719,,12870,2426,,1
2720,,12895,2427,,1
2721,,12895,2428,,1
2722,,12895,2429,,1
2723,,12895,2430,,1
2724,,12895,2431,,1
2725,,12895,2432,,1
2726,,12895,2433,,1
2727,,12895,2434,,1
2728,,12895,2435,,1
2729,,12895,2436,,1
2730,,12895,2437,,1
2731,,12895,2438,,1
2732,,12895,2439,,1
2733,,12895,2440,,1
2734,,12895,2441,,1
2735,,12895,2442,,1
2736,,12895,2443,,1
2737,,12895,2444,,1
2738,,12895,2445,,1
2739,,12895,2446,,1
2740,,12895,2447,,1
2741,,12895,2448,,1
2742,,12895,2449,,1
2743,,12895,2450,,1
2744,,12895,2451,,1
2745,,12895,2452,,1
2746,,12895,2453,,1
2747,,12895,2454,,1
2748,,12895,2455,,1
2749,,12895,2456,,1
2750,,12895,2457,,1
2751,,12895,2458,,1
2752,,12895,2459,,1
2753,,12895,2460,,1
2754,,12895,2461,,1
2755,,12895,2462,,1
2756,,12895,2463,,1
2757,,12895,2464,,1
2758,,12895,2465,,1
2759,,12895,2466,,1
2760,,12895,2467,,1
2761,,12895,2468,,1
2762,,12895,2469,,1
2763,,5988,2470,,1
2764,,25070,2471,,1
2765,,53973,2473,,1
2766,,3178,2474,,1
2767,,12850,2475,,1
2768,,12850,2476,,1
2769,,12850,2477,,1
2770,,12850,2478,,1
2771,,28187,2479,,1
2772,,28187,2480,,1
2773,,9120,2481,,1
2774,,3757,2482,,1
2775,,26639,2483,,1
2776,,3390,2484,,1
2777,,2560,2485,,1
2778,,5905,2486,,1
2779,,25173,2487,,1
2780,,25162,2488,,1
2781,,37949,2489,,1
2782,,37949,2490,,1
2783,,25002,2491,,1
2784,,3371,2492,,1
2785,,6060,2494,,1
2786,,24929,2495,,1
2787,,24869,2496,,1
2788,,3160,2497,,1
2789,,3851,2498,,1
2790,,54113,2499,,1
2791,,54113,2500,,1
2792,,54113,2501,,1
2793,,54113,2502,,1
2794,,54113,2503,,1
2795,,54296,2499,,1
2796,,54296,2500,,1
2797,,54296,2501,,1
2798,,54296,2502,,1
2799,,54296,2503,,1
2800,,29364,2504,,1
2801,,8071,2506,,1
2802,,29232,2507,,1
2803,,53934,2508,,1
2804,,2811,2509,,1
2805,,3749,2510,,1
2806,,25129,2511,,1
2807,,55508,2512,,1
2808,,55508,2513,,1
2809,,55508,2514,,1
2810,,3236,2515,,1
2811,,10104,2516,,1
2812,,6425,2517,,1
2813,,6653,2517,,1
2814,,12722,2518,,1
2815,,12722,2519,,1
2816,,12722,2520,,1
2817,,12722,2521,,1
2818,,6438,2522,,1
2819,,6663,2522,,1
2820,,3348,2523,,1
2821,,6585,2524,,1
2822,,6787,2524,,1
2823,,54451,2525,,1
2824,,54451,2526,,1
2825,,54451,2527,,1
2826,,54451,2528,,1
2827,,54451,2529,,1
2828,,54450,2525,,1
2829,,54450,2526,,1
2830,,54450,2527,,1
2831,,54450,2528,,1
2832,,54450,2529,,1
2833,,3835,2530,,1
2834,,26136,2531,,1
2835,,12909,2535,,1
2836,,12909,2536,,1
2837,,11994,2537,,1
2838,,11994,2538,,1
2839,,25123,2539,,1
2840,,12314,2540,,1
2841,,12314,2541,,1
2842,,53224,2542,,1
2843,,53224,2543,,1
2844,,53224,2544,,1
2845,,25141,2545,,1
2846,,3632,2546,,1
2847,,25083,2547,,1
2848,,12251,2548,,1
2849,,5892,2549,,1
2850,,8531,2550,,1
2851,,8126,2551,,1
2852,,10123,2552,,1
2853,,2607,2553,,1
2854,,3926,2554,,1
2855,,3383,2555,,1
2856,,54224,2556,,1
2857,,54224,2557,,1
2858,,54224,2558,,1
2859,,54224,2559,,1
2860,,54398,2556,,1
2861,,54398,2557,,1
2862,,54398,2558,,1
2863,,54398,2559,,1
2864,,25072,2560,,1
2865,,2723,2561,,1
2866,,12294,2562,,1
2867,,3805,2563,,1
2868,,5927,2564,,1
2869,,3771,2565,,1
2870,,6401,2566,,1
2871,,6631,2566,,1
2872,,25010,2567,,1
2873,,54218,2568,,1
2874,,54218,2569,,1
2875,,54218,2570,,1
2876,,54394,2568,,1
2877,,54394,2569,,1
2878,,54394,2570,,1
2879,,50976,2571,,1
2880,,50976,2572,,1
2881,,25152,2573,,1
2882,,3861,2532,,1
2883,,3573,2533,,1
2884,,2766,2413,,1
2885,,4656,2505,,1
2886,,24973,1587,,1
2887,,53909,2116,,1
2888,,24932,2373,,1
2889,,7067,2574,,1
2890,,25105,2575,,1
2891,,25174,2577,,1
2892,,9236,2578,,1
2893,,53988,2579,,1
2894,,24998,2580,,1
2895,,9141,2581,,1
2896,,24898,2582,,1
2897,,3286,2583,,1
2898,,6564,2584,,1
2899,,6770,2584,,1
2900,,34652,2585,,1
2901,,54086,2586,,1
2902,,54086,2587,,1
2903,,54086,2588,,1
2904,,54086,2589,,1
2905,,54086,2590,,1
2906,,54272,2586,,1
2907,,54272,2587,,1
2908,,54272,2588,,1
2909,,54272,2589,,1
2910,,54272,2590,,1
2911,,54209,2591,,1
2912,,54209,2592,,1
2913,,54209,2593,,1
2914,,54209,2594,,1
2915,,54209,2595,,1
2916,,54386,2591,,1
2917,,54386,2592,,1
2918,,54386,2593,,1
2919,,54386,2594,,1
2920,,54386,2595,,1
2921,,54175,2596,,1
2922,,54175,2597,,1
2923,,54354,2596,,1
2924,,54354,2597,,1
2925,,4596,2598,,1
2926,,4596,2599,,1
2927,,2908,2600,,1
2928,,5971,2601,,1
2929,,54263,2602,,1
2930,,54263,2603,,1
2931,,54263,2604,,1
2932,,54263,2605,,1
2933,,54263,2606,,1
2934,,54433,2602,,1
2935,,54433,2603,,1
2936,,54433,2604,,1
2937,,54433,2605,,1
2938,,54433,2606,,1
2939,,5871,2607,,1
2940,,25016,2608,,1
2941,,2496,2609,,1
2942,,53900,2610,,1
2943,,24884,2611,,1
2944,,8021,2612,,1
2945,,24951,2613,,1
2946,,25168,2614,,1
2947,,3522,2615,,1
2948,,3114,2616,,1
2949,,55797,2617,,1
2950,,55797,2618,,1
2951,,3566,2619,,1
2952,,2995,2631,,1
2953,,51195,2632,,1
2954,,6568,2634,,1
2955,,6774,2634,,1
2956,,6049,2635,,1
2957,,24968,2636,,1
2958,,28780,2637,,1
2959,,2685,2638,,1
2960,,49302,2639,,1
2961,,49302,2640,,1
2962,,25097,2641,,1
2963,,6022,2642,,1
2964,,5880,2643,,1
2965,,3545,2644,,1
2966,,9250,2645,,1
2967,,24870,2646,,1
2968,,3693,2647,,1
2969,,2820,2648,,1
2970,,4806,2649,,1
2971,,4806,2650,,1
2972,,24955,2651,,1
2973,,8104,2652,,1
2974,,24956,2653,,1
2975,,3813,2654,,1
2976,,5917,2655,,1
2977,,7068,2656,,1
2978,,7068,2657,,1
2979,,3426,2658,,1
2980,,24996,2659,,1
2981,,53943,2660,,1
2982,,9609,2661,,1
2983,,5948,2663,,1
2984,,39176,2664,,1
2985,,13239,2665,,1
2986,,13239,2666,,1
2987,,13239,2667,,1
2988,,6809,2668,,1
2989,,2690,2620,,1
2990,,54128,2621,,1
2991,,54128,2622,,1
2992,,54128,2623,,1
2993,,54128,2624,,1
2994,,54311,2621,,1
2995,,54311,2622,,1
2996,,54311,2623,,1
2997,,54311,2624,,1
2998,,55694,2674,,1
2999,,6373,2675,,1
3000,,6607,2675,,1
3001,,3421,2676,,1
3002,,9110,2677,,1
3003,,5932,2678,,1
3004,,24994,2679,,1
3005,,54162,2680,,1
3006,,54162,2681,,1
3007,,54162,2682,,1
3008,,54162,2683,,1
3009,,54162,2684,,1
3010,,54341,2680,,1
3011,,54341,2681,,1
3012,,54341,2682,,1
3013,,54341,2683,,1
3014,,54341,2684,,1
3015,,9878,2685,,1
3016,,9878,2686,,1
3017,,9878,2687,,1
3018,,9160,2688,,1
3019,,3707,2689,,1
3020,,6388,2690,,1
3021,,6620,2690,,1
3022,,24866,2691,,1
3023,,53897,2692,,1
3024,,6951,2693,,1
3025,,6951,2694,,1
3026,,4682,2695,,1
3027,,4682,2696,,1
3028,,9383,2697,,1
3029,,9383,2698,,1
3030,,24125,2699,,1
3031,,28740,2700,,1
3032,,28740,2701,,1
3033,,28740,2702,,1
3034,,9224,2703,,1
3035,,9224,2704,,1
3036,,3220,2705,,1
3037,,4726,2706,,1
3038,,4726,2707,,1
3039,,4726,2708,,1
3040,,54214,2709,,1
3041,,54214,2710,,1
3042,,54214,2711,,1
3043,,54214,2712,,1
3044,,54390,2709,,1
3045,,54390,2710,,1
3046,,54390,2711,,1
3047,,54390,2712,,1
3048,,12230,2713,,1
3049,,12230,2714,,1
3050,,3136,2715,,1
3051,,2727,2716,,1
3052,,26679,2717,,1
3053,,2166,2718,,1
3054,,2166,2719,,1
3055,,3701,2720,,1
3056,,4155,2721,,1
3057,,49654,2722,,1
3058,,7085,2723,,1
3059,,12196,2724,,1
3060,,9124,2725,,1
3061,,3903,2732,,1
3062,,12192,2733,,1
3063,,8901,2734,,1
3064,,44217,2735,,1
3065,,25003,2736,,1
3066,,2696,2737,,1
3067,,2658,2738,,1
3068,,25108,2739,,1
3069,,2556,2740,,1
3070,,9156,2741,,1
3071,,9144,2742,,1
3072,,54207,2743,,1
3073,,54207,2744,,1
3074,,54207,2745,,1
3075,,54207,2746,,1
3076,,54384,2743,,1
3077,,54384,2744,,1
3078,,54384,2745,,1
3079,,54384,2746,,1
3080,,12269,2747,,1
3081,,4934,2748,,1
3082,,4934,2749,,1
3083,,24899,2750,,1
3084,,3243,2751,,1
3085,,54135,2752,,1
3086,,54135,2753,,1
3087,,54135,2754,,1
3088,,54157,2755,,1
3089,,54157,2756,,1
3090,,54157,2757,,1
3091,,54157,2758,,1
3092,,54336,2755,,1
3093,,54336,2756,,1
3094,,54336,2757,,1
3095,,54336,2758,,1
3096,,25166,2759,,1
3097,,54159,2760,,1
3098,,54159,2761,,1
3099,,54159,2762,,1
3100,,54159,2763,,1
3101,,54338,2760,,1
3102,,54338,2761,,1
3103,,54338,2762,,1
3104,,54338,2763,,1
3105,,25391,2764,,1
3106,,25391,2765,,1
3107,,25391,2766,,1
3108,,3758,2767,,1
3109,,3159,2768,,1
3110,,11824,2769,,1
3111,,11824,2770,,1
3112,,8829,2771,,1
3113,,55508,2772,,1
3114,,54102,2773,,1
3115,,54102,2774,,1
3116,,54102,2775,,1
3117,,54102,2776,,1
3118,,54286,2773,,1
3119,,54286,2774,,1
3120,,54286,2775,,1
3121,,54286,2776,,1
3122,,24915,2777,,1
3123,,5974,2778,,1
3124,,9125,2779,,1
3125,,24940,2780,,1
3126,,5891,2781,,1
3127,,28155,2782,,1
3128,,3657,2783,,1
3129,,24976,2784,,1
3130,,12566,2785,,1
3131,,12566,2786,,1
3132,,2828,2787,,1
3133,,2986,2788,,1
3134,,9197,2669,,1
3135,,9197,2670,,1
3136,,9197,2671,,1
3137,,9197,2672,,1
3138,,6481,2789,,1
3139,,6699,2789,,1
3140,,54267,2790,,1
3141,,54267,2791,,1
3142,,54437,2790,,1
3143,,54437,2791,,1
3144,,53919,2792,,1
3145,,2614,2793,,1
3146,,8082,2794,,1
3147,,3287,2795,,1
3148,,4716,2796,,1
3149,,4716,2797,,1
3150,,24951,2798,,1
3151,,3895,2799,,1
3152,,12632,2800,,1
3153,,12632,2801,,1
3154,,12632,2802,,1
3155,,12632,2803,,1
3156,,12632,2804,,1
3157,,12632,2805,,1
3158,,12632,2806,,1
3159,,12632,2807,,1
3160,,12632,2808,,1
3161,,12632,2809,,1
3162,,12632,2810,,1
3163,,12632,2811,,1
3164,,12632,2812,,1
3165,,12632,2813,,1
3166,,12632,2814,,1
3167,,12632,2815,,1
3168,,12632,2816,,1
3169,,12632,2817,,1
3170,,12632,2818,,1
3171,,12632,2819,,1
3172,,12632,2820,,1
3173,,12632,2821,,1
3174,,12632,2822,,1
3175,,12632,2823,,1
3176,,12632,2824,,1
3177,,12632,2825,,1
3178,,12632,2826,,1
3179,,12632,2827,,1
3180,,12632,2828,,1
3181,,12632,2829,,1
3182,,12632,2830,,1
3183,,12632,2831,,1
3184,,12632,2832,,1
3185,,12632,2833,,1
3186,,12632,2834,,1
3187,,12632,2835,,1
3188,,12632,2836,,1
3189,,24912,2837,,1
3190,,25162,2838,,1
3191,,2713,2839,,1
3192,,12313,2840,,1
3193,,53953,2841,,1
3194,,53953,2842,,1
3195,,53953,2843,,1
3196,,3319,2844,,1
3197,,3557,2845,,1
3198,,2512,2846,,1
3199,,54109,2847,,1
3200,,54109,2848,,1
3201,,54109,2849,,1
3202,,54109,2850,,1
3203,,54292,2847,,1
3204,,54292,2848,,1
3205,,54292,2849,,1
3206,,54292,2850,,1
3207,,54172,2852,,1
3208,,54172,2853,,1
3209,,54172,2854,,1
3210,,54172,2855,,1
3211,,54172,2856,,1
3212,,54351,2852,,1
3213,,54351,2853,,1
3214,,54351,2854,,1
3215,,54351,2855,,1
3216,,54351,2856,,1
3217,,45063,2857,,1
3218,,24995,2858,,1
3219,,24877,2859,,1
3220,,8615,2860,,1
3221,,24927,2861,,1
3222,,9105,2862,,1
3223,,4719,2863,,1
3224,,4719,2864,,1
3225,,4875,2865,,1
3226,,4875,2866,,1
3227,,3179,2867,,1
3228,,12830,2868,,1
3229,,12830,2869,,1
3230,,12830,2870,,1
3231,,12830,2871,,1
3232,,12830,2872,,1
3233,,24966,2873,,1
3234,,47263,2874,,1
3235,,5964,2875,,1
3236,,36241,2876,,1
3237,,3661,2877,,1
3238,,24965,2878,,1
3239,,29375,2879,,1
3240,,54193,2880,,1
3241,,54193,2881,,1
3242,,54193,2882,,1
3243,,54193,2883,,1
3244,,54193,2884,,1
3245,,54372,2880,,1
3246,,54372,2881,,1
3247,,54372,2882,,1
3248,,54372,2883,,1
3249,,54372,2884,,1
3250,,3923,2885,,1
3251,,8888,2886,,1
3252,,12757,2888,,1
3253,,25066,2889,,1
3254,,6064,2890,,1
3255,,25677,2891,,1
3256,,12177,2892,,1
3257,,38852,2893,,1
3258,,4721,2894,,1
3259,,25085,2895,,1
3260,,6555,2896,,1
3261,,6763,2896,,1
3262,,2541,2897,,1
3263,,26887,2898,,1
3264,,2559,2899,,1
3265,,3655,2900,,1
3266,,3739,2901,,1
3267,,24939,2902,,1
3268,,9185,2903,,1
3269,,9185,2904,,1
3270,,9185,2905,,1
3271,,9216,2906,,1
3272,,24982,2907,,1
3273,,12768,2908,,1
3274,,12768,2909,,1
3275,,3927,2910,,1
3276,,3491,2911,,1
3277,,6391,2912,,1
3278,,6623,2912,,1
3279,,24873,2913,,1
3280,,4929,2914,,1
3281,,4929,2915,,1
3282,,4929,2916,,1
3283,,3898,2917,,1
3284,,6415,2918,,1
3285,,6645,2918,,1
3286,,9179,2919,,1
3287,,9179,2920,,1
3288,,9179,2921,,1
3289,,37960,2922,,1
3290,,6538,2923,,1
3291,,6747,2923,,1
3292,,28156,2924,,1
3293,,28156,2925,,1
3294,,12326,2926,,1
3295,,3499,2927,,1
3296,,13997,2929,,1
3297,,25179,2930,,1
3298,,32953,2931,,1
3299,,9127,2932,,1
3300,,2777,2933,,1
3301,,9152,2934,,1
3302,,3403,2935,,1
3303,,5941,2936,,1
3304,,2807,2937,,1
3305,,2726,2938,,1
3306,,12934,2939,,1
3307,,12934,2940,,1
3308,,12934,2941,,1
3309,,12934,2942,,1
3310,,12934,2943,,1
3311,,12934,2944,,1
3312,,12934,2945,,1
3313,,53977,2947,,1
3314,,2652,2948,,1
3315,,8120,2949,,1
3316,,3569,2950,,1
3317,,29326,2951,,1
3318,,3351,2952,,1
3319,,54110,2953,,1
3320,,54110,2954,,1
3321,,54110,2955,,1
3322,,54110,2956,,1
3323,,54110,2957,,1
3324,,54293,2953,,1
3325,,54293,2954,,1
3326,,54293,2955,,1
3327,,54293,2956,,1
3328,,54293,2957,,1
3329,,24925,2958,,1
3330,,3773,2959,,1
3331,,29238,2960,,1
3332,,2851,2961,,1
3333,,5966,2962,,1
3334,,12318,2963,,1
3335,,48113,2964,,1
3336,,3765,2965,,1
3337,,3654,2966,,1
3338,,2655,2967,,1
3339,,3177,2968,,1
3340,,4787,2969,,1
3341,,4787,2970,,1
3342,,24972,2971,,1
3343,,223,2972,,1
3344,,54182,2726,,1
3345,,54182,2727,,1
3346,,54182,2728,,1
3347,,54182,2729,,1
3348,,54361,2726,,1
3349,,54361,2727,,1
3350,,54361,2728,,1
3351,,54361,2729,,1
3352,,12315,2730,,1
3353,,5963,2887,,1
3354,,6396,2975,,1
3355,,6627,2975,,1
3356,,2944,2976,,1
3357,,24975,2977,,1
3358,,7083,2978,,1
3359,,2990,2979,,1
3360,,54012,2980,,1
3361,,2804,2981,,1
3362,,2959,2982,,1
3363,,54270,2983,,1
3364,,54270,2984,,1
3365,,54270,2985,,1
3366,,54270,2986,,1
3367,,54270,2987,,1
3368,,54440,2983,,1
3369,,54440,2984,,1
3370,,54440,2985,,1
3371,,54440,2986,,1
3372,,54440,2987,,1
3373,,6369,2988,,1
3374,,6603,2988,,1
3375,,5984,2989,,1
3376,,24978,2990,,1
3377,,3493,2991,,1
3378,,3012,2992,,1
