id,name,gbs_id
Bokarev-1967c,Bokarev 1967c,
Bokarev-1967d,Bokarev 1967d,
Bokula-1966,Bokula 1966,
Bollee-1977,Bollée 1977,
Bolozky-1978,Bolozky 1978,
Bolozky-1982,Bolozky 1982,
Bolozky-1997,Bolozky 1997,
Bolt-et-al-nd,Bolt et al. n.d.,
Bolton-1989,Bolton 1989,
Bolton-1990,Bolton 1990,
Bonfante-and-Bonfante-1983,Bonfante and Bonfante 1983,
Bonvillain-1973,Bonvillain 1973,
Bonvini-1988,Bonvini 1988,
Boretzky-1993,Boretzky 1993,
Boretzky-1994,Boretzky 1994,
Borg-1985,Borg 1985,
Borg-1997,Borg 1997,
Brown-1986,Brown 1986,
Borg-and-Azzopardi-Alexander-1997,Borg and Azzopardi-Alexander 1997,rsA5jUU_3g4C
Borgert-and-Nyhan-1975,Borgert and Nyhan 1975,
Borgman-1974,Borgman 1974,
Borgman-1990,Borgman 1990,
Borgman-and-Cue-1963,Borgman and Cue 1963,
Borman-1962,Borman 1962,
Borman-1976,Borman 1976,
Boro-1978,Boro 1978,
Borras-and-Christian-1959,Borras and Christian 1959,
Boswood-1973,Boswood 1973,
Boswood-1978a,Boswood 1978a,
Boswood-1978b,Boswood 1978b,
Bothorel-1982,Bothorel 1982,
Botne-1995,Botne 1995,
Botne-2003,Botne 2003,L-D0Fxw1gccC
Boudin-1978,Boudin 1978,
Bouny-1977,Bouny 1977,
Bouquiaux-1970,Bouquiaux 1970,
Bowden-1997a,Bowden 1997a,
Bowden-1997b,Bowden 1997b,
Bowden-2001,Bowden 2001,
Bowden-and-Hajek-1999,Bowden and Hajek 1999,
Bowe-1990,Bowe 1990,wUYOAAAAQAAJ
Bowe-and-Morey-1999,Bowe and Morey 1999,
Bowen-and-Jones-1960,Bowen and Jones 1960,
Bowern-and-Lotridge-2002,Bowern and Lotridge 2002,
Boxwell-and-Boxwell-1966,Boxwell and Boxwell 1966,
Boyanus-1955,Boyanus 1955,
Boyd-1997,Boyd 1997,
Boyeldieu-1975,Boyeldieu 1975,
Boyeldieu-1977,Boyeldieu 1977,wl9XX1jNiWMC
Boyeldieu-1982,Boyeldieu 1982,
Boyeldieu-1985,Boyeldieu 1985,
Boyeldieu-1987,Boyeldieu 1987,
Boyeldieu-1995,Boyeldieu 1995,
Boyeldieu-2000,Boyeldieu 2000,
Boyle-1966,Boyle 1966,
Boynton-1982,Boynton 1982,
Bradley-1970,Bradley 1970,
Bradley-1975,Bradley 1975,
Bradley-1989,Bradley 1989,
Bradley-1992,Bradley 1992,
Bradley-1994,Bradley 1994,
Bradley-1995,Bradley 1995,
Bradley-2003,Bradley 2003,5MeWSTQ7F44C
Bradley-and-Hollenbach-1988,Bradley and Hollenbach 1988,
Bradley-and-Hollenbach-1990,Bradley and Hollenbach 1990,
Brahme-1973,Brahme 1973,
Brahme-1974,Brahme 1974,
Brainard-1997,Brainard 1997,
Braine-1970,Braine 1970,
Brambila-1953,Brambila 1953,
Brand-1999,Brand 1999,
Brandon-1974,Brandon 1974,
Branks-and-Branks-1973,Branks and Branks 1973,
Brasch-1975,Brasch 1975,
Brassett-2001,Brassett 2001,
Braun-1984,Braun 1984,
Brauner-1974,Brauner 1974,
Brauner-1993,Brauner 1993,
Brauner-1995,Brauner 1995,
Bray-1909,Bray 1909,
Bray-1986,Bray 1986,
Bredsdorff-1958,Bredsdorff 1958,
Breen-1970,Breen 1970,
Breen-1973,Breen 1973,
Breen-1975,Breen 1975,
Breen-1976a,Breen 1976a,
Breen-1976b,Breen 1976b,
Breen-1980,Breen 1980,
Breen-1981a,Breen 1981a,
Breen-1981b,Breen 1981b,
Breen-1982,Breen 1982,
Breeze-1986,Breeze 1986,
Breeze-1990,Breeze 1990,dNB4eh67y1wC
Breul-1906,Breul 1906,
Breuninger-et-al-1982,Breuninger et al. 1982,
Brewer-and-Brewer-1971,Brewer and Brewer 1971,
Bricker-et-al-1998,Bricker et al. 1998,
Bridgeman-1961,Bridgeman 1961,
Bridges-1987,Bridges 1987,
Brigel-1982,Brigel 1982,81AgB3u2tcQC
Briggs-1961,Briggs 1961,
Bright-1957,Bright 1957,
Bright-1958,Bright 1958,
Bright-1965a,Bright 1965a,
Bright-1965b,Bright 1965b,
Bright-1968,Bright 1968,
Bright-1977,Bright 1977,
Bril-2007,Bril 2007,
Bril-1999,Bril 1999,
Bril-2002,Bril 2002,
Bril-2004,Bril 2004,FxkobNpxQhwC
Briley-1976,Briley 1976,
Briley-1997,Briley 1997,
Brincker-1964,Brincker 1964,
Brinton-1884,Brinton 1884,
Bris-and-Prost-1981,Bris and Prost 1981,
Broadbent-1964,Broadbent 1964,
Broadwell-1986,Broadwell 1986,
Broadwell-1987,Broadwell 1987,
Brockway-1963,Brockway 1963,
Brockway-1979,Brockway 1979,
Brockway-et-al-2000,Brockway et al. 2000,
Broderick-1984,Broderick 1984,
Broderick-1993,Broderick 1993,BnCqZ5p60VoC
Bromley-1961,Bromley 1961,
Bromley-1981,Bromley 1981,
Brooks-1975,Brooks 1975,m84Rtmj2iuwC
Broschart-1994,Broschart 1994,
Brown-2005,Brown 2005,5i1aMcmLWlMC
Brown-1895,Brown 1895,
Brown-1968,Brown 1968,
Brown-1972,Brown 1972,
Brown-1973,Brown 1973,
Brown-1985,Brown 1985,
Brown-1988a,Brown 1988a,
Brown-1988b,Brown 1988b,
Brown-1988c,Brown 1988c,
Brown-1990,Brown 1990,
Brown-1994,Brown 1994,
Brown-2001,Brown 2001,
Brown-and-Levinson-1987,Brown and Levinson 1987,lHqRWm4m3kkC
Browne-1974,Browne 1974,
Browne-1993,Browne 1993,
Bruce-1968,Bruce 1968,
Bruce-1984,Bruce 1984,
Bruce-1999a,Bruce 1999a,
Bruce-1999b,Bruce 1999b,
Bruening-2001,Bruening 2001,
Bruens-1942,Bruens 1942,
Brustad-2000,Brustad 2000,8444qRwXRbIC
Bryant-1999,Bryant 1999,
Bubrix-1949,Bubrix 1949,
Bucca-and-Lesser-1969,Bucca and Lesser 1969,
Buchanan-1978,Buchanan 1978,
Buchholz-and-Fiedler-1987,Buchholz and Fiedler 1987,
Buckley-1987,Buckley 1987,
Buckley-1989,Buckley 1989,
Buckley-1994,Buckley 1994,2CniIGGHj1gC
Buckwalter-1980,Buckwalter 1980,
Buddhadatta-1955,Buddhadatta 1955,
Buddruss-1967,Buddruss 1967,
Buder-1989,Buder 1989,
Budina-Lazdina-1966,Budina Lazdina 1966,
Buechel-1939,Buechel 1939,
Buenaventura-1993,Buenaventura 1993,
Buenrostros-1991,Buenrostros 1991,
Bugenhagen-1995,Bugenhagen 1995,
Builles-1998,Builles 1998,iUZwutwVyPEC
Buis-1990,Buis 1990,
Bulas-and-Whitfield-1983,Bulas and Whitfield 1983,
Bulatova-and-Grenoble-1999,Bulatova and Grenoble 1999,
Buller-and-Buller-1986,Buller and Buller 1986,
Bulut-2000,Bulut 2000,H55NjkRtrpoC
Bunn-1974,Bunn 1974,
Bunzel-1933-1938,Bunzel 1933-1938,
Burenhult-2000,Burenhult 2000,
Burger-1946,Burger 1946,
Burgess-1984,Burgess 1984,
Burgess-and-Ham-1968,Burgess and Ham 1968,
Burling-1961,Burling 1961,
Burling-2003,Burling 2003,5MeWSTQ7F44C
Burquest-1971,Burquest 1971,
Burquest-1973,Burquest 1973,
Burquest-1986,Burquest 1986,
Burridge-1996,Burridge 1996,
Burrow-1955,Burrow 1955,
Burrow-and-Bhattacharya-1953,Burrow and Bhattacharya 1953,
Burrow-and-Bhattacharya-1970,Burrow and Bhattacharya 1970,
Burrow-and-Emeneau-1984,Burrow and Emeneau 1984,
Burtch-1983,Burtch 1983,
Burtch-and-Wise-1968,Burtch and Wise 1968,
Burton-1969,Burton 1969,
Burung-2000,Burung 2000,
Burusphat-1991,Burusphat 1991,
Busenitz-and-Busenitz-1991,Busenitz and Busenitz 1991,
Bush-1964,Bush 1964,
Busse-1960,Busse 1960,
Buth-1981,Buth 1981,
Butler-1980,Butler 1980,
Butt-1994,Butt 1994,
Butt-and-Benjamin-1988,Butt and Benjamin 1988,
Butt-and-Benjamin-1994,Butt and Benjamin 1994,
Butt-and-Benjamin-2000,Butt and Benjamin 2000,
Byarushengo-1977,Byarushengo 1977,
Byarushengo-et-al-1977,Byarushengo et al. 1977,
Bybee-et-al-1994,Bybee et al. 1994,aOvU6m-f1IwC
Byington-1915,Byington 1915,
Bykova-1981,Bykova 1981,
Byrne-1987,Byrne 1987,
Byrne-et-al-1986,Byrne et al. 1986,
Bystrov-and-Stankevich-2007,Bystrov and Stankevich 2007,
Bystrov-and-Stankevich-2001,Bystrov and Stankevich 2001,
Banhidi-et-al-1975,Banhidi et al. 1975,
Be-et-al-1982,Bé et al. 1982,
Bohm-1984,Böhm 1984,
Bohm-1985,Böhm 1985,
CIDCA-1985,CIDCA 1985,
Cabolov-1997,Cabolov 1997,
Cabonce-1983,Cabonce 1983,
Cahill-1999,Cahill 1999,
Cain-and-Gair-2000,Cain and Gair 2000,
Caitucoli-1986,Caitucoli 1986,
Calame-Griaule-1968,Calame-Griaule 1968,
Calder-1923,Calder 1923,
Calder-1980,Calder 1980,
Calder-1990,Calder 1990,
Calendino-1987,Calendino 1987,
Callaghan-1965,Callaghan 1965,
Callaghan-1970,Callaghan 1970,
Callaghan-1984,Callaghan 1984,
Callaghan-1987,Callaghan 1987,
Callender-1975,Callender 1975,
Callinan-1985,Callinan 1985,
Calloch-1911,Calloc'h 1911,
Callow-1962,Callow 1962,
Camaj-1969,Camaj 1969,
Camaj-1984,Camaj 1984,
Camara-and-Mattoso-1979,Camara and Mattoso 1979,
Camargo-2007,Camargo 2007,
Camargo-Bigot-1992,Camargo-Bigot 1992,
Cammenga-2002,Cammenga 2002,
Camp-1985,Camp 1985,
Camp-and-Liccardi-1967,Camp and Liccardi 1967,
Campbell-1964,Campbell 1964,
Campbell-1966,Campbell 1966,
Campbell-1968,Campbell 1968,
Chan-1980,Chan 1980,
Campbell-1985,Campbell 1985,NUKKQacUsPwC
Campbell-1989,Campbell 1989,
Campbell-1991,Campbell 1991,
Campbell-2000,Campbell 2000,PXdXR9FpiEEC
Campbell-and-Campbell-1987,Campbell and Campbell 1987,
Campbell-and-Shaweevongse-1957,Campbell and Shaweevongse 1957,
Campbell-and-Shaweevongse-1962,Campbell and Shaweevongse 1962,
Campbell-et-al-1986,Campbell et al. 1986,
Campbell-et-al-1988,Campbell et al. 1988,
Candinas-1982,Candinas 1982,
Canestrelli-1927,Canestrelli 1927,
Canestrelli-and-Boas-1927,Canestrelli and Boas 1927,
Canfield-1980,Canfield 1980,
Nguyen-1974a,Nguyen 1974a,
Canonge-1958,Canonge 1958,
Canonici-1989,Canonici 1989,
Canonici-1995,Canonici 1995,
Canu-1974,Canu 1974,
Canu-1976,Canu 1976,
Capell-1941,Capell 1941,
Capell-1949,Capell 1949,
Capell-1958,Capell 1958,
Capell-1962a,Capell 1962a,
Capell-1962b,Capell 1962b,
Capell-1969,Capell 1969,
Capell-1970,Capell 1970,
Capell-1971,Capell 1971,
Capell-1972,Capell 1972,
Capell-1973,Capell 1973,
Capell-1976a,Capell 1976a,
Capell-1976b,Capell 1976b,
Capell-1984a,Capell 1984a,
Capell-1984b,Capell 1984b,
Capell-and-Hinch-1970,Capell and Hinch 1970,
Capell-and-Layard-1980,Capell and Layard 1980,
Capell-et-al-1976,Capell et al. 1976,
Capen-1996,Capen 1996,
Caplice-1980,Caplice 1980,
Caprile-1977a,Caprile 1977a,wl9XX1jNiWMC
Caprile-1977b,Caprile 1977b,wl9XX1jNiWMC
Carballo-Calero-1979,Carballo Calero 1979,
Carbonell-and-Llisteri-1999,Carbonell and Llisteri 1999,
Cardaillac-1971,Cardaillac 1971,
Cardona-1965,Cardona 1965,
Cardona-1981,Cardona 1981,
Cardona-and-Suthar-2003,Cardona and Suthar 2003,jPR2OlbTbdkC
Carey-1961,Carey 1961,
Carlin-1993,Carlin 1993,
Carlson-1989,Carlson 1989,
Carlson-1990,Carlson 1990,
Carlson-1994,Carlson 1994,mNFyEpwHcN4C
Carlson-and-Flett-1989,Carlson and Flett 1989,
Carlson-and-Payne-1989,Carlson and Payne 1989,
Carlson-and-Thomas-1979,Carlson and Thomas 1979,
Carlson-et-al-2001,Carlson et al. 2001,
Carreira-1947,Carreira 1947,
Carrell-1970,Carrell 1970,
Carreno-1913,Carreño 1913,
Carrie-1890,Carrie 1890,
Carroll-1965,Carroll 1965,
Carroll-1976,Carroll 1976,
Carroll-and-Soulik-1973,Carroll and Soulik 1973,
Carson-1982,Carson 1982,
Carter-1973,Carter 1973,
Carter-1974,Carter 1974,
Carter-1979,Carter 1979,
Carter-1991,Carter 1991,
Carter-and-Makoondekwa-1987,Carter and Makoondekwa 1987,
Carteron-1972,Carteron 1972,
Casad-1984,Casad 1984,
Casad-1985,Casad 1985,
Casamiquela-1983,Casamiquela 1983,
Cassells-1977,Cassells 1977,
Casthelain-and-Lassort-1952,Casthelain and Lassort 1952,
Castren-1966,Castren 1966,O8m2lVuWa14C
Castren-1854,Castrén 1854,_t0UAAAAYAAJ
Castren-1858,Castrén 1858,r9wFAAAAQAAJ
Cathcart-1979,Cathcart 1979,
Catta-1987,Catta 1987,
Caubet-1993,Caubet 1993,
Caudmont-1954,Caudmont 1954,
Caughley-1982,Caughley 1982,
Cauquelin-1991,Cauquelin 1991,
Cauty-1974a,Cauty 1974a,
Cauty-1974b,Cauty 1974b,
Cauty-1978,Cauty 1978,
Cazacu-et-al-1967,Cazacu et al. 1967,
Cech-and-Heinschink-1996,Cech and Heinschink 1996,
Celedon-1878,Celedon 1878,
Celedon-1886,Celedón 1886,
Celo-1996,Celo 1996,
Cercvadze-1967,Cercvadze 1967,
Cerny-and-Groll-1984,Cerny and Groll 1984,
Cerulli-1951,Cerulli 1951,
Cervin-1990,Cervin 1990,
Chadwick-1975,Chadwick 1975,
Chafe-1960,Chafe 1960,
Chafe-1963,Chafe 1963,NGPUTBCt_MQC
Chafe-1967,Chafe 1967,
Chafe-1970,Chafe 1970,
Chafe-1976,Chafe 1976,
Chafe-1977,Chafe 1977,
Chafe-1979,Chafe 1979,
Chafe-1996,Chafe 1996,
Chafe-and-Foster-1981,Chafe and Foster 1981,
Chafe-and-Nichols-1986,Chafe and Nichols 1986,
Chaffanjon-1889,Chaffanjon 1889,
Chai-1971,Chai 1971,
Chaker-1983,Chaker 1983,
Chamereau-2000,Chamereau 2000,
Chamoreau-1998,Chamoreau 1998,iUZwutwVyPEC
Chamoreau-2000,Chamoreau 2000,
Chan-1985,Chan 1985,
Chan-and-Pekkanen-1989,Chan and Pekkanen 1989,
Chang-1996,Chang 1996,yAZCCMN962YC
Chang-1998,Chang 1998,
Chao-1951,Chao 1951,
Chao-1968,Chao 1968,
Chao-1970,Chao 1970,
Chapin-1978,Chapin 1978,
Chapman-1914,Chapman 1914,
Chapman-1981,Chapman 1981,
Chapman-and-Derbyshire-1991,Chapman and Derbyshire 1991,
Chappell-1994,Chappell 1994,
Charachidze-1989,Charachidze 1989,
Charachidze-1981,Charachidzé 1981,
Charney-1989,Charney 1989,
Charney-1993,Charney 1993,8F2kJZxYst4C
Charyjarov-and-Nazarov-1997,Charyjarov and Nazarov 1997,
Chaski-1985,Chaski 1985,
Chatelaine-1964,Chatelaine 1964,
Chavarria-1980,Chavarría 1980,
Chayen-1973,Chayen 1973,
Chechenov-and-Akhmatov-1997,Chechenov and Akhmatov 1997,
Chelliah-1997,Chelliah 1997,-EURMs8H9RkC
Chen-and-Norman-1965,Chen and Norman 1965,
Chen-et-al-1985,Chen et al. 1985,
Cheng-1973a,Cheng 1973a,
Cheng-1973b,Cheng 1973b,
Cherchi-1997,Cherchi 1997,
Cherchi-1999,Cherchi 1999,
Cheung-1983,Cheung 1983,
Chhangte-1989,Chhangte 1989,
Chikobava-1967,Chikobava 1967,
Childs-1991,Childs 1991,
Childs-1995,Childs 1995,CMWtDQK3YO4C
Childs-2000,Childs 2000,
Chinggaltai-1952,Chinggaltai 1952,
Chinh-1970,Chinh 1970,
Chirikba-1998,Chirikba 1998,
Cho-1967,Cho 1967,
Cho-et-al-1997,Cho et al. 1997,
Christaller-1875,Christaller 1875,
Christensen-1930,Christensen 1930,
Christensen-and-Christensen-1992,Christensen and Christensen 1992,
Christensen-et-al-1991,Christensen et al. 1991,
Christiades-1980,Christiades 1980,
Christjohn-and-Hinton-1996,Christjohn and Hinton 1996,
Chumbow-1977,Chumbow 1977,
Chumbow-and-Tamanji-1994,Chumbow and Tamanji 1994,
Chung-1973,Chung 1973,
Chung-1976,Chung 1976,
Chung-1983,Chung 1983,
Chung-1998,Chung 1998,UwOdArsREBEC
Chung-and-Chung-1996,Chung and Chung 1996,
Church-1981,Church 1981,
Church-and-Church-1960,Church and Church 1960,
Churchward-1940,Churchward 1940,
Churchward-1941,Churchward 1941,
Churchward-1953,Churchward 1953,
Churchward-1973,Churchward 1973,
Cincius-1975,Cincius 1975,
Cincius-1997a,Cincius 1997a,
Cincius-1997b,Cincius 1997b,
Cincius-and-Rises-1952,Cincius and Rises 1952,
Cirtautas-1998,Cirtautas 1998,
Clairis-1977,Clairis 1977,
Clairis-1985,Clairis 1985,
Clark-1893,Clark 1893,
Clark-1961,Clark 1961,
Clark-1962,Clark 1962,
Clark-1966,Clark 1966,
Clark-1981,Clark 1981,
Clark-1989,Clark 1989,
Clark-1998a,Clark 1998a,
Clark-1998b,Clark 1998b,
Clark-and-Clark-1974,Clark and Clark 1974,
Clark-and-Clark-1987,Clark and Clark 1987,
Clarke-1911,Clarke 1911,
Claudi-1985,Claudi 1985,
Clayre-1973,Clayre 1973,
Clerk-1911,Clerk 1911,
Cleverly-1968,Cleverly 1968,
Clifton-1997,Clifton 1997,
Cloarec-Heiss-1986,Cloarec-Heiss 1986,fXA9kxEvt6oC
Cloarec-Heiss-1995,Cloarec-Heiss 1995,
Cloarec-Heiss-and-Thomas-1978,Cloarec-Heiss and Thomas 1978,j197kKJb-tkC
Clunn-and-Kolia-1977,Clunn and Kolia 1977,
Clynes-1995a,Clynes 1995a,
Clynes-1995b,Clynes 1995b,
Clynes-nd,Clynes n.d.,
Coate-and-Elkin-1974,Coate and Elkin 1974,
Coate-and-Oates-1970,Coate and Oates 1970,
Coates-and-da-Silva-1960,Coates and da Silva 1960,
Cobaria-et-al-1976,Cobaría et al. 1976,
Cobbey-and-Cobbey-1977,Cobbey and Cobbey 1977,
Coerts-1992,Coerts 1992,
Coetzee-1999,Coetzee 1999,
Cohen-1931,Cohen 1931,
Cohen-1936,Cohen 1936,
Cohen-1966,Cohen 1966,
Cohen-1976a,Cohen 1976a,
Cohen-1976b,Cohen 1976b,
Cohen-1998,Cohen 1998,
Cohen-2000,Cohen 2000,
Cohen-et-al-forthcoming,Cohen et al. (forthcoming),
Colarusso-1989,Colarusso 1989,
Colarusso-1992,Colarusso 1992,5FsLlweDug8C
Cole-1967,Cole 1967,
Cole-1982,Cole 1982,
Cole-1985,Cole 1985,
Cole-and-Mokaila-1962,Cole and Mokaila 1962,
Coleman-1982,Coleman 1982,
Collard-and-Collard-1974,Collard and Collard 1974,
Collier-and-Collier-1975,Collier and Collier 1975,
Collier-and-Collier-1986,Collier and Collier 1986,
Collinder-1957,Collinder 1957,
Collinder-1960,Collinder 1960,
Collins-1962,Collins 1962,
Collins-1980,Collins 1980,
Collins-1994,Collins 1994,
Comrie-1980,Comrie 1980,QTU7AAAAIAAJ
Comrie-1981a,Comrie 1981a,
Comrie-1981b,Comrie 1981b,
Comrie-1982,Comrie 1982,
Comrie-1989,Comrie 1989,
Comrie-1997a,Comrie 1997a,
Comrie-1997b,Comrie 1997b,
Comrie-1998,Comrie 1998,
Comrie-2000,Comrie 2000,L41DOjpwdyIC
Comrie-and-Horie-1995,Comrie and Horie 1995,
Comrie-and-Polinsky-1999,Comrie and Polinsky 1999,
Comrie-and-Thompson-1985,Comrie and Thompson 1985,
Conklin-1953,Conklin 1953,
Connell-2000,Connell 2000,FVNnxvD5OnAC
Connell-et-al-2002,Connell et al. 2002,
Conrad-1978,Conrad 1978,
Conrad-and-Wogiga-1991,Conrad and Wogiga 1991,
Constantino-1971,Constantino 1971,
Constenla-Umana-and-Margery-Pena-1979,Constenla Umaña and Margery Peña 1979,
Constenla-Umana-et-al-1979,Constenla Umaña et al. 1979,
Constenla-Umana-et-al-1998,Constenla Umaña et al. 1998,
Contini-Morava-1989,Contini-Morava 1989,
Contini-Morava-1997,Contini-Morava 1997,
Conzemius-1928,Conzemius 1928,
Conzemius-1929,Conzemius 1929,
Cook-1965,Cook 1965,
Cook-1969a,Cook 1969a,
Cook-1969b,Cook 1969b,
Cook-1975,Cook 1975,
Cook-1979,Cook 1979,
Cook-1982,Cook 1982,
Cook-1984,Cook 1984,
Cook-1986,Cook 1986,
Cook-1987,Cook 1987,
Cook-and-Criswell-1993,Cook and Criswell 1993,
Cooke-1968,Cooke 1968,
Cooke-et-al-1976,Cooke et al. 1976,
Coolsma-1904,Coolsma 1904,
Cooper-1999,Cooper 1999,
Cooper-and-Cooper-1966,Cooper and Cooper 1966,
Cooreman-1982,Cooreman 1982,
Cooreman-1988,Cooreman 1988,
Cope-1982,Cope 1982,
Corbett-1991,Corbett 1991,lvy1va7QcuEC
Corbett-2000,Corbett 2000,7jc-pgAFcE0C
Corbett-and-Hayward-1987,Corbett and Hayward 1987,
Corbett-and-Mithun-1996,Corbett and Mithun 1996,
Corbett-and-Mtenje-1987,Corbett and Mtenje 1987,
Cordero-1967,Cordero 1967,
Cornyn-1944,Cornyn 1944,
Cornyn-and-Roop-1968,Cornyn and Roop 1968,
Cornyn-and-Roop-1987,Cornyn and Roop 1987,
Corston-1996,Corston 1996,
Corston-Oliver-2002,Corston-Oliver 2002,xG1Q0alrpq8C
Cortade-1969,Cortade 1969,
Costello-1969,Costello 1969,
Costello-1971,Costello 1971,
Costenoble-1940,Costenoble 1940,
Coteanu-et-al-1998,Coteanu et al. 1998,
Cotterell-1964,Cotterell 1964,
Cottle-and-Cottle-1958,Cottle and Cottle 1958,
Counts-1969,Counts 1969,
Coupe-1999,Coupe 1999,
Coupez-1955,Coupez 1955,
Couro-and-Hutcheson-1973,Couro and Hutcheson 1973,
Couro-and-Langdon-1975,Couro and Langdon 1975,
Court-1972,Court 1972,
Court-1985,Court 1985,
Cowan-1958,Cowan 1958,HJ8x4EQL-sQC
Cowan-1965,Cowan 1965,
Cowan-1969,Cowan 1969,
Cowan-1981,Cowan 1981,
Cowan-and-Schuh-1976,Cowan and Schuh 1976,
Coward-1989,Coward 1989,
Coward-1990,Coward 1990,
Cowell-1951,Cowell 1951,
Cowell-1964,Cowell 1964,
Cowley-et-al-1976,Cowley et al. 1976,
Cox-1957,Cox 1957,
Craig-1977,Craig 1977,
Craig-1980,Craig 1980,
Craig-1986,Craig 1986,
Craig-and-Hale-1988,Craig and Hale 1988,
Crapo-1976,Crapo 1976,
Crawford-1963,Crawford 1963,
Crawford-1966,Crawford 1966,
Crawford-1973,Crawford 1973,
Crawford-1989,Crawford 1989,
Crazzolara-1933,Crazzolara 1933,
Crazzolara-1938,Crazzolara 1938,
Crazzolara-1955,Crazzolara 1955,
Crazzolara-1960,Crazzolara 1960,
Crazzolara-1978,Crazzolara 1978,
Creider-1989,Creider 1989,
Creider-1994,Creider 1994,
Creider-and-Creider-1989,Creider and Creider 1989,
Creider-and-Creider-2001,Creider and Creider 2001,
Creider-nd,Creider n.d.,
Creissels-1983,Creissels 1983,
Cremer-1924,Cremer 1924,
Crewe-1975,Crewe 1975,
Crofts-1973,Crofts 1973,
Cromack-1968,Cromack 1968,
Crouch-and-Naden-1998,Crouch and Naden 1998,
Crowell-1979,Crowell 1979,
Crowley-1978,Crowley 1978,
Crowley-1979,Crowley 1979,
Crowley-1981,Crowley 1981,
Crowley-1982,Crowley 1982,
Crowley-1983,Crowley 1983,
Crowley-1986,Crowley 1986,
Crowley-1998a,Crowley 1998a,gbpNAhsb3BQC
Crowley-1998b,Crowley 1998b,
Crowley-1998c,Crowley 1998c,
Crowley-1999,Crowley 1999,
Crowley-2000,Crowley 2000,
Crowley-2002a,Crowley 2002a,xG1Q0alrpq8C
Crowley-2002b,Crowley 2002b,xG1Q0alrpq8C
Crowley-2002c,Crowley 2002c,xG1Q0alrpq8C
Crowley-2002d,Crowley 2002d,xG1Q0alrpq8C
Crowley-and-Dixon-1981,Crowley and Dixon 1981,
Cruz-Mendez-et-al-1976,Cruz Méndez et al. 1976,
Csato-and-Karakoc-1998,Csató and Karakoc 1998,U1009DRu_vMC
Csucs-1998,Csúcs 1998,0YMU5azMAV0C
Cukerman-1962,Cukerman 1962,
Cumming-1984,Cumming 1984,
Cunningham-1969,Cunningham 1969,
Curme-1922,Curme 1922,ErpupOsWToIC
Curnow-1997,Curnow 1997,
Curnow-1999,Curnow 1999,
Curtis-1926,Curtis 1926,UxaRrtKgAHAC
Cushing-1888,Cushing 1888,
Cutler-1981,Cutler 1981,
Cuyas-1972,Cuyás 1972,
Cydenbambaev-and-Imechenov-1962,Cydenbambaev and Imechenov 1962,
Cyffer-1974,Cyffer 1974,
Cyffer-1978,Cyffer 1978,
Cyffer-1991,Cyffer 1991,
Cyffer-1994,Cyffer 1994,
Cyffer-1998,Cyffer 1998,
Cyffer-and-Hutchison-1990,Cyffer and Hutchison 1990,
Cygankin-1980,Cygankin 1980,
Cygankin-2000,Cygankin 2000,
Cygankin-and-Dabaev-1975,Cygankin and Dabaev 1975,
DAlton-1983,D'Alton 1983,
DAlton-1987,D'Alton 1987,
DAns-1968,D'Ans 1968,
DJernes-2002,D'Jernes 2002,xG1Q0alrpq8C
Dahl-1951,Dahl 1951,
Dahl-1952,Dahl 1952,
Dahl-1984,Dahl 1984,
Dahl-1985,Dahl 1985,
Dahlstrom-1991,Dahlstrom 1991,
Dai-and-Cui-1985,Dai and Cui 1985,
Dai-and-Diehl-2003,Dai and Diehl 2003,5MeWSTQ7F44C
Dakubu-and-Kropp-1973,Dakubu and Kropp 1973,
Dalby-1966,Dalby 1966,
Daly-1973,Daly 1973,
Damayu-et-al-1991,Damayu et al. 1991,
Dambriunas-et-al-1966,Dambriunas et al. 1966,
Dammann-1957,Dammann 1957,
Daniel-2001,Daniel 2001,
Dansereau-1985,Dansereau 1985,
Danusugondo-1975,Danusugondo 1975,
Danylenko-and-Vakulenko-1995,Danylenko and Vakulenko 1995,
Darbeeva-1997,Darbeeva 1997,
Dardjowidjojo-1978,Dardjowidjojo 1978,
Das-1973,Das 1973,
Das-1977,Das 1977,
Das-Gupta-1963,Das Gupta 1963,
Das-Gupta-1968,Das Gupta 1968,
Das-Gupta-1969,Das Gupta 1969,
Das-Gupta-1971,Das Gupta 1971,
Das-Gupta-1977,Das Gupta 1977,
Das-Gupta-1980,Das Gupta 1980,
Dasgupta-2003,Dasgupta 2003,jPR2OlbTbdkC
Dasgupta-and-Sharma-1982,Dasgupta and Sharma 1982,
Davidson-2002,Davidson 2002,
Davies-1851,Davies 1851,
Davies-1980,Davies 1980,
Davies-1981a,Davies 1981a,
Davies-1981b,Davies 1981b,
Davies-1981c,Davies 1981c,
Davies-1984,Davies 1984,
Davies-1986,Davies 1986,xP8VYqM5IbQC
Davies-1989a,Davies 1989a,
Davies-1989b,Davies 1989b,
Davies-1999,Davies 1999,
Davila-Rengifo-and-Picon-Panduro-1973,Davila Rengifo and Picon Panduro 1973,
Davis-1960,Davis 1960,
Davis-1964,Davis 1964,
Davis-1966,Davis 1966,
Davis-1969,Davis 1969,
Davis-1973a,Davis 1973a,
Davis-1973b,Davis 1973b,
Davis-1974,Davis 1974,
Davis-1984,Davis 1984,
Davis-1992,Davis 1992,
Davis-1997,Davis 1997,
Davis-2003,Davis 2003,
