pk,jsondata,key,description,valueset_pk,source_pk,version
976,,,39-40,881,1939,1
977,,,197,883,587,1
978,,,"7, 72, 135",884,1721,1
979,,,142,885,580,1
980,,,70,886,2243,1
981,,,182,886,485,1
982,,,102,887,4465,1
983,,,134,887,4501,1
984,,,43,888,730,1
985,,,388,889,11,1
986,,,"303, 305",890,2644,1
987,,,"176, 179",892,3113,1
988,,,98,893,4429,1
989,,,256,894,3504,1
990,,,111-112,896,204,1
991,,,42,897,1498,1
992,,,115-116,898,1367,1
993,,,"96, 98",899,4416,1
994,,,"69, 78",900,2811,1
995,,,129,902,322,1
996,,,141-143,903,4469,1
997,,,307-308,904,4225,1
998,,,161,905,4403,1
999,,,"19-20, 96",906,598,1
1000,,,24,906,4496,1
1001,,,19,907,4475,1
1002,,,46,907,644,1
1003,,,399-400,907,4308,1
1004,,,215-216,908,4317,1
1005,,,25,909,4338,1
1006,,,"281, 294",909,206,1
1007,,,"25, 115",910,1173,1
1008,,,183,910,4386,1
1009,,,527-528,912,4371,1
1010,,,passim,913,2803,1
1011,,,117,914,403,1
1012,,,"116, 129-130",915,3730,1
1013,,,52,916,600,1
1014,,,passim,917,4432,1
1015,,,56-57,918,1917,1
1016,,,125,918,1918,1
1017,,,28,919,116,1
1018,,,"61, 118",920,394,1
1019,,,"49, 51",922,3106,1
1020,,,542,923,559,1
1021,,,73,924,398,1
1022,,,16-17,925,1285,1
1023,,,27,926,1266,1
1024,,,90,927,4390,1
1025,,,207-208,928,4450,1
1026,,,"322, 333",929,4486,1
1027,,,53,930,2051,1
1028,,,427,931,518,1
1029,,,58,933,2016,1
1030,,,166,933,4341,1
1031,,,345-346,933,4346,1
1032,,,61,934,239,1
1033,,,146,935,4394,1
1034,,,"94, 161, 164",936,1297,1
1035,,,277,937,4405,1
1036,,,294,937,1267,1
1037,,,328,937,3045,1
1038,,,34,938,4470,1
1039,,,39-41,939,4411,1
1040,,,109-110,939,3403,1
1041,,,18,940,1000,1
1042,,,"182, 218",941,323,1
1043,,,"113, 312",942,1060,1
1044,,,"76-77, 87",943,944,1
1045,,,57,944,1863,1
1046,,,99,945,3922,1
1047,,,187,945,2813,1
1048,,,82,946,4453,1
1049,,,"31, 48",947,4306,1
1050,,,115-117,948,3052,1
1051,,,76,949,908,1
1052,,,89,950,266,1
1053,,,118,950,4351,1
1054,,,175-176,951,760,1
1055,,,"195, 325",952,1325,1
1056,,,432,952,4440,1
1057,,,13,953,4367,1
1058,,,"109, 139-140",953,610,1
1059,,,261,953,4489,1
1060,,,165,954,2298,1
1061,,,165,955,4418,1
1062,,,179,956,1350,1
1063,,,198,956,4398,1
1064,,,247-248,957,2553,1
1065,,,38-39,958,187,1
1066,,,118-119,959,4312,1
1067,,,146-147,959,4502,1
1068,,,"62-64, 122",960,1275,1
1069,,,33,961,3225,1
1070,,,24,962,3091,1
1071,,,144,962,788,1
1072,,,42-43,964,3261,1
1073,,,"19, 61",965,3946,1
1074,,,165,966,4379,1
1075,,,"108, 142-143",967,3107,1
1076,,,100,968,1164,1
1077,,,36-37,969,795,1
1078,,,53-54,970,2445,1
1079,,,61-62,971,625,1
1080,,,42,972,2736,1
1081,,,"147, 150",973,4400,1
1082,,,61,974,102,1
1083,,,"42-43, 114",975,3141,1
1084,,,37,976,938,1
1085,,,229-233,977,791,1
1086,,,256-257,978,245,1
1087,,,38,979,1547,1
1088,,,"185, 198",980,4377,1
1089,,,"63, 93-94",981,232,1
1090,,,153-154,982,4472,1
1091,,,"181, 287",983,3786,1
1092,,,"123, 160-161",984,4384,1
1093,,,61,985,1534,1
1094,,,43-44,986,957,1
1095,,,101-102,987,4391,1
1096,,,128,987,1776,1
1097,,,29,988,612,1
1098,,,230,989,3873,1
1099,,,274,989,4363,1
1100,,,100,990,762,1
1101,,,"9, 10",991,4347,1
1102,,,214,992,2033,1
1103,,,80,993,294,1
1104,,,passim,994,149,1
1105,,,58,995,2005,1
1106,,,88,996,4459,1
1107,,,263,998,1064,1
1108,,,"23, 78",999,184,1
1109,,,23,1000,3319,1
1110,,,27,1001,228,1
1111,,,71-72,1002,4428,1
1112,,,652,1003,1404,1
1113,,,"102, 108",1004,4358,1
1114,,,33,1005,4401,1
1115,,,"43, 131",1006,1167,1
1116,,,101,1006,1244,1
1117,,,"39-40, 98",1007,695,1
1118,,,19-20,1008,4014,1
1119,,,"197, 370-374",1009,687,1
1120,,,64,1010,4480,1
1121,,,"81, 82, 92",1011,4327,1
1122,,,35-36,1012,62,1
1123,,,passim,1013,1031,1
1124,,,111-114,1014,3997,1
1125,,,291,1014,4388,1
1126,,,passim,1015,427,1
1127,,,549,1016,86,1
1128,,,28-29,1017,3910,1
1129,,,244,1018,455,1
1130,,,119-121,1019,935,1
1131,,,"105, 112",1020,1231,1
1132,,,143,1021,1115,1
1133,,,passim,1022,1110,1
1134,,,308,1023,824,1
1135,,,66,1024,4409,1
1136,,,103-104,1024,4396,1
1137,,,passim,1025,3275,1
1138,,,110,1026,533,1
1139,,,110,1026,3517,1
1140,,,"67, 76-77",1027,4487,1
1141,,,"128-130, 149-150",1028,327,1
1142,,,passim,1029,1222,1
1143,,,187-193,1030,1221,1
1144,,,"28, 40",1031,4412,1
1145,,,78-79,1033,4385,1
1146,,,306-307,1033,4320,1
1147,,,passim,1034,172,1
1148,,,148,1035,1034,1
1149,,,"143, 145",1036,2114,1
1150,,,"147, 178",1037,4356,1
1151,,,40-42,1038,4319,1
1152,,,79,1038,4419,1
1153,,,38,1039,4457,1
1154,,,115,1040,367,1
1155,,,139,1041,2823,1
1156,,,288,1042,3485,1
1157,,,52,1043,1355,1
1158,,,23,1044,4414,1
1159,,,165,1045,2887,1
1160,,,167-168,1047,1948,1
1161,,,238,1047,4330,1
1162,,,"35, 152, 334",1048,1385,1
1163,,,154,1049,4134,1
1164,,,229,1050,3595,1
1165,,,27,1051,3080,1
1166,,,213,1051,1847,1
1167,,,247,1052,1511,1
1168,,,374-375,1052,4484,1
1169,,,"384, 418",1053,1669,1
1170,,,37,1054,4089,1
1171,,,19,1055,4138,1
1172,,,142,1056,565,1
1173,,,420,1057,3769,1
1174,,,375-379,1058,3199,1
1175,,,"25, 35",1059,2040,1
1176,,,"35, 139-143",1059,52,1
1177,,,412,1059,4430,1
1178,,,236-237,1060,785,1
1179,,,53-54,1061,844,1
1180,,,"55-57, 182-188",1062,3123,1
1181,,,21-22,1063,1820,1
1182,,,232,1063,1629,1
1183,,,184,1064,282,1
1184,,,132,1065,218,1
1185,,,"149, 178-179",1066,193,1
1186,,,29-30,1067,2304,1
1187,,,"73, 103",1068,866,1
1188,,,67,1069,120,1
1189,,,208,1070,210,1
1190,,,"385, 391",1071,4345,1
1191,,,"22, 31",1072,3880,1
1192,,,71,1073,3582,1
1193,,,13,1075,4507,1
1194,,,135,1076,145,1
1195,,,332-333,1076,74,1
1196,,,65,1077,2118,1
1197,,,160-168,1078,2014,1
1198,,,"117, 118-120",1079,2457,1
1199,,,161-162,1079,4387,1
1200,,,136-137,1080,524,1
1201,,,45,1081,3192,1
1202,,,"143, 145",1082,2732,1
1203,,,176-177,1083,2392,1
1204,,,,1084,4311,1
1205,,,392-395,1085,4375,1
1206,,,64,1086,4268,1
1207,,,202,1087,2889,1
1208,,,70,1088,79,1
1209,,,,1090,3436,1
1210,,,37,1091,4381,1
1211,,,119,1092,4452,1
1212,,,228-229,1093,1922,1
1213,,,441,1094,3189,1
1214,,,50-51,1095,4425,1
1215,,,86-88,1095,1121,1
1216,,,158,1095,778,1
1217,,,"100, 105",1096,2959,1
1218,,,305,1097,4508,1
1219,,,150-152,1098,4456,1
1220,,,32,1099,852,1
1221,,,"79-82, ",1100,4423,1
1222,,,"163, 204",1101,3530,1
1223,,,"101, 117",1102,4444,1
1224,,,"57-58, 253",1103,386,1
1225,,,83,76566,4441,1
1226,,,534,1104,1315,1
1227,,,506,1105,2406,1
1229,,,239,1107,950,1
1230,,,"13, 58-59, 164",1108,817,1
1231,,,188,1109,2769,1
1232,,,43,1111,4369,1
1233,,,205-206,1112,1380,1
1234,,,"12, 47",1113,2719,1
1235,,,"339, 343",1114,335,1
1236,,,"64, 67",1115,4498,1
1237,,,109,1116,4383,1
1238,,,"471, 477",1117,1483,1
1239,,,82,1118,2323,1
1240,,,217,1119,4408,1
1241,,,"20, 56",1120,1,1
1242,,,67,1121,639,1
1243,,,80,1122,1351,1
1244,,,28,1123,3516,1
1245,,,154,1124,3401,1
1246,,,134,1125,176,1
1247,,,12-13,1126,2764,1
1248,,,"274-275, 282",1127,1012,1
1249,,,397-400,1128,2460,1
1250,,,"69, 180, 184-186, 201",1129,3536,1
1251,,,203,1130,3395,1
1252,,,"43, 54",1131,492,1
1253,,,29,1132,1843,1
1254,,,218,1133,142,1
1255,,,76-77,1134,4340,1
1256,,,"27, 87",1135,1990,1
1257,,,"162, 164",1135,2081,1
1258,,,33,1136,2321,1
1259,,,116-117,1137,980,1
1260,,,216-218,1138,233,1
1261,,,passim,1138,3047,1
1262,,,"203, 220",1139,1411,1
1263,,,"728, 740",1140,3778,1
1264,,,66-67,1141,584,1
1265,,,40,1143,2171,1
1266,,,59-60,1144,4336,1
1267,,,"92-99, 102-103",1145,2681,1
1268,,,31,1146,991,1
1269,,,"77-78, 293, 296",1147,3572,1
1270,,,180,1148,1032,1
1271,,,39,1149,219,1
1272,,,"24-25, 44-45, 84",1150,4370,1
1273,,,70-71,1151,1195,1
1274,,,"137, 145-147",1152,3136,1
1275,,,361,1153,4364,1
1276,,,passim,1153,4333,1
1277,,,"65, 66-67, 136",1154,4376,1
1278,,,"77, 136",1155,3797,1
1279,,,410,1156,4404,1
1280,,,88,1158,4442,1
1281,,,"172-173, 283-284",1158,2151,1
1282,,,"148, 150",1159,725,1
1283,,,"51, 138",1160,3332,1
1284,,,78-79,1161,91,1
1285,,,25,1162,3970,1
1286,,,333,1163,1621,1
1287,,,"43, 47",1164,3142,1
1288,,,"12, 60",1165,594,1
1289,,,183-184,1166,2775,1
1290,,,"518-519, 532, 538-541",1167,474,1
1291,,,"312, 315",1168,4406,1
1292,,,22,1169,167,1
1293,,,55-57,1169,4490,1
1294,,,49,1170,3583,1
1295,,,382,1171,3278,1
1296,,,29,1172,4476,1
1297,,,"17, 18",1173,1522,1
1298,,,"42-43, 320",1174,1473,1
1299,,,81-82,1175,477,1
1300,,,passim,1177,4344,1
1301,,,35-36,1178,3538,1
1302,,,165,1179,1041,1
1303,,,658,1180,4460,1
1304,,,"37, passim",1181,3223,1
1305,,,"194, 199",1183,476,1
1306,,,"22, 23, 37-38",1184,4493,1
1307,,,199-200,1185,4290,1
1308,,,524,1186,123,1
1309,,,55,1187,3883,1
1310,,,42,1188,4505,1
1311,,,9-10,1189,4509,1
1312,,,521-524,1190,2430,1
1313,,,106,1191,2931,1
1314,,,"387, 389-390",1192,96,1
1315,,,440,1193,4499,1
1316,,,523,1193,4503,1
1317,,,"145, 158",1194,4392,1
1318,,,passim,1195,4435,1
1319,,,55-56,1197,4395,1
1320,,,95-96,1198,2135,1
1321,,,62-64,1199,2665,1
1322,,,294,1199,3948,1
1323,,,212-213,1200,2082,1
1324,,,69-70,1201,4393,1
1325,,,"109, 120",1201,2540,1
1326,,,"20, 134-137, 153-154",1202,4461,1
1327,,,163-167,1202,4389,1
1328,,,137,1203,4463,1
1329,,,53-56,1204,4495,1
1330,,,278,1205,2152,1
1331,,,124,1206,604,1
1332,,,206,1207,4478,1
1333,,,"208, 226",1208,3387,1
1334,,,24,1209,4422,1
1335,,,124-125,1210,4353,1
1336,,,76,1211,2684,1
1337,,,236,1212,1122,1
1338,,,"44, 69",1213,637,1
1339,,,"19, 29-30",1214,3491,1
1340,,,138-139,1214,4506,1
1341,,,164,1215,1834,1
1342,,,305,1216,357,1
1343,,,305,1216,359,1
1344,,,12,1217,3737,1
1345,,,207,1218,1988,1
1346,,,559,1219,2584,1
1347,,,234,1220,2424,1
1348,,,214,1221,575,1
1349,,,251,1221,1273,1
1350,,,"84, 280",1222,4040,1
1351,,,"73-75, 77",1223,223,1
1352,,,408,1223,1230,1
1353,,,182,1224,1048,1
1354,,,453-454,1225,212,1
1355,,,125,1226,303,1
1356,,,442-448,1227,2282,1
1357,,,38,1228,4510,1
1358,,,43,1228,1065,1
1359,,,66,1228,4497,1
1360,,,330-332,1229,3820,1
1361,,,53-54,1230,23,1
1362,,,483,1231,1154,1
1363,,,222,1232,3358,1
1364,,,12,1234,1514,1
1365,,,89,1235,514,1
1366,,,356,1237,421,1
1367,,,"10, 80-81",1238,1786,1
1368,,,67,1239,4342,1
1369,,,82-94,1240,1206,1
1370,,,"24, 91",1241,3133,1
1371,,,"108, 149-153, 232-237, 242",1242,2616,1
1372,,,221,1242,826,1
1373,,,469,1242,4331,1
1374,,,80,1243,1379,1
1375,,,320,1244,4424,1
1376,,,276,1245,2648,1
1377,,,139,1246,1141,1
1378,,,101,1247,711,1
1379,,,186,1248,566,1
1380,,,"263-264, 269",1249,2120,1
1381,,,"36-37, 172-173, 322",1251,247,1
1382,,,passim,1252,1744,1
1383,,,"54, 70",1253,1482,1
1384,,,"80-81, passim",1254,3822,1
1385,,,88-89,1255,4443,1
1386,,,"343, 357-358",1256,4491,1
1387,,,227,1257,3549,1
1388,,,70,1259,571,1
1389,,,"89, 104",1260,818,1
1390,,,75,1261,4324,1
1391,,,41-43,1262,1375,1
1392,,,76,1263,4337,1
1393,,,121,1263,736,1
1394,,,366-372,1263,4426,1
1395,,,77,1264,64,1
1396,,,22,1265,4482,1
1397,,,314,1266,1126,1
1398,,,131-132,1267,4326,1
1399,,,157-158,1268,3338,1
1400,,,211,1269,406,1
1401,,,99-98,1270,190,1
1402,,,371-373,1271,205,1
1403,,,275-276,1272,262,1
1404,,,"43, 63",1273,2277,1
1405,,,177,1274,549,1
1406,,,"225, 241",1275,2466,1
1407,,,"211-215, 220-226",1276,2687,1
1408,,,36,1277,4500,1
1409,,,"105, 111",1278,708,1
1410,,,"436, 446",1279,1037,1
1411,,,71-72,1280,2927,1
1412,,,165,1280,1949,1
1413,,,73-74,1281,603,1
1414,,,192-197,1282,348,1
1415,,,247,1283,1504,1
1416,,,"96, 118, 123, 141f., 182",1284,1101,1
1417,,,114-116,1285,1333,1
1418,,,"203f., 207f.",1285,2688,1
1419,,,"70, 89, 138, 158",1286,2230,1
1420,,,"160, 188f.",1287,3799,1
1421,,,"55, 265-269",1288,707,1
1422,,,"380f., 674f., 819f.",1289,3112,1
1423,,,"108-111, 127-130, 140-143",1290,4335,1
1424,,,200-202,1291,2423,1
1425,,,,1292,1030,1
1426,,,47-58,1292,4413,1
1427,,,"30, 41, 108f.",1293,1132,1
1428,,,46,1294,3514,1
1429,,,46,1295,1953,1
1430,,,"55, 70, 76f.",1295,872,1
1431,,,239-243,1296,178,1
1432,,,"222, 239, 381f.",1297,2958,1
1433,,,"257, 328",1298,1396,1
1434,,,47,1300,1054,1
1435,,,235,1301,722,1
1436,,,380,1301,1971,1
1437,,,"257, 301f.",1302,921,1
1438,,,59,1303,691,1
1439,,,67-69,1304,1225,1
1440,,,124-9,1304,973,1
1441,,,32-40,1305,629,1
1442,,,,1306,4604,1
1443,,,325,1306,1597,1
1444,,,"29, 31",1307,436,1
1445,,,"91, 152",1308,4591,1
1446,,,"56f., 172ff., 179-183",1309,1086,1
1447,,,235,1310,1094,1
1448,,,"44, 77",1312,1214,1
1449,,,"22, 58, 62, 189",1313,590,1
1450,,,"53-55, 185, 242",1314,1939,1
1451,,,292-297,1315,2124,1
1452,,,"83, 160, 184f.",1317,485,1
1453,,,1607-37,1318,4575,1
1454,,,"53f., 64",1319,1498,1
1455,,,"88, 112",1319,207,1
1456,,,"135, 163",1320,4585,1
1457,,,110-114,1321,4607,1
1458,,,263-265,1321,598,1
1459,,,"205, 210f.",1322,4317,1
1460,,,"17, 24",1323,4570,1
1461,,,35,1323,4602,1
1462,,,318-320,1324,1173,1
1463,,,361,1324,4581,1
1464,,,275-281,1325,4584,1
1466,,,"17, 27f.",1327,116,1
1467,,,629-631,1328,349,1
1468,,,1891,1329,4596,1
1469,,,19f,1330,4586,1
1470,,,184,1330,1285,1
1471,,,292-294,1331,1266,1
1472,,,242,1332,1176,1
1473,,,61,1334,239,1
1474,,,"67-69, 201-216",1335,4582,1
1475,,,48-51,1336,3403,1
1476,,,313-316,1337,1060,1
1477,,,"128f., 133",1338,944,1
1478,,,59f.,1339,266,1
1479,,,109f.,1340,3922,1
1480,,,"117, 151",1341,3190,1
1481,,,231,1341,4427,1
1482,,,"97, 178f.",1342,760,1
1483,,,201-203,1343,1326,1
1484,,,144,1344,4418,1
1485,,,290,1345,1350,1
1486,,,336-339,1346,2553,1
1487,,,"219, 245",1347,2244,1
1488,,,86,1348,168,1
1489,,,"60, 70, 123",1349,4600,1
1490,,,315-321,1349,1279,1
1491,,,121,1350,3107,1
1492,,,239-242,1352,795,1
1493,,,"52, 178, 184",1353,2445,1
1494,,,"75, 82f., 129",1354,625,1
1495,,,"257, 259, 401",1356,245,1
1496,,,"118-121, 186",1357,232,1
1497,,,105,1359,4605,1
1498,,,141,1359,4576,1
1499,,,186,1359,3462,1
1500,,,"46f., 61",1360,612,1
1501,,,31-34,1361,1995,1
1502,,,"162, 186",1362,4363,1
1503,,,37,1363,762,1
1504,,,220-222,1364,886,1
1505,,,"158-160, 200",1365,1064,1
1506,,,"23f., 179f.",1366,184,1
1507,,,321,1367,3376,1
1508,,,111-117,1368,4595,1
1509,,,33,1369,695,1
1510,,,124f.,1370,4480,1
1511,,,"191f., 234-237",1372,455,1
1512,,,"144, 183f.",1375,1115,1
1513,,,"229-231, 233-236",1376,4578,1
1514,,,"51, 92f.",1378,533,1
1515,,,159f.,1379,327,1
1516,,,397,1381,1374,1
1517,,,101,1382,2823,1
1518,,,"162f., 212-215, 230-234",1384,2887,1
1519,,,40,1385,4587,1
1520,,,"73, 139",1385,4588,1
1521,,,181,1386,4566,1
1522,,,239-242,1387,3080,1
1523,,,142,1388,565,1
1524,,,"416, 425",1389,3769,1
1525,,,325,1390,3199,1
1526,,,460-464,1391,52,1
1527,,,310,1392,785,1
1528,,,"56f., 79, 94",1393,844,1
1529,,,435-439,1394,3123,1
1530,,,"121, 128",1395,218,1
1531,,,"50, 108, 123, 128",1397,4507,1
1532,,,111,1399,107,1
1533,,,"79, 155",1400,524,1
1534,,,174-178,1401,3328,1
1535,,,"43, 189, 241",1402,1922,1
1536,,,"327, 330, 349, 373-375",1403,3189,1
1537,,,"53, 60",1404,4425,1
1538,,,"88f., 119",1404,778,1
1539,,,"13, 110",1405,852,1
1540,,,53,1405,1773,1
1541,,,161f.,1406,3530,1
1542,,,516,1407,386,1
1543,,,48,1408,189,1
1544,,,162,1410,950,1
1545,,,43f.,1411,296,1
1546,,,164-166,1412,817,1
1547,,,"15f., 62",1414,1,1
1548,,,77f.,1415,639,1
1549,,,"24-27, 60f., 94f.",1416,345,1
1550,,,"84, 87, 223, 229",1417,1012,1
1551,,,"45, 54f.",1418,492,1
1552,,,283f.,1419,142,1
1553,,,100f.,1420,4593,1
1554,,,249-251,1420,1990,1
1555,,,35,1421,2321,1
1556,,,"64, 71",1422,3047,1
1557,,,46f.,1423,4601,1
1558,,,"67, 69",1424,584,1
1559,,,42-46,1425,3766,1
1560,,,262-264,1426,2171,1
1561,,,"145f., 150, 157",1427,991,1
1562,,,"158, 163-165",1428,219,1
1563,,,"42, 52-55, 83",1429,4370,1
1564,,,1109,1431,4606,1
1565,,,336-339,1432,1204,1
1566,,,85,1433,3368,1
1567,,,"295f., 421",1433,2151,1
1568,,,79,1434,3791,1
1569,,,"172, 190",1435,91,1
1570,,,8-15,1436,594,1
1571,,,"256f., 265-267",1437,474,1
1572,,,"29f., 80-95",1438,4580,1
1573,,,404-407,1440,698,1
1574,,,108-110,1441,4344,1
1575,,,"83, 92, 119, 185, 226f.",1442,3562,1
1576,,,327,1443,1041,1
1577,,,"128, 356",1444,4569,1
1578,,,"90, 161, 190f.",1445,476,1
1579,,,"296, 364-367, 372",1446,123,1
1580,,,"81, 85",1447,4568,1
1581,,,"268, 292-296",1448,2430,1
1582,,,"255f., 360, 491",1449,96,1
1583,,,270f.,1450,744,1
1584,,,216,1451,4395,1
1585,,,80f.,1452,2135,1
1586,,,154-157,1453,4461,1
1587,,,221,1453,4583,1
1588,,,51,1454,4603,1
1589,,,"114-117, 136f.",1455,618,1
1590,,,"47, 88, 97",1456,2684,1
1591,,,51,1457,2607,1
1592,,,156,1457,4590,1
1593,,,193,1457,1175,1
1594,,,154,1458,1273,1
1595,,,211,1458,575,1
1596,,,373-376,1460,1065,1
1597,,,500-505,1461,3077,1
1598,,,67f.,1462,23,1
1599,,,"224f., 269-271",1463,3358,1
1600,,,"27f., 55f.",1465,514,1
1601,,,"54, 57",1466,156,1
1602,,,"98f., 218",1467,686,1
1603,,,"37, 73, 139",1468,1786,1
1604,,,373f.,1468,3949,1
1605,,,227-229,1469,3133,1
1606,,,88f.,1470,4592,1
1607,,,74-76,1471,4513,1
1608,,,"149-151, 204",1472,615,1
1609,,,"5, 101-103",1473,711,1
1610,,,212,1474,3549,1
1611,,,273-279,1474,4573,1
1612,,,45,1476,1619,1
1613,,,"103, 282, 303",1476,190,1
1614,,,264-268,1477,262,1
1615,,,69f.,1478,44,1
1616,,,354f.,1479,1205,1
1617,,,"132-134, 237",1481,2687,1
1618,,,99f.,1482,708,1
1619,,,"106, 151, 167",1483,3480,1
1620,,,"67, 84f.",1485,2927,1
1621,,,194,1489,348,1
1622,,,"66, 247",1490,1504,1
1623,,,118,1491,1101,1
1624,,,207f.,1492,2688,1
1625,,,"70, 158",1493,2230,1
1626,,,"85, 160",1494,3799,1
1627,,,214,1494,4577,1
1628,,,265,1495,707,1
1629,,,377,1495,4589,1
1630,,,674f.,1496,3112,1
1631,,,"87, 606",1497,248,1
1632,,,"131-136, 142f.",1498,4335,1
1633,,,201,1499,2423,1
1634,,,,1500,1030,1
1635,,,44-50,1500,4413,1
1636,,,37,1501,1132,1
1637,,,23,1502,3514,1
1638,,,"55, 74f.",1503,872,1
1639,,,242f.,1504,178,1
1640,,,438,1505,2958,1
1641,,,126f.,1506,802,1
1642,,,328,1507,1396,1
1643,,,54,1508,3392,1
1644,,,47,1509,1054,1
1645,,,63-66,1510,4572,1
1646,,,235,1510,722,1
1647,,,380,1510,1971,1
1648,,,202,1511,921,1
1649,,,58,1512,691,1
1650,,,170,1513,1372,1
1651,,,67,1514,1225,1
1652,,,"32-40, 416, 456",1515,629,1
1653,,,"82, 100f.",1516,3101,1
1654,,,119,1516,399,1
1655,,,325,1517,1597,1
1656,,,31,1518,436,1
1657,,,197,1519,4591,1
1658,,,"9f., 100, 114",1520,718,1
1659,,,"56f., 172-183",1521,1086,1
1660,,,"59, 229-232",1522,1094,1
1661,,,76,1523,1258,1
1662,,,179,1524,472,1
1663,,,443,1524,3085,1
1664,,,105,1525,4594,1
1665,,,405,1525,1347,1
1666,,,58,1526,590,1
1667,,,53f.,1527,1939,1
1668,,,"291-295, 298",1528,2124,1
1669,,,47,1529,1196,1
1670,,,94,1530,2590,1
1671,,,"101, 104",1531,730,1
1672,,,1616-1618,1532,4575,1
1673,,,88,1533,207,1
1674,,,145-147,1534,4585,1
1675,,,265,1535,598,1
1676,,,85,1536,4475,1
1677,,,162,1536,2853,1
1678,,,"205, 210f.",1537,4317,1
1679,,,17,1538,4570,1
1680,,,26-52,1539,4581,1
1681,,,319,1539,1173,1
1682,,,279-283,1540,4584,1
1684,,,349,1543,4567,1
1685,,,28,1544,116,1
1686,,,629f.,1545,349,1
1687,,,1888-1892,1546,4596,1
1688,,,19f,1547,4586,1
1689,,,184,1547,1285,1
1690,,,293,1548,1266,1
1691,,,188,1549,4450,1
1692,,,242,1550,1176,1
1693,,,,1551,4341,1
1694,,,,1551,606,1
1695,,,302,1551,4579,1
1696,,,49,1552,239,1
1697,,,66,1553,3100,1
1698,,,67-69,1553,4582,1
1699,,,49-51,1554,3403,1
1700,,,26,1555,1090,1
1701,,,"178-183, 191-193",1555,323,1
1702,,,315,1556,1060,1
1703,,,128f.,1557,944,1
1704,,,"48, 59",1558,266,1
1705,,,109,1559,3922,1
1706,,,151,1560,3190,1
1707,,,230,1560,4427,1
1708,,,178f.,1561,760,1
1709,,,116f.,1562,1326,1
1710,,,109,1563,610,1
1711,,,201,1564,4418,1
1712,,,"288f., 292f.",1565,1350,1
1713,,,336-339,1566,2553,1
1714,,,245,1567,2244,1
1715,,,"84f., 88",1568,168,1
1716,,,317-319,1569,1279,1
1717,,,"102, 121",1570,3107,1
1718,,,21,1571,1164,1
1719,,,,1572,2728,1
1720,,,"140f., 144",1572,797,1
1721,,,240,1572,795,1
1722,,,"178, 184",1573,2445,1
1723,,,129,1574,625,1
1724,,,242f.,1575,3141,1
1725,,,144,1576,2767,1
1726,,,259,1577,245,1
1727,,,121,1578,232,1
1728,,,341,1579,1208,1
1729,,,141,1580,4576,1
1730,,,46f.,1581,612,1
1731,,,34,1582,1995,1
1732,,,162-164,1583,4363,1
1733,,,37,1584,762,1
1734,,,171f.,1585,886,1
1735,,,80f.,1586,294,1
1736,,,"158f., 188",1587,1064,1
1737,,,179,1588,184,1
1738,,,321,1589,3376,1
1739,,,"179, 198",1590,1293,1
1740,,,694,1590,1404,1
1741,,,"75, 106-108",1591,4595,1
1742,,,"33, 42, 314",1592,695,1
1743,,,374,1593,687,1
1744,,,125,1594,4480,1
1745,,,36,1595,62,1
1746,,,"228f., 234-236",1597,455,1
1747,,,453,1599,2009,1
1748,,,183,1600,1115,1
1749,,,45,1601,1110,1
1750,,,233-236,1601,4578,1
1751,,,306,1602,824,1
1752,,,92,1603,533,1
1753,,,357,1604,327,1
1754,,,"466, 555",1606,1374,1
1755,,,"212-215, 232",1608,2887,1
1756,,,35,1610,4587,1
1757,,,73,1610,4588,1
1758,,,175,1610,1948,1
1759,,,117f.,1611,4566,1
1760,,,308,1611,1385,1
1761,,,240,1612,3080,1
1762,,,142,1613,565,1
1763,,,425,1614,3769,1
1764,,,"306-308, 325",1615,3199,1
1765,,,462-464,1616,52,1
1766,,,218-220,1617,785,1
1767,,,55,1618,844,1
1768,,,436-438,1619,3123,1
1769,,,55,1620,4574,1
1770,,,132,1620,218,1
1771,,,"129, II, 82",1621,866,1
1772,,,67f.,1622,120,1
1773,,,221,1623,210,1
1774,,,128,1624,4507,1
1775,,,66f.,1625,2118,1
1776,,,111,1626,107,1
1777,,,45f.,1627,524,1
1778,,,175,1628,3328,1
1779,,,43,1629,1922,1
1780,,,349,1630,3189,1
1781,,,53,1631,4425,1
1782,,,64,1632,30,1
1783,,,110,1633,852,1
1784,,,161,1634,3530,1
1785,,,"517, 542",1635,386,1
1786,,,66,1636,189,1
1787,,,115,1637,4313,1
1788,,,280,1638,950,1
1789,,,43,1639,296,1
1790,,,164f.,1640,817,1
1791,,,"79, 188, 268",1641,1380,1
1792,,,344f.,1642,335,1
1793,,,62,1643,1,1
1794,,,77f.,1644,639,1
1795,,,24-27,1645,345,1
