pk,jsondata,name,description,markup_description,id,type,lang,version
11928,,isek1239,Isekiri,,gc-its,glottolog,en,1
11929,,itaw1240,Itawit,,gc-itv,glottolog,en,1
11930,,itza1241,Itza’,,gc-itz,glottolog,en,1
11931,,iumi1238,Iu Mien,,gc-ium,glottolog,en,1
11932,,ivat1242,Ivatan,,gc-ivv,glottolog,en,1
11933,,iwam1256,Iwam,,gc-iwm,glottolog,en,1
11934,,ixca1245,Ixcatec,,gc-ixc,glottolog,en,1
12087,,rumu1243,Rumu,,gc-klq,glottolog,en,1
11935,,ixil1253,"Ixil, Nebaj",,gc-ixi,glottolog,en,1
11936,,ixil1251,"Ixil, San Juan Cotzal",,gc-ixl,glottolog,en,1
11937,,ingr1248,Ingrian,,gc-izh,glottolog,en,1
11938,,izie1238,Izi-Ezaa-Ikwo-Mgbo,,gc-izi,glottolog,en,1
11939,,popt1235,"Jakalteko, Eastern",,gc-jac,glottolog,en,1
11940,,yabe1254,Yabem,,gc-jae,glottolog,en,1
11941,,jaka1246,"Jakalteko, Western",,gc-jai,glottolog,en,1
11942,,jama1262,Jamaican Creole English,,gc-jam,glottolog,en,1
11943,,java1254,Javanese,,gc-jav,glottolog,en,1
11944,,yany1243,Yanyuwa,,gc-jao,glottolog,en,1
11945,,yaqa1246,Yaqay,,gc-jaq,glottolog,en,1
11946,,jara1263,Jarawa,,gc-jar,glottolog,en,1
11947,,aran1237,Arandai,,gc-jbj,glottolog,en,1
11948,,djeo1235,Jabutí,,gc-jbt,glottolog,en,1
11949,,juku1254,Jukun Takum,,gc-jbu,glottolog,en,1
11950,,jebe1250,Jebero,,gc-jeb,glottolog,en,1
11951,,jehh1245,Jeh,,gc-jeh,glottolog,en,1
11952,,yeii1239,Yei,,gc-jei,glottolog,en,1
11953,,yelm1242,Yelmek,,gc-jel,glottolog,en,1
11954,,mane1266,Manem,,gc-jet,glottolog,en,1
11955,,jeha1242,Jehai,,gc-jhi,glottolog,en,1
11956,,toll1241,Tol,,gc-jic,glottolog,en,1
11957,,djin1251,Djingili,,gc-jig,glottolog,en,1
11958,,youl1235,"Jinuo, Youle",,gc-jiu,glottolog,en,1
11959,,shua1257,Shuar,,gc-jiv,glottolog,en,1
11960,,buyu1238,"Jinuo, Buyuan",,gc-jiy,glottolog,en,1
11961,,yamd1240,Yamdena,,gc-jmd,glottolog,en,1
11962,,jang1254,Jangshung,,gc-jna,glottolog,en,1
11963,,yems1235,Yemsa,,gc-jnj,glottolog,en,1
11964,,nucl1643,Japanese,,gc-jpn,glottolog,en,1
11965,,jaqa1244,Jaqaru,,gc-jqr,glottolog,en,1
11966,,japr1238,Japreria,,gc-jru,glottolog,en,1
11967,,japa1238,Japanese Sign Language,,gc-jsl,glottolog,en,1
11968,,jurc1239,Jurchen,,gc-juc,glottolog,en,1
11969,,juan1238,Juang,,gc-jun,glottolog,en,1
11970,,hupd1244,Hupdë,,gc-jup,glottolog,en,1
11971,,juru1256,Jurúna,,gc-jur,glottolog,en,1
11972,,jiar1239,Jiarong,,gc-jya,glottolog,en,1
11973,,kaba1278,Kabardian,,gc-kbd,glottolog,en,1
11974,,kara1467,Karakalpak,,gc-kaa,glottolog,en,1
11975,,kara1482,Kara,,gc-kah,glottolog,en,1
11976,,kala1400,Kalapuya,,gc-kyl,glottolog,en,1
11977,,xaas1235,Xaasongaxango,,gc-kao,glottolog,en,1
11978,,bezh1248,Bezhta,,gc-kap,glottolog,en,1
11979,,capa1241,Capanahua,,gc-kaq,glottolog,en,1
11980,,kase1253,Kasem,,gc-xsm,glottolog,en,1
11981,,katc1249,Katcha-Kadugli-Miri,,gc-xtc,glottolog,en,1
11982,,kawa1283,Kawaiisu,,gc-xaw,glottolog,en,1
11983,,kama1373,Kamayurá,,gc-kay,glottolog,en,1
11984,,kaza1248,Kazakh,,gc-kaz,glottolog,en,1
11985,,kadi1248,Kadiwéu,,gc-kbc,glottolog,en,1
11986,,cams1241,Camsá,,gc-kbh,glottolog,en,1
11987,,gras1249,"Koiari, Grass",,gc-kbk,glottolog,en,1
11988,,kane1243,Kanembu,,gc-kbl,glottolog,en,1
11989,,kabi1261,Kabiyé,,gc-kbp,glottolog,en,1
11990,,kama1370,Kamano,,gc-kbq,glottolog,en,1
11991,,kafa1242,Kafa,,gc-kbr,glottolog,en,1
11992,,dera1245,Dera,,gc-kbv,glottolog,en,1
11993,,apma1241,Ap Ma,,gc-kbx,glottolog,en,1
11994,,khan1273,Khanty,,gc-kca,glottolog,en,1
11995,,ngka1235,"Kanum, Ngkâlmpw",,gc-kcd,glottolog,en,1
11996,,tyap1238,Tyap,,gc-kcg,glottolog,en,1
11997,,kala1384,Kalanga,,gc-kck,glottolog,en,1
11998,,kela1255,Kela,,gc-kcl,glottolog,en,1
11999,,nubi1253,Nubi,,gc-kcn,glottolog,en,1
12000,,katl1237,Katla,,gc-kcr,glottolog,en,1
12001,,kaia1245,Kayan,,gc-kct,glottolog,en,1
12002,,kami1256,Kami,,gc-kcu,glottolog,en,1
12003,,kete1252,Kete,,gc-kcv,glottolog,en,1
12004,,yank1247,Yankunytjatjara,,gc-kdd,glottolog,en,1
12005,,mako1251,Makonde,,gc-kde,glottolog,en,1
12006,,temm1241,Tem,,gc-kdh,glottolog,en,1
12007,,kara1483,Karamojong,,gc-kdj,glottolog,en,1
12008,,kago1247,Kagoma,,gc-kdm,glottolog,en,1
12009,,kirg1245,Kyrgyz,,gc-kir,glottolog,en,1
12010,,kara1464,Karaim,,gc-kdr,glottolog,en,1
12011,,east1472,"Keres, Eastern",,gc-kee,glottolog,en,1
12012,,keii1239,Kei,,gc-kei,glottolog,en,1
12013,,kekc1242,Q'eqchi',,gc-kek,glottolog,en,1
12014,,keny1279,Kenyang,,gc-ken,glottolog,en,1
12015,,kera1255,Kera,,gc-ker,glottolog,en,1
12016,,kett1243,Ket,,gc-ket,glottolog,en,1
12017,,west2599,"Kewa, West",,gc-kew,glottolog,en,1
12018,,kukn1238,Kukna,,gc-kex,glottolog,en,1
12019,,koda1255,Kodava,,gc-kfa,glottolog,en,1
12020,,nort2699,"Kolami, Northwestern",,gc-kfb,glottolog,en,1
12021,,kond1295,Konda-Dora,,gc-kfc,glottolog,en,1
12022,,kota1263,Kota,,gc-kfe,glottolog,en,1
12023,,koya1251,Koya,,gc-kff,glottolog,en,1
12024,,kinn1249,Kinnauri,,gc-kfk,glottolog,en,1
12025,,kork1243,Korku,,gc-kfq,glottolog,en,1
12026,,kuma1273,Kumaoni,,gc-kfy,glottolog,en,1
12027,,koro1298,Koromfé,,gc-kfz,glottolog,en,1
12028,,kusu1250,Kusunda,,gc-kgg,glottolog,en,1
12029,,gama1251,"Kham, Gamale",,gc-kgj,glottolog,en,1
12030,,kaiw1246,Kaiwá,,gc-kgk,glottolog,en,1
12031,,kron1241,Krongo,,gc-kgo,glottolog,en,1
12032,,kain1272,Kaingang,,gc-kgp,glottolog,en,1
12033,,kamo1255,Kamoro,,gc-kgq,glottolog,en,1
12034,,abun1252,Abun,,gc-kgr,glottolog,en,1
12035,,kumb1268,Kumbainggar,,gc-kgs,glottolog,en,1
12036,,kalm1243,Kalmyk-Oirat,,gc-xal,glottolog,en,1
12037,,kura1250,Kuranko,,gc-knk,glottolog,en,1
12038,,luuu1242,Lü,,gc-khb,glottolog,en,1
12039,,tuka1248,Tukang Besi North,,gc-khc,glottolog,en,1
12040,,badi1247,"Kanum, Bädi",,gc-khd,glottolog,en,1
12041,,koro1312,Korowai,,gc-khe,glottolog,en,1
12042,,khas1269,Khasi,,gc-kha,glottolog,en,1
12043,,halh1238,"Mongolian, Halh",,gc-khk,glottolog,en,1
12044,,lusi1240,Lusi,,gc-khl,glottolog,en,1
12045,,kuoo1238,Kuo,,gc-xuo,glottolog,en,1
12046,,koyr1240,"Songhay, Koyra Chiini",,gc-khq,glottolog,en,1
12047,,khar1287,Kharia,,gc-khr,glottolog,en,1
12048,,khva1239,Khvarshi,,gc-khv,glottolog,en,1
12049,,khow1242,Khowar,,gc-khw,glottolog,en,1
12050,,kimm1246,Kim,,gc-kia,glottolog,en,1
12051,,kick1244,Kickapoo,,gc-kic,glottolog,en,1
12052,,kima1246,Kimaghima,,gc-kig,glottolog,en,1
12053,,kits1249,Kitsai,,gc-kii,glottolog,en,1
12054,,kili1267,Kilivila,,gc-kij,glottolog,en,1
12055,,kamb1297,Kamba,,gc-kam,glottolog,en,1
12056,,kara1462,Karagas,,gc-kim,glottolog,en,1
12057,,kete1254,Ketengban,,gc-xte,glottolog,en,1
12058,,kiow1266,Kiowa,,gc-kio,glottolog,en,1
12059,,huba1236,Huba,,gc-hbb,glottolog,en,1
12060,,kiku1240,Gikuyu,,gc-kik,glottolog,en,1
12061,,nort2930,"Kiwai, Northeast",,gc-kiw,glottolog,en,1
12062,,kiri1256,Kirikiri,,gc-kiy,glottolog,en,1
12063,,qanj1241,"Q'anjob'al, Eastern",,gc-kjb,glottolog,en,1
12064,,coas1295,"Konjo, Coastal",,gc-kjc,glottolog,en,1
12065,,sout2949,"Kiwai, Southern",,gc-kjd,glottolog,en,1
12066,,kisa1266,Kisar,,gc-kje,glottolog,en,1
12067,,khmu1256,Khmu,,gc-kjg,glottolog,en,1
12068,,khak1248,Khakas,,gc-kjh,glottolog,en,1
12069,,khin1240,Khinalugh,,gc-kjj,glottolog,en,1
12070,,kunj1245,Kunjen,,gc-kjn,glottolog,en,1
12071,,pwoe1235,"Karen, Pwo Eastern",,gc-kjp,glottolog,en,1
12072,,west2632,"Keres, Western",,gc-kjq,glottolog,en,1
12073,,east2516,"Kewa, East",,gc-kjs,glottolog,en,1
12074,,kash1280,Kashaya,,gc-kju,glottolog,en,1
12075,,nucl1305,Kannada,,gc-kan,glottolog,en,1
12076,,kagu1239,Kagulu,,gc-kki,glottolog,en,1
12077,,koko1269,Kokota,,gc-kkk,glottolog,en,1
12078,,kosa1249,"Yale, Kosarek",,gc-kkl,glottolog,en,1
12079,,kore1280,Korean,,gc-kor,glottolog,en,1
12080,,teke1280,Teke-Kukuya,,gc-kkw,glottolog,en,1
12081,,gugu1255,Guguyimidjir,,gc-kky,glottolog,en,1
12082,,klam1254,Klamath-Modoc,,gc-kla,glottolog,en,1
12083,,kili1268,Kiliwa,,gc-klb,glottolog,en,1
12084,,gami1243,Gamilaraay,,gc-kld,glottolog,en,1
12085,,kulu1253,Kulung,,gc-kle,glottolog,en,1
12086,,turk1303,"Khalaj, Turkic",,gc-klj,glottolog,en,1
12088,,khal1275,Khaling,,gc-klr,glottolog,en,1
12089,,kala1372,Kalasha,,gc-kls,glottolog,en,1
12090,,klao1243,Klao,,gc-klu,glottolog,en,1
12091,,konn1242,Konni,,gc-kma,glottolog,en,1
12092,,sout2741,"Dong, Southern",,gc-kmc,glottolog,en,1
12093,,kate1253,Kâte,,gc-kmg,glottolog,en,1
12094,,kala1397,Kalam,,gc-kmh,glottolog,en,1
12095,,kuma1274,Kumarbhag Paharia,,gc-kmj,glottolog,en,1
12096,,awtu1239,Awtuw,,gc-kmn,glottolog,en,1
12097,,kwom1262,Kwoma,,gc-kmo,glottolog,en,1
12098,,cent1989,"Khmer, Central",,gc-khm,glottolog,en,1
12099,,kemt1242,Kemtuik,,gc-kmt,glottolog,en,1
12100,,khor1269,Khorasani Turkish,,gc-kmz,glottolog,en,1
12101,,dera1248,Dera,,gc-kna,glottolog,en,1
12102,,kenu1236,Kenuzi-Dongola,,gc-kzh,glottolog,en,1
12103,,kank1243,Kankanaey,,gc-kne,glottolog,en,1
12104,,west2635,Akateko,,gc-knj,glottolog,en,1
12105,,konk1267,Konkani,,gc-knn,glottolog,en,1
12106,,kana1291,Kanamarí,,gc-knm,glottolog,en,1
12107,,kung1261,Kung-Ekoka,,gc-knw,glottolog,en,1
12108,,kany1247,Kanyok,,gc-kny,glottolog,en,1
12109,,kaci1244,Kacipo-Balesi,,gc-koe,glottolog,en,1
12110,,cogu1240,Kogi,,gc-kog,glottolog,en,1
12111,,komi1269,Komi-Permyak,,gc-koi,glottolog,en,1
12112,,komo1258,Komo,,gc-xom,glottolog,en,1
12113,,koon1244,Koongo,,gc-kng,glottolog,en,1
12114,,kols1241,Kölsch,,gc-ksh,glottolog,en,1
12115,,konk1269,Konkomba,,gc-xon,glottolog,en,1
12116,,lagw1237,Lagwan,,gc-kot,glottolog,en,1
12117,,koyu1237,Koyukon,,gc-koy,glottolog,en,1
12118,,curr1243,Curripaco,,gc-kpc,glottolog,en,1
12119,,libe1247,"Kpelle, Liberia",,gc-xpe,glottolog,en,1
12120,,kapi1249,Kapingamarangi,,gc-kpg,glottolog,en,1
12121,,cent2050,"Kanuri, Central",,gc-knc,glottolog,en,1
12122,,kara1500,Karajá,,gc-kpj,glottolog,en,1
12123,,kpan1246,Kpan,,gc-kpk,glottolog,en,1
12124,,koho1244,Koho,,gc-kpm,glottolog,en,1
12125,,ikpo1238,Ikposo,,gc-kpo,glottolog,en,1
12126,,kora1294,Korafe-Yegha,,gc-kpr,glottolog,en,1
12127,,tehi1237,Tehit,,gc-kps,glottolog,en,1
12128,,kara1474,Karata,,gc-kpt,glottolog,en,1
12129,,komi1268,Komi-Zyrian,,gc-kpv,glottolog,en,1
12130,,kobo1249,Kobon,,gc-kpw,glottolog,en,1
12131,,moun1252,"Koiali, Mountain",,gc-kpx,glottolog,en,1
12132,,kory1246,Koryak,,gc-kpy,glottolog,en,1
12133,,kups1238,Kupsabiny,,gc-kpz,glottolog,en,1
12134,,koit1244,Koitabu,,gc-kqi,glottolog,en,1
12135,,nort2765,"Kissi, Northern",,gc-kqs,glottolog,en,1
12136,,koor1239,Koorete,,gc-kqy,glottolog,en,1
12137,,kora1292,Korana,,gc-kqz,glottolog,en,1
12138,,kara1465,Balkar,,gc-krc,glottolog,en,1
12139,,kere1280,Kerek,,gc-krk,glottolog,en,1
12140,,kare1335,Karelian,,gc-krl,glottolog,en,1
12141,,kris1246,Isaka,,gc-ksi,glottolog,en,1
12142,,gbay1288,Gbaya,,gc-krs,glottolog,en,1
12143,,kryt1240,Kryts,,gc-kry,glottolog,en,1
12144,,sham1280,Shambala,,gc-ksb,glottolog,en,1
12145,,kuan1248,Kuanua,,gc-ksd,glottolog,en,1
12146,,bafi1243,Bafia,,gc-ksf,glottolog,en,1
12147,,kash1277,Kashmiri,,gc-kas,glottolog,en,1
12148,,kosr1238,Kosraean,,gc-kos,glottolog,en,1
12149,,kumy1244,Kumyk,,gc-kum,glottolog,en,1
12150,,kwaa1269,Kwaami,,gc-ksq,glottolog,en,1
12151,,sout2778,"Kisi, Southern",,gc-kss,glottolog,en,1
12152,,winy1241,Winyé,,gc-kst,glottolog,en,1
12153,,sgaw1245,"Karen, S'gaw",,gc-ksw,glottolog,en,1
12154,,keda1252,Kedang,,gc-ksx,glottolog,en,1
12155,,koka1244,Kokata,,gc-ktd,glottolog,en,1
12156,,kalk1246,Kalkutung,,gc-ktg,glottolog,en,1
12157,,kari1311,Karitiâna,,gc-ktn,glottolog,en,1
12158,,kuot1243,Kuot,,gc-kto,glottolog,en,1
12159,,kitu1246,Kituba,,gc-ktu,glottolog,en,1
12160,,east1236,"Katu, Eastern",,gc-ktv,glottolog,en,1
12161,,kato1244,Kato,,gc-ktw,glottolog,en,1
12162,,juho1239,Ju|'hoan,,gc-ktz,glottolog,en,1
12163,,bord1248,"Kuna, Border",,gc-kvn,glottolog,en,1
12164,,gwic1235,Gwich'in,,gc-gwi,glottolog,en,1
12165,,kuma1280,Kuman,,gc-kue,glottolog,en,1
12166,,west2398,"Katu, Western",,gc-kuf,glottolog,en,1
12167,,kuna1268,Kunama,,gc-kun,glottolog,en,1
12168,,kute1249,Kutenai,,gc-kut,glottolog,en,1
12169,,kuni1267,Kunimaipa,,gc-kup,glottolog,en,1
12170,,kari1312,Karipuna,,gc-kari1312,glottolog,en,1
12171,,uppe1438,"Kuskokwim, Upper",,gc-kuu,glottolog,en,1
12172,,kunz1244,Kunza,,gc-kuz,glottolog,en,1
12173,,bagv1239,Bagvalal,,gc-kva,glottolog,en,1
12174,,kove1237,Kove,,gc-kvc,glottolog,en,1
12175,,kuii1253,Kui,,gc-kvd,glottolog,en,1
12176,,kuni1265,Kuni-Boazi,,gc-kvg,glottolog,en,1
12177,,kore1273,Korean Sign Language,,gc-kvk,glottolog,en,1
12178,,kuru1302,Kurux,,gc-kru,glottolog,en,1
12179,,dobe1238,Dobel,,gc-kvo,glottolog,en,1
12180,,kola1285,Kola,,gc-kvv,glottolog,en,1
12181,,wers1238,Wersing,,gc-kvw,glottolog,en,1
12182,,daww1239,Dâw,,gc-kwa,glottolog,en,1
12183,,kwai1243,Kwaio,,gc-kwd,glottolog,en,1
12184,,nucl1595,Kwerba,,gc-kwe,glottolog,en,1
12185,,awac1239,Awa-Cuaiquer,,gc-kwi,glottolog,en,1
12186,,kwak1269,Kwakiutl,,gc-kwk,glottolog,en,1
12187,,kwan1273,Kwangali,,gc-kwn,glottolog,en,1
12188,,kair1263,Kairiru,,gc-kxa,glottolog,en,1
12189,,kuii1252,Kui,,gc-kxu,glottolog,en,1
12190,,kuvi1243,Kuvi,,gc-kxv,glottolog,en,1
12191,,kyak1244,Kyaka,,gc-kyc,glottolog,en,1
12192,,karo1304,Karok,,gc-kyh,glottolog,en,1
12193,,kara1487,Karao,,gc-kyj,glottolog,en,1
12194,,kaby1243,Kabyle,,gc-kab,glottolog,en,1
12195,,keng1240,Kenga,,gc-kyq,glottolog,en,1
12196,,bara1370,"Kayan, Baram",,gc-kys,glottolog,en,1
12197,,rapo1238,Rapoisi,,gc-kyx,glottolog,en,1
12198,,west2466,"Karaboro, Western",,gc-kza,glottolog,en,1
12199,,daak1235,"Kaili, Da'a",,gc-kzf,glottolog,en,1
12200,,kela1258,Kelabit,,gc-kzi,glottolog,en,1
12201,,coas1294,"Kadazan, Coastal",,gc-kzj,glottolog,en,1
12202,,kari1255,Karirí-Xocó,,gc-kzw,glottolog,en,1
12203,,lamb1271,Lamba,,gc-lam,glottolog,en,1
12204,,laca1243,Lacandon,,gc-lac,glottolog,en,1
12205,,patt1248,Pattani,,gc-lae,glottolog,en,1
12206,,lafo1243,Lafofa,,gc-laf,glottolog,en,1
12207,,lang1320,Langi,,gc-lag,glottolog,en,1
12208,,lahu1253,Lahu,,gc-lhu,glottolog,en,1
12209,,lang1324,Lango,,gc-laj,glottolog,en,1
12210,,gand1255,Ganda,,gc-lug,glottolog,en,1
12211,,latv1249,Latvian,,gc-lav,glottolog,en,1
12212,,lauj1238,Lauje,,gc-law,glottolog,en,1
12213,,arib1241,Aribwatsa,,gc-laz,glottolog,en,1
12214,,lakk1238,Lakkia,,gc-lbc,glottolog,en,1
12215,,lakk1252,Lak,,gc-lbe,glottolog,en,1
12216,,tina1246,Tinani,,gc-lbf,glottolog,en,1
12217,,lada1244,Ladakhi,,gc-lbj,glottolog,en,1
12218,,lave1248,Laven,,gc-lbo,glottolog,en,1
12219,,lach1248,Lachi,,gc-lbt,glottolog,en,1
12220,,lamu1254,Lamu-Lamu,,gc-lby,glottolog,en,1
12221,,lard1243,Lardil,,gc-lbz,glottolog,en,1
12222,,luch1239,Lucazi,,gc-lch,glottolog,en,1
12223,,tung1290,Tungag,,gc-lcm,glottolog,en,1
12224,,lega1249,Lega-Shabunda,,gc-lea,glottolog,en,1
12225,,lend1245,Lendu,,gc-led,glottolog,en,1
12226,,lyel1241,Lyélé,,gc-lee,glottolog,en,1
12227,,lele1264,Lelemi,,gc-lef,glottolog,en,1
12228,,leng1262,Lengua,,gc-leg,glottolog,en,1
12229,,lepc1244,Lepcha,,gc-lep,glottolog,en,1
12230,,lese1243,Lese,,gc-les,glottolog,en,1
12231,,kara1486,Kara,,gc-leu,glottolog,en,1
12232,,ledo1238,"Kaili, Ledo",,gc-lew,glottolog,en,1
12233,,luan1263,Luang,,gc-lex,glottolog,en,1
12234,,lezg1247,Lezgi,,gc-lez,glottolog,en,1
12235,,lega1250,Lega-Mwenga,,gc-lgm,glottolog,en,1
12236,,long1395,Longgu,,gc-lgu,glottolog,en,1
12237,,laha1250,Laha,,gc-lha,glottolog,en,1
12238,,lhom1239,Lhomi,,gc-lhm,glottolog,en,1
12239,,limb1266,Limbu,,gc-lif,glottolog,en,1
12240,,ligu1248,Ligurian,,gc-lij,glottolog,en,1
12241,,lill1248,Lillooet,,gc-lil,glottolog,en,1
12242,,ling1263,Lingala,,gc-lin,glottolog,en,1
12243,,lisu1250,Lisu,,gc-lis,glottolog,en,1
12244,,lith1251,Lithuanian,,gc-lit,glottolog,en,1
12245,,livv1244,Liv,,gc-liv,glottolog,en,1
12246,,band1344,Banda-Bambari,,gc-liy,glottolog,en,1
12247,,lamp1243,Lampung Api,,gc-ljp,glottolog,en,1
12248,,pari1256,Päri,,gc-lkr,glottolog,en,1
12249,,lako1247,Lakota,,gc-lkt,glottolog,en,1
12250,,ladi1250,Ladin,,gc-lld,glottolog,en,1
12251,,lele1276,Lele,,gc-lln,glottolog,en,1
12252,,nort2836,"Efate, North",,gc-llp,glottolog,en,1
12253,,lauu1247,Lau,,gc-llu,glottolog,en,1
12254,,nucl1327,Limilngan,,gc-lmc,glottolog,en,1
12255,,peve1243,Pévé,,gc-lme,glottolog,en,1
12256,,hano1246,Hano,,gc-lml,glottolog,en,1
12257,,lamb1269,Lambadi,,gc-lmn,glottolog,en,1
12258,,lake1258,"Miwok, Lake",,gc-lmw,glottolog,en,1
12259,,mbal1255,Mbalanhu,,gc-lnb,glottolog,en,1
12260,,occi1239,Occitan,,gc-oci,glottolog,en,1
12261,,lund1271,Lun Bawang,,gc-lnd,glottolog,en,1
12262,,lobi1245,Lobi,,gc-lob,glottolog,en,1
12263,,logo1259,Logo,,gc-log,glottolog,en,1
12264,,louu1245,Lou,,gc-loj,glottolog,en,1
12265,,loko1255,Loko,,gc-lok,glottolog,en,1
12266,,loma1260,Loma,,gc-lom,glottolog,en,1
12267,,loni1238,Loniu,,gc-los,glottolog,en,1
12268,,lozi1239,Lozi,,gc-loz,glottolog,en,1
12269,,sout2674,"Saami, South",,gc-sma,glottolog,en,1
12270,,kild1236,"Saami, Kildin",,gc-sjd,glottolog,en,1
12271,,nort2671,"Saami, North",,gc-sme,glottolog,en,1
12272,,lara1258,Laragia,,gc-lrg,glottolog,en,1
12275,,luba1249,Luba-Kasai,,gc-lua,glottolog,en,1
12276,,luva1239,Luvale,,gc-lue,glottolog,en,1
12277,,lugb1240,Lugbara,,gc-lgg,glottolog,en,1
12278,,luba1250,Luba-Katanga,,gc-lub,glottolog,en,1
12279,,luis1253,Luiseño,,gc-lui,glottolog,en,1
12280,,onto1237,Ontong Java,,gc-ojv,glottolog,en,1
12281,,luok1236,Dholuo,,gc-luo,glottolog,en,1
12282,,lush1252,Lushootseed,,gc-lut,glottolog,en,1
12283,,luxe1241,Luxembourgeois,,gc-ltz,glottolog,en,1
12284,,lavu1241,Lavukaleve,,gc-lvk,glottolog,en,1
12285,,lund1266,Lunda,,gc-lun,glottolog,en,1
12286,,luwo1239,Luwo,,gc-lwo,glottolog,en,1
12287,,lewo1242,Lewo,,gc-lww,glottolog,en,1
12288,,lazz1240,Laz,,gc-lzz,glottolog,en,1
12289,,male1292,Malecite-Passamaquoddy,,gc-pqm,glottolog,en,1
12290,,nort2951,"Maidu, Northwest",,gc-mjd,glottolog,en,1
12291,,east2328,"Mari, Meadow",,gc-mhr,glottolog,en,1
12292,,mank1251,Mankanya,,gc-knf,glottolog,en,1
12293,,chiq1250,"Mazatec, Chiquihuitlán",,gc-maq,glottolog,en,1
12294,,marg1265,Marghi Central,,gc-mrt,glottolog,en,1
12295,,ngil1242,Ngile,,gc-jle,glottolog,en,1
12296,,huau1238,"Mazatec, Huautla",,gc-mau,glottolog,en,1
12297,,mamp1244,Mampruli,,gc-maw,glottolog,en,1
12298,,mayo1264,Mayo,,gc-mfy,glottolog,en,1
12299,,cent2144,"Mazahua, Central",,gc-maz,glottolog,en,1
12300,,west2555,"Manobo, Western Bukidnon",,gc-mbb,glottolog,en,1
12301,,macu1259,Macushi,,gc-mbc,glottolog,en,1
12302,,mola1238,Molale,,gc-mbe,glottolog,en,1
12303,,maor1246,Maori,,gc-mri,glottolog,en,1
12304,,nade1244,Nadëb,,gc-mbj,glottolog,en,1
12305,,maxa1247,Maxakalí,,gc-mbl,glottolog,en,1
12306,,maca1259,Macaguán,,gc-mbn,glottolog,en,1
12307,,mala1522,Malayo,,gc-mbp,glottolog,en,1
12308,,mais1250,Maisin,,gc-mbq,glottolog,en,1
12309,,nuka1242,Nukak Makú,,gc-mbr,glottolog,en,1
12310,,mati1250,"Manobo, Matigsalug",,gc-mbt,glottolog,en,1
12311,,mari1435,Maring,,gc-mbw,glottolog,en,1
12312,,maca1260,Maka,,gc-mca,glottolog,en,1
12313,,mach1267,Machiguenga,,gc-mcb,glottolog,en,1
12314,,shar1245,Sharanahua,,gc-mcd,glottolog,en,1
12315,,mats1244,Matsés,,gc-mcf,glottolog,en,1
12316,,mapo1246,Mapoyo,,gc-mcg,glottolog,en,1
12317,,maqu1238,Maquiritari,,gc-mch,glottolog,en,1
12318,,mala1533,Malaccan Creole Portuguese,,gc-mcm,glottolog,en,1
12319,,masa1322,Masana,,gc-mcn,glottolog,en,1
12320,,coat1238,"Mixe, Coatlán",,gc-mco,glottolog,en,1
12321,,maka1304,Makaa,,gc-mcp,glottolog,en,1
12322,,meny1245,Menya,,gc-mcr,glottolog,en,1
12323,,mada1282,Mada,,gc-mda,glottolog,en,1
12324,,mbum1254,Mbum,,gc-mdd,glottolog,en,1
12325,,maba1277,Maba,,gc-mde,glottolog,en,1
12326,,moks1248,Moksha,,gc-mdf,glottolog,en,1
12327,,magu1243,Maguindanao,,gc-mdh,glottolog,en,1
12328,,mamv1243,Mamvu,,gc-mdi,glottolog,en,1
12329,,mang1394,Mangbetu,,gc-mdj,glottolog,en,1
12330,,gbay1281,Gbaya-Mbodomo,,gc-gmm,glottolog,en,1
12331,,mbol1247,Mbole,,gc-mdq,glottolog,en,1
12332,,mber1257,Mbere,,gc-mdt,glottolog,en,1
12333,,dizi1235,Dizi,,gc-mdx,glottolog,en,1
12334,,male1284,Male,,gc-mdy,glottolog,en,1
12335,,mara1385,Mara,,gc-mec,glottolog,en,1
12336,,mido1240,Midob,,gc-mei,glottolog,en,1
12337,,meya1236,Meyah,,gc-mej,glottolog,en,1
12338,,meke1243,Mekeo,,gc-mek,glottolog,en,1
12339,,cent2101,"Melanau, Central",,gc-mel,glottolog,en,1
12340,,miri1266,Miriwung,,gc-mep,glottolog,en,1
12341,,masa1300,Maasai,,gc-mas,glottolog,en,1
12342,,motu1246,Motu,,gc-meu,glottolog,en,1
12343,,mann1248,Mann,,gc-mev,glottolog,en,1
12344,,hass1238,Hassaniyya,,gc-mey,glottolog,en,1
12345,,meno1252,Menominee,,gc-mez,glottolog,en,1
12346,,mbaa1245,Mba,,gc-mfc,glottolog,en,1
12347,,mori1278,Morisyen,,gc-mfe,glottolog,en,1
12348,,wand1278,Wandala,,gc-mfi,glottolog,en,1
12349,,mari1424,Marithiel,,gc-mfr,glottolog,en,1
12350,,mand1419,Mandjak,,gc-mfv,glottolog,en,1
12351,,mend1266,Mende,,gc-men,glottolog,en,1
12352,,moru1253,Moru,,gc-mgd,glottolog,en,1
12353,,makl1246,Maklew,,gc-mgf,glottolog,en,1
12354,,male1289,Maleu-Kilenge,,gc-mgl,glottolog,en,1
12355,,east2352,"Magar, Eastern",,gc-mgp,glottolog,en,1
12356,,mamb1296,Mambwe-Lungu,,gc-mgr,glottolog,en,1
12357,,mail1248,Mailu,,gc-mgu,glottolog,en,1
12358,,matu1259,Matumbi,,gc-mgw,glottolog,en,1
